var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100
q,n,t,d,o,g,l,e,p,a,o,t,q,h,e,b,p,f,b,k,o,j,p,a,f,g,j,m,m,a,i,t,m,e,a,k,r,k,t,m,f,f,b,n,b,f,g,o,i,b,k,f,q,n,g,d,m,s,b,l,e,e,f,b,s,j,r,f,f,h,f,k,e,k,h,e,l,p,m,c,r,f,n,j,j,c,g,f,k,h,h,t,r,c,m,d,q,s,h,l
g,f,t,d,f,t,e,k,s,g,k,d,s,d,t,o,e,l,i,t,r,h,k,n,l,p,i,l,e,o,m,p,i,q,n,n,d,j,a,a,e,o,h,r,n,p,n,q,s,s,n,i,a,e,c,m,k,q,k,c,o,l,c,m,s,r,q,e,g,o,j,d,p,e,p,h,r,n,e,g,a,m,b,d,t,k,s,h,k,p,d,l,p,t,p,t,o,t,l,b
t,q,p,p,j,g,t,l,s,j,m,e,s,s,l,d,b,g,a,n,b,o,c,q,g,s,b,a,g,a,k,l,o,c,i,s,d,a,o,n,p,r,k,b,b,g,n,f,q,j,p,f,p,c,g,h,b,k,i,s,g,n,d,q,b,n,f,g,l,h,k,i,p,q,e,s,g,m,p,l,b,t,f,i,r,i,j,a,o,m,d,l,i,a,m,b,g,f,o,n
r,i,d,a,r,o,b,a,e,p,b,e,d,s,h,t,o,q,i,b,p,d,s,r,b,e,a,c,r,e,m,f,m,h,d,c,t,a,b,c,t,g,r,d,h,k,b,s,n,n,a,p,c,d,p,p,r,l,r,m,c,k,j,o,l,p,j,l,j,q,e,i,h,p,c,o,n,r,r,l,f,g,s,g,g,s,g,t,a,p,e,c,n,g,p,q,i,r,e,n
p,r,c,d,c,c,d,h,j,m,b,n,k,f,o,i,p,b,a,i,m,m,b,s,j,k,j,e,e,i,b,o,m,i,i,c,k,g,q,r,o,i,m,m,g,c,c,l,g,c,j,p,q,b,l,i,a,c,b,e,i,i,d,p,o,t,o,f,l,q,j,b,s,s,i,m,q,e,m,l,c,k,b,a,a,b,e,a,a,p,s,b,o,r,a,d,p,k,e,r
c,n,q,n,m,p,n,d,h,n,c,b,m,n,c,c,g,h,h,m,t,i,o,h,k,r,o,k,j,n,o,l,p,g,b,h,h,j,f,o,f,b,g,p,e,p,q,a,p,l,d,o,k,c,j,l,c,t,q,f,j,d,i,d,m,c,i,j,m,t,g,l,b,i,q,e,o,c,b,j,m,a,e,k,c,d,f,h,i,t,m,c,c,k,j,s,f,n,i,i
e,n,b,g,m,k,h,m,n,b,r,s,m,t,t,a,s,l,n,b,o,b,g,f,s,b,f,i,h,e,d,a,q,b,h,m,d,f,i,s,h,e,t,p,k,o,i,q,o,p,o,q,t,d,p,t,g,j,i,t,b,m,i,f,p,p,n,p,p,t,a,s,p,a,e,p,b,t,a,s,p,h,e,l,e,b,s,o,e,a,i,n,n,c,b,l,f,l,q,l
d,s,j,h,k,s,j,l,s,n,i,q,d,i,h,o,i,r,e,n,q,j,r,i,m,i,m,q,p,e,e,g,j,i,s,i,t,s,d,l,h,p,e,l,n,s,l,c,l,m,h,f,o,r,b,e,a,o,l,e,o,n,i,o,b,s,l,g,h,i,g,l,d,j,s,i,f,h,d,b,g,c,h,b,e,q,n,m,e,q,d,n,q,n,n,n,j,i,j,n
c,o,g,h,r,i,f,r,h,k,m,g,i,e,q,a,i,n,e,j,s,i,a,c,d,n,q,l,a,e,c,l,n,c,k,q,s,d,b,p,m,o,j,r,f,i,a,m,o,h,p,p,n,i,k,h,m,d,d,c,p,h,n,c,p,h,j,a,b,r,m,s,h,g,l,m,a,n,t,d,a,m,t,c,e,b,n,e,s,q,q,p,d,g,o,c,a,d,j,f
o,j,p,i,i,f,l,j,s,m,p,c,d,q,o,i,k,s,f,l,c,a,a,h,n,p,b,j,r,f,o,a,r,l,h,j,o,p,n,j,r,e,a,j,e,d,i,e,h,c,q,t,a,o,c,q,b,n,o,p,p,k,k,b,b,d,m,q,p,q,k,s,d,p,i,b,e,p,j,c,p,f,b,h,s,n,c,r,t,q,e,k,n,l,i,f,r,f,n,i
h,a,p,r,a,g,i,f,a,k,k,q,b,c,e,a,t,h,h,m,e,g,n,g,h,l,t,l,p,l,t,t,h,m,a,i,j,t,o,t,q,m,s,f,f,e,l,l,i,s,f,s,g,e,b,f,a,r,o,n,i,m,m,p,j,n,a,f,b,l,d,p,b,p,o,n,t,q,h,d,f,k,i,d,n,j,b,d,g,o,d,d,g,j,o,p,j,f,i,h
r,s,a,r,h,o,i,k,h,t,f,m,c,c,d,o,m,l,q,s,t,c,c,m,q,s,l,k,q,n,f,i,c,o,a,r,c,d,a,m,j,o,o,j,g,i,f,c,p,s,q,l,o,s,h,i,p,i,b,o,r,c,t,p,f,j,i,b,b,c,l,m,g,a,g,r,o,j,n,o,b,t,l,m,f,p,k,c,p,b,l,h,b,j,i,e,f,g,p,l
k,j,i,n,s,o,t,o,j,s,f,p,j,e,k,i,g,q,s,q,c,g,j,f,l,k,l,d,d,p,b,h,i,n,c,t,h,n,r,b,g,d,h,j,i,p,p,r,i,l,i,b,l,i,p,g,p,r,f,t,n,c,l,t,d,r,d,j,f,g,i,m,p,q,q,r,b,i,j,q,d,k,c,c,n,s,g,p,q,b,h,k,l,d,d,p,p,i,m,g
k,p,s,k,d,m,e,r,k,b,m,i,n,j,g,r,e,c,s,g,n,d,i,b,a,b,m,f,q,n,b,o,b,t,k,o,e,n,h,p,b,k,h,t,i,p,p,t,d,b,p,q,f,a,n,m,n,r,a,l,o,j,b,c,t,m,f,i,l,i,i,b,i,f,f,n,d,j,f,b,p,k,p,h,t,o,n,m,j,l,o,a,f,a,t,q,p,o,b,q
r,s,t,t,b,c,m,s,m,p,d,f,m,i,j,p,a,f,n,l,o,q,a,n,b,q,a,k,s,d,f,r,b,d,m,k,r,q,t,m,h,d,e,e,r,f,n,n,l,q,k,t,c,j,e,a,a,n,o,a,s,r,q,b,b,a,n,n,h,i,c,n,m,t,f,k,b,g,n,l,s,q,o,a,c,e,h,q,c,q,l,l,q,c,o,n,b,l,q,b
k,e,t,t,i,l,d,k,s,l,a,q,i,h,n,f,m,b,r,m,j,l,m,m,c,c,n,e,h,e,s,h,m,b,d,p,a,e,l,g,e,f,g,o,t,s,j,m,m,m,p,p,g,c,a,b,c,h,i,t,q,f,l,n,n,f,i,f,t,p,h,o,e,t,d,h,q,e,s,a,m,h,f,o,k,f,k,b,b,o,b,c,d,h,r,q,q,a,k,c
l,p,e,k,s,t,t,k,s,k,b,g,q,r,i,s,l,f,d,j,b,l,h,k,t,a,e,g,q,r,d,h,n,b,c,a,m,c,k,k,l,k,q,l,c,h,a,t,j,c,b,i,b,n,o,j,q,g,j,c,i,s,i,f,e,t,c,c,s,n,g,g,l,q,c,c,l,c,a,j,i,r,e,c,d,g,r,t,s,l,c,q,c,k,l,e,c,o,b,j
e,j,k,m,f,b,e,i,l,l,i,j,n,s,l,k,o,j,m,c,f,j,o,b,r,l,m,e,j,a,e,i,c,l,e,s,m,e,k,g,f,p,k,g,a,g,s,k,q,f,c,t,h,h,p,i,r,g,j,h,h,o,c,p,p,f,q,l,n,d,f,f,l,o,f,o,i,e,r,s,c,h,f,q,f,d,q,d,q,p,g,e,i,d,a,j,h,i,p,p
o,h,r,r,t,q,f,q,o,j,h,p,n,i,t,a,a,g,t,q,p,b,a,e,o,r,m,g,e,d,j,j,e,t,m,f,k,o,g,l,d,t,h,k,e,d,g,h,r,d,l,f,d,k,k,f,k,n,o,e,c,e,g,q,j,j,r,q,e,i,k,f,s,f,s,m,t,e,g,h,i,k,j,n,g,m,e,q,o,r,j,h,c,k,b,m,o,g,t,g
m,l,i,m,b,d,e,a,o,c,b,e,b,n,f,f,c,b,a,f,e,b,f,j,d,i,d,j,g,f,c,n,o,m,m,l,s,d,o,i,b,s,k,b,i,m,n,c,r,c,a,p,t,k,r,o,c,r,k,n,i,b,g,c,m,f,f,o,n,r,g,b,k,b,m,m,f,s,a,o,s,t,t,n,t,m,d,d,b,l,q,r,d,c,o,a,t,r,j,c
a,c,m,p,f,e,s,m,j,i,n,e,s,r,h,g,r,n,t,f,h,e,l,k,k,o,d,i,b,a,t,o,t,h,o,r,g,g,l,m,s,d,h,k,e,p,g,r,l,k,d,r,g,b,b,e,g,p,e,g,s,j,k,c,c,l,m,j,i,p,q,q,s,p,p,t,g,e,i,s,a,h,k,d,i,n,s,a,c,d,p,s,j,c,e,h,b,m,t,n
b,o,o,e,m,h,g,o,l,a,l,a,m,s,p,e,c,s,k,m,d,d,q,l,q,n,h,q,l,t,l,r,a,h,m,j,c,g,i,g,c,p,m,l,t,m,g,r,n,g,q,s,m,e,m,k,p,g,k,s,a,c,f,j,h,d,q,h,n,i,s,o,a,n,j,q,s,g,m,l,q,o,n,k,p,c,f,e,e,e,t,j,a,m,o,o,p,j,g,m
q,m,h,p,g,g,g,g,e,e,m,a,s,t,f,o,s,e,g,l,t,a,d,k,c,i,c,c,c,e,b,n,f,f,q,n,o,t,s,m,j,b,t,h,b,f,o,a,b,q,s,q,i,m,m,o,n,s,h,q,m,j,o,l,l,p,d,e,s,d,a,p,s,f,m,t,k,h,l,m,n,o,i,g,d,b,i,k,q,q,t,c,i,h,t,s,e,s,g,k
k,a,g,r,c,l,b,d,b,g,l,p,b,h,t,d,e,n,m,g,j,s,b,n,h,j,l,f,p,i,n,q,g,n,r,n,p,o,m,f,m,a,m,q,l,f,l,i,c,g,t,a,m,k,t,c,l,c,l,s,m,m,i,c,h,f,s,a,h,e,r,t,r,s,d,i,e,g,n,e,p,l,n,t,q,e,q,n,e,k,s,r,s,m,q,o,m,r,k,m
k,m,c,g,r,l,p,f,m,a,p,n,g,i,i,b,j,b,o,s,c,m,c,p,a,a,m,m,e,f,k,c,b,f,t,s,p,j,f,m,d,e,e,t,d,i,c,s,o,j,r,k,a,c,b,t,h,t,i,d,p,l,c,q,o,b,h,f,g,i,r,j,i,i,a,p,l,p,a,c,b,c,q,d,l,s,t,n,c,m,b,n,f,q,d,o,t,j,e,t
i,d,c,b,m,c,b,b,e,t,o,o,o,r,m,n,n,a,o,q,r,s,o,s,i,b,t,p,q,i,f,o,j,c,g,m,c,b,h,g,t,g,o,o,q,r,s,d,f,o,f,r,e,t,n,i,r,d,s,l,i,j,q,h,f,e,l,s,k,g,t,s,j,n,q,h,c,r,t,r,q,h,e,a,j,c,t,k,i,b,j,r,s,d,n,t,f,h,c,f
i,j,c,d,c,b,t,q,o,o,r,l,b,s,r,l,b,f,e,g,p,g,i,a,l,i,g,q,d,k,p,n,b,p,g,r,q,b,t,f,r,e,n,g,n,p,t,r,g,m,j,k,q,f,q,o,t,m,k,j,a,b,c,a,l,m,q,s,g,o,h,f,m,h,t,k,c,b,n,r,p,c,k,o,p,m,r,m,f,f,s,n,h,d,r,a,k,c,r,q
k,r,r,a,e,p,g,s,j,i,i,e,j,o,g,c,l,a,t,e,a,p,i,d,f,t,d,q,n,s,k,e,g,m,e,o,e,i,n,a,s,l,g,r,o,r,f,h,t,f,q,d,m,s,b,r,a,b,j,l,g,t,m,n,m,b,q,b,i,h,h,d,b,o,o,d,q,j,g,k,b,t,p,t,p,o,b,k,d,g,h,i,r,h,k,s,o,n,i,t
l,e,r,e,g,b,s,i,e,g,s,i,m,o,f,o,f,b,b,a,b,k,j,q,h,m,t,n,r,s,i,r,t,e,g,j,q,d,k,c,k,p,s,g,q,a,f,g,i,e,l,g,c,p,q,l,t,j,e,l,h,h,n,a,d,t,n,i,d,q,e,b,b,m,e,l,j,h,a,i,f,t,c,d,h,g,n,i,a,s,o,a,s,p,s,t,d,q,b,r
q,e,i,a,d,o,j,i,e,n,p,o,n,b,c,k,f,f,m,h,n,e,l,e,a,s,d,l,n,a,q,m,m,l,a,g,k,g,e,k,h,o,l,g,d,e,s,f,o,s,d,q,b,a,b,e,d,p,q,j,j,i,g,s,r,p,r,a,e,r,s,t,a,c,l,m,m,h,p,a,o,p,t,c,g,i,p,s,r,p,i,g,r,m,g,p,f,o,c,e
e,e,e,h,d,l,p,l,i,i,r,e,i,s,h,n,c,d,q,m,d,m,s,n,j,r,f,k,f,p,s,l,g,t,e,e,c,g,j,o,p,b,o,e,i,p,j,r,c,n,c,m,o,r,l,b,j,m,e,i,d,q,h,d,b,p,l,c,e,c,i,c,g,e,k,b,m,e,k,e,e,t,g,o,q,a,q,s,a,o,n,k,m,o,s,d,a,f,r,l
d,e,e,a,o,l,r,d,b,d,p,p,a,a,q,q,b,g,q,j,q,p,e,i,g,j,m,n,q,h,m,k,j,c,a,m,j,m,q,m,j,s,f,r,f,s,b,p,i,o,p,m,g,m,j,f,h,l,e,r,a,f,l,l,c,t,d,f,m,k,q,c,r,r,r,t,j,g,c,r,n,o,n,f,b,r,s,q,r,t,i,m,g,l,o,o,q,q,m,t
q,m,h,d,p,l,c,j,n,m,p,e,k,p,c,l,e,e,f,p,r,n,t,e,d,i,i,k,k,r,r,o,d,n,d,s,j,g,n,a,q,e,g,l,t,f,a,h,a,t,a,l,q,t,c,q,m,s,s,j,s,f,i,r,d,g,l,j,c,r,e,q,i,k,q,d,l,s,a,g,f,n,t,l,a,q,r,m,l,g,f,q,d,l,c,s,f,m,l,a
b,e,k,h,j,t,i,h,s,j,m,a,d,g,n,h,d,f,q,l,q,l,h,t,q,f,o,c,j,a,n,q,o,p,j,a,m,e,g,j,t,i,k,q,b,d,k,i,r,s,q,q,p,b,p,r,g,e,r,r,e,q,m,h,p,q,f,l,t,f,d,d,d,r,a,r,b,n,m,f,m,n,p,m,b,n,g,c,s,i,h,c,h,d,k,l,g,t,r,d
n,m,q,s,m,g,k,e,m,h,j,s,c,l,o,m,l,t,t,o,g,e,q,p,n,j,b,o,q,b,q,k,s,d,d,g,n,g,h,p,f,l,t,f,j,t,a,r,f,f,l,d,o,g,i,n,r,f,l,s,l,t,n,o,k,q,m,p,l,s,i,r,o,c,c,l,j,r,f,i,b,t,d,s,g,e,c,f,d,e,m,p,a,s,q,e,a,r,a,m
d,s,d,m,d,p,d,n,q,b,j,a,h,c,c,h,g,p,b,n,i,c,k,b,d,h,h,r,h,q,k,b,r,d,n,e,h,h,s,r,l,o,e,r,k,h,l,k,c,h,f,h,m,p,m,q,h,r,c,f,i,h,n,j,b,p,c,o,f,e,q,b,r,r,f,l,t,j,h,g,q,o,j,h,o,k,c,l,l,e,t,t,d,p,p,d,j,k,s,l
d,i,j,s,p,p,b,j,n,r,k,d,m,n,j,a,t,o,l,f,c,r,j,j,r,a,k,m,r,q,s,t,t,t,d,c,k,e,a,d,g,l,o,m,o,t,m,e,k,i,l,n,h,o,b,n,d,p,h,l,i,s,h,q,j,a,g,n,s,k,m,j,k,o,k,p,q,q,i,l,m,h,l,f,s,f,m,j,d,i,a,g,t,r,m,l,l,l,e,m
a,q,a,q,n,n,q,j,n,f,i,b,o,q,k,f,i,m,t,a,l,s,g,f,h,i,n,p,q,c,s,k,e,i,d,c,m,p,p,i,q,r,k,n,q,n,r,s,m,c,m,g,a,k,p,q,g,k,a,t,q,k,l,p,t,m,s,p,l,q,d,r,c,l,g,m,k,f,c,p,k,p,d,h,j,o,j,e,s,j,a,d,f,c,l,d,r,g,e,c
m,p,b,e,k,e,h,f,q,r,d,q,o,s,a,s,i,c,o,j,c,h,n,n,b,p,a,r,q,k,s,s,c,a,g,s,m,c,e,d,t,f,h,n,d,n,j,b,e,e,g,b,a,f,d,o,b,t,i,q,r,a,g,s,s,a,l,i,i,q,m,l,b,l,b,o,r,h,d,q,l,p,m,j,t,b,b,h,e,n,a,j,e,t,g,q,e,c,r,r
o,o,h,h,h,a,q,f,e,b,b,h,h,e,n,o,e,l,i,q,a,p,e,m,t,m,l,b,c,n,b,b,l,i,m,m,m,m,e,l,a,c,j,l,k,q,g,k,i,k,k,f,s,d,s,d,d,b,s,a,c,o,o,o,k,r,a,j,b,k,r,l,b,s,m,a,f,i,b,k,e,j,m,d,a,o,g,h,f,p,l,h,e,c,a,n,o,c,c,s
h,q,i,i,r,b,c,s,t,g,r,i,s,t,s,e,j,m,a,b,a,f,l,g,g,t,s,m,m,t,n,n,c,k,d,l,p,s,c,o,l,o,q,a,h,f,r,f,f,i,e,a,o,n,o,m,r,l,a,j,m,m,a,k,j,t,a,b,k,q,t,e,f,q,a,q,a,i,f,n,j,j,s,r,e,g,h,g,k,q,l,e,k,r,j,n,d,l,n,n
a,m,a,q,q,r,m,s,a,o,n,d,l,a,n,c,c,i,f,h,b,j,e,d,n,t,q,s,n,n,f,i,h,r,o,t,a,a,q,h,s,r,d,m,p,g,i,q,p,r,t,m,q,p,e,c,f,o,o,e,n,f,q,i,b,b,h,n,b,p,a,g,f,l,d,t,b,e,o,a,t,e,d,a,d,e,l,l,m,t,o,h,q,a,t,c,t,i,o,i
d,m,j,q,c,r,t,q,r,k,f,l,t,g,i,o,l,h,i,p,r,b,a,o,a,b,h,d,o,p,f,s,t,o,p,j,k,r,a,c,b,k,d,o,b,n,a,f,l,j,m,o,o,o,r,q,m,n,c,i,d,j,g,d,b,i,r,h,g,l,j,g,j,l,h,m,o,k,h,d,q,o,i,m,t,k,c,l,n,g,m,a,k,b,i,q,n,k,g,k
i,k,d,m,o,n,q,o,n,f,i,d,c,a,d,g,i,b,s,o,n,f,f,p,s,r,o,n,r,k,j,o,p,q,n,o,j,r,b,g,p,r,l,n,f,n,k,t,s,p,g,f,r,e,a,d,t,m,a,j,g,o,p,c,k,r,b,g,a,k,t,j,m,j,i,p,t,b,s,a,s,e,d,o,h,i,j,l,i,m,o,c,b,a,a,n,b,f,c,j
t,j,t,m,k,i,q,g,s,d,t,n,n,a,i,e,t,j,c,k,f,h,c,b,r,h,s,l,g,d,o,e,d,t,i,f,t,i,a,j,s,a,d,p,e,d,h,c,h,j,m,p,n,q,a,c,d,s,b,p,i,d,r,k,f,i,e,h,s,o,s,n,a,d,j,r,c,k,p,d,q,i,p,k,q,n,g,k,c,j,c,j,h,n,c,f,m,q,e,j
t,t,p,d,h,g,e,a,p,i,r,n,e,o,p,a,g,a,o,o,f,s,i,i,o,b,j,f,q,c,p,t,n,d,k,b,q,n,k,a,h,a,m,l,t,i,k,j,o,p,o,b,a,l,l,j,d,h,n,r,e,n,r,q,b,q,h,t,n,p,n,o,p,k,r,d,p,e,e,j,f,j,q,k,i,s,f,a,j,m,b,r,b,f,i,m,h,f,h,p
t,a,c,r,c,i,b,s,m,k,c,s,t,p,b,i,n,a,l,b,c,q,p,t,n,t,c,n,p,b,j,h,l,s,s,g,n,q,m,q,b,g,o,l,f,p,m,p,f,f,i,t,l,c,b,s,i,l,n,j,c,e,j,g,i,q,k,n,n,q,l,m,e,o,d,a,b,t,g,t,a,j,d,b,i,d,b,c,e,j,p,k,f,l,n,k,m,d,f,k
q,o,g,g,f,c,o,e,q,e,e,p,i,e,g,a,c,f,q,p,i,c,c,r,m,t,n,a,h,q,k,m,q,d,k,g,p,a,d,b,f,l,r,a,n,k,s,o,n,l,o,l,h,t,t,c,g,n,p,q,a,e,o,m,g,e,r,t,d,a,c,a,o,o,q,f,j,r,b,f,l,m,b,i,q,l,g,f,h,i,h,r,m,p,e,e,o,b,j,q
b,h,g,a,e,t,o,e,k,m,s,b,e,k,f,r,j,r,a,e,h,d,e,n,o,p,h,e,i,f,m,c,q,b,c,c,h,j,k,t,b,s,p,o,n,g,n,k,m,e,o,s,l,l,k,b,g,q,b,k,n,a,c,i,h,o,t,a,b,g,k,f,r,b,d,b,f,l,e,f,k,a,i,i,s,f,k,i,s,j,b,m,m,l,h,r,c,g,e,c
g,o,l,q,k,q,e,m,f,k,a,t,d,n,r,o,o,a,i,p,s,d,i,e,g,s,d,k,h,s,q,q,d,a,j,h,j,k,g,q,h,k,b,o,p,m,d,g,g,h,o,m,n,f,c,m,j,g,o,m,i,c,m,q,g,n,p,c,t,m,c,d,d,t,l,n,j,r,i,i,m,d,m,h,d,n,p,c,s,r,q,g,j,c,f,e,f,l,d,b
q,s,k,r,l,q,n,k,t,g,r,e,n,e,c,a,l,b,o,s,r,d,n,p,p,k,s,e,n,k,q,q,k,d,i,m,s,k,o,t,f,n,o,a,s,k,d,l,r,d,k,f,e,a,o,d,d,n,k,j,f,s,r,o,o,c,l,h,n,s,l,m,o,r,q,e,l,p,j,t,d,a,r,p,s,d,l,p,l,g,l,o,j,r,h,h,i,c,r,j
t,o,d,r,i,p,f,t,a,p,j,j,t,s,a,p,l,r,d,m,i,k,q,g,s,p,s,k,o,r,r,c,t,d,k,t,q,o,o,c,n,h,i,d,r,h,t,b,k,e,s,s,j,a,t,p,q,b,h,i,a,m,d,c,s,l,e,h,i,k,k,o,t,s,p,d,p,e,r,l,a,e,q,c,m,l,k,a,r,s,e,r,f,e,d,j,b,h,k,i
a,c,k,m,d,l,h,c,n,g,s,q,k,s,j,d,t,p,e,o,a,g,n,r,p,d,g,o,b,i,a,t,r,j,m,q,m,j,r,b,r,m,j,n,g,k,q,i,f,f,r,q,b,n,j,h,g,q,f,e,s,m,k,l,s,m,a,e,i,o,b,q,f,d,m,a,f,a,m,m,l,f,f,f,d,n,a,k,j,m,h,o,j,l,p,a,m,d,n,e
i,k,d,t,g,c,c,t,h,s,l,h,f,p,r,i,i,p,p,r,p,q,s,f,s,s,b,t,d,q,r,n,r,r,i,g,e,i,g,q,s,j,q,p,s,f,t,g,f,p,j,h,q,p,q,l,t,l,t,a,s,n,g,q,a,g,e,a,b,o,o,l,f,a,e,r,e,j,n,l,d,i,m,s,b,d,t,f,p,h,s,o,r,o,e,s,c,l,j,h
d,s,k,k,m,g,o,i,n,b,q,k,l,k,f,b,n,p,p,s,k,n,e,b,k,p,q,r,s,e,c,q,t,q,g,q,j,s,l,p,h,l,h,c,m,l,c,c,e,j,h,i,b,g,t,p,e,i,h,a,a,f,d,r,t,c,a,d,q,i,f,r,m,p,s,h,k,r,o,t,k,n,t,o,a,g,s,m,k,c,r,e,l,b,l,q,h,h,d,m
r,s,d,a,q,j,s,s,l,f,p,k,h,h,q,e,h,o,c,t,o,p,b,b,b,b,k,h,a,k,h,j,j,f,c,d,f,q,g,l,k,q,j,f,n,n,t,h,d,a,k,q,m,i,i,i,s,o,o,m,q,b,i,l,k,t,l,e,r,p,q,n,g,j,p,h,a,r,o,f,r,m,h,b,j,i,l,q,n,c,c,n,m,m,r,s,m,o,k,n
g,h,e,r,k,i,q,l,e,e,j,a,a,g,f,j,e,g,q,i,a,l,m,d,q,g,j,k,k,q,s,t,e,t,j,n,o,n,l,g,a,o,c,r,p,a,p,h,e,t,t,b,g,p,m,s,r,d,d,f,e,p,o,i,e,n,b,p,f,q,l,k,i,k,q,d,k,o,s,n,g,s,d,a,q,o,q,k,l,t,q,r,d,m,r,t,i,s,r,q
d,a,t,p,j,b,m,k,h,d,s,i,m,g,h,t,n,i,h,p,g,s,a,s,e,o,g,n,b,l,d,h,m,b,m,g,o,o,b,i,d,t,h,g,b,m,i,o,c,m,q,r,r,t,d,l,h,k,p,c,e,i,e,q,h,e,k,r,e,b,o,j,e,t,p,k,l,k,a,t,a,f,q,b,a,k,h,a,f,o,s,p,a,t,e,q,k,c,q,a
f,k,f,g,d,s,m,f,c,d,h,o,g,h,d,i,n,d,r,i,n,i,r,b,b,k,n,i,j,s,h,o,t,n,f,b,r,j,f,i,g,t,h,k,k,l,f,e,o,p,i,l,o,g,l,q,c,i,b,m,c,d,h,p,h,f,m,a,s,s,k,g,t,c,b,h,j,k,d,n,o,m,m,s,e,o,k,p,g,n,r,g,s,r,m,e,i,b,a,n
o,t,e,l,c,o,c,s,o,a,r,i,c,i,d,d,j,e,i,e,h,g,t,a,k,a,o,h,r,c,h,k,f,b,q,t,n,l,a,a,p,g,m,j,j,c,e,l,l,i,t,b,l,i,f,b,t,r,d,j,f,t,m,q,c,b,t,o,d,a,a,i,c,c,j,l,g,a,c,p,g,r,o,l,g,o,d,g,o,e,h,c,c,m,r,m,e,g,i,l
d,a,i,q,k,h,h,i,q,e,m,t,q,q,l,h,e,i,m,k,b,b,t,j,s,h,g,e,l,m,m,h,m,s,o,m,e,b,o,t,h,e,h,o,i,m,d,f,f,l,j,d,a,h,k,t,i,t,o,f,p,f,c,m,l,p,l,a,o,r,p,c,n,f,h,m,p,c,o,c,f,l,h,i,f,l,g,n,g,h,q,g,t,t,l,f,g,r,o,o
o,j,q,q,b,c,n,e,p,s,r,j,h,f,s,a,g,q,m,k,s,h,c,m,m,i,q,b,r,c,d,f,s,i,h,g,p,q,i,a,k,q,b,l,a,f,l,b,t,b,q,l,m,d,f,t,c,m,h,q,p,f,i,k,g,a,p,a,j,j,g,d,a,g,g,b,p,i,m,r,d,l,c,g,n,b,c,q,s,c,h,j,f,j,f,g,s,d,n,t
g,j,o,s,o,s,f,g,i,q,l,k,d,l,e,g,g,c,e,b,h,q,m,d,a,m,c,c,q,m,m,n,b,f,o,s,s,o,c,b,m,t,j,t,m,p,g,e,n,k,o,g,b,k,o,n,a,j,q,d,l,s,g,p,h,i,h,k,m,s,p,k,n,j,d,i,s,j,a,n,t,h,t,a,l,n,l,p,d,i,p,e,s,a,h,c,a,c,o,r
i,k,i,c,d,c,e,t,q,h,n,s,b,s,o,b,c,g,d,r,p,f,b,m,h,a,h,b,i,p,s,o,o,j,b,i,b,n,r,m,f,d,j,h,a,r,e,p,h,c,n,t,m,k,f,l,f,p,m,i,b,c,p,i,k,i,q,r,f,b,t,n,n,n,o,l,g,j,n,e,l,n,i,s,p,p,q,d,t,q,e,p,q,d,a,r,a,m,c,t
n,o,n,h,l,p,r,s,g,e,r,d,p,i,s,f,n,j,c,f,p,o,r,p,l,q,m,t,n,n,o,j,b,t,o,o,l,r,e,h,h,l,q,q,m,q,c,l,p,d,i,b,e,r,c,r,n,p,o,j,h,n,i,b,s,o,a,n,b,q,t,r,f,s,h,e,o,d,g,g,m,n,i,h,n,o,s,i,o,c,p,s,n,i,d,b,e,o,e,m
s,f,c,t,q,q,g,b,q,q,d,m,j,h,q,k,p,i,e,t,t,c,k,i,p,q,k,a,l,j,m,o,t,d,h,t,q,s,j,b,c,k,n,d,c,f,c,e,e,q,s,r,p,q,o,f,i,c,i,c,p,h,g,q,c,c,i,i,s,e,n,b,b,d,a,i,o,f,r,o,c,e,t,h,m,n,n,g,i,t,h,l,c,d,t,n,k,o,g,s
d,g,m,p,b,i,e,e,q,i,p,i,l,o,c,p,q,m,d,d,s,q,a,n,p,r,g,n,e,f,k,f,o,f,t,p,e,h,c,f,f,c,d,h,d,g,k,m,b,i,f,r,k,b,q,o,j,r,m,o,f,q,n,q,k,i,b,a,a,p,c,b,e,p,b,g,c,s,h,q,e,m,j,p,q,a,m,m,j,a,k,t,j,s,t,a,t,m,b,c
r,l,s,b,q,s,o,j,s,m,s,g,j,j,n,c,e,t,j,l,m,k,j,c,d,f,l,l,o,q,b,o,c,g,e,i,p,t,c,l,d,l,o,j,b,n,c,h,b,f,o,l,g,o,e,p,t,e,c,d,b,c,i,j,e,k,o,g,l,l,n,d,m,r,s,o,m,d,a,n,a,f,k,r,j,m,s,h,b,e,j,a,s,t,l,t,p,e,i,m
