var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50
k,c,j,b,a,d,o,e,h,f,f,n,h,b,a,a,j,f,h,l,n,l,l,f,i,d,l,o,i,b,g,j,o,e,f,e,e,j,m,m,n,j,l,m,l,n,c,o,c,n
l,b,i,l,e,e,m,c,j,o,b,l,j,e,i,b,l,i,h,i,l,o,l,j,g,m,k,f,j,j,c,j,n,e,f,f,h,i,h,j,j,l,m,m,f,k,j,b,m,l
d,f,e,g,l,a,g,g,b,c,l,e,m,c,m,i,c,a,m,b,d,c,n,b,m,j,g,c,c,b,k,l,e,j,o,l,k,i,k,i,e,a,a,j,h,g,m,a,n,d
n,e,i,h,n,d,a,e,m,a,h,n,c,g,b,e,o,k,d,e,e,a,o,j,g,k,d,e,l,j,m,f,i,f,g,c,i,o,o,e,o,f,h,f,e,k,e,c,e,c
f,o,e,j,m,b,n,a,a,g,c,c,k,d,e,k,g,l,i,b,k,e,o,c,a,e,f,j,e,e,f,b,j,b,b,l,b,c,h,g,f,a,b,a,l,i,l,a,e,n
f,j,m,d,g,h,f,h,i,k,n,m,k,c,m,k,d,l,b,j,a,a,j,m,g,b,g,g,l,g,b,a,i,j,j,n,g,k,h,g,h,b,b,g,b,g,n,o,d,g
i,b,m,a,h,b,i,k,m,a,f,n,i,e,n,n,d,i,b,j,o,h,m,l,e,i,l,m,i,o,k,f,f,j,i,a,n,c,e,d,i,j,e,f,o,j,k,h,a,e
j,n,j,i,i,g,b,h,l,h,g,a,j,b,a,g,g,n,c,g,m,e,g,o,e,a,n,h,d,h,j,o,e,n,e,o,g,m,j,l,l,j,l,d,b,a,k,d,e,a
j,d,b,c,k,i,m,o,g,m,o,e,f,i,c,i,g,i,c,m,e,e,e,b,h,i,f,j,i,c,e,c,g,e,g,n,i,n,j,h,l,i,b,n,c,h,i,h,a,k
i,d,m,m,j,m,l,f,c,c,j,g,l,c,n,o,h,m,l,e,c,a,e,k,i,b,g,n,a,o,c,m,j,k,i,b,m,n,o,g,a,i,b,e,n,i,g,i,l,j
f,m,e,c,c,m,i,a,m,o,k,o,n,k,o,n,a,h,a,j,a,j,a,o,l,f,b,h,n,i,d,c,n,g,n,m,n,o,l,f,g,k,e,o,m,n,k,a,m,d
m,o,a,k,i,m,a,c,d,n,d,g,d,o,a,e,d,k,m,i,o,k,f,m,h,e,n,f,k,e,k,j,m,f,i,o,e,o,f,l,o,n,l,b,d,j,d,k,l,i
b,m,d,n,a,m,i,e,c,a,o,n,i,j,h,f,j,m,h,b,h,j,e,k,o,h,b,o,m,b,b,f,k,e,a,a,k,l,m,n,l,g,d,l,a,j,i,c,e,d
b,i,h,a,j,h,m,i,o,j,m,i,d,k,m,f,d,h,l,n,g,n,m,o,d,e,h,k,m,b,a,k,e,a,g,a,b,f,j,d,n,a,h,c,f,d,l,d,g,h
h,n,m,k,a,c,b,c,i,k,f,g,e,g,a,k,n,e,e,h,o,c,e,h,n,l,f,b,o,h,g,n,c,f,f,e,n,g,d,o,e,k,a,m,b,c,e,i,n,e
e,n,j,l,e,k,n,o,e,d,g,j,o,i,c,m,l,k,k,e,a,k,l,g,d,b,g,c,j,f,g,c,h,d,f,g,e,l,d,j,j,a,m,j,e,j,d,h,o,i
b,e,n,n,e,b,k,d,a,o,j,o,m,k,k,h,n,i,i,k,n,g,k,e,b,b,l,l,c,f,n,m,g,k,e,k,e,d,f,a,m,f,f,l,d,o,b,o,g,f
f,h,f,e,e,j,i,e,l,n,a,c,j,a,c,l,k,l,c,d,j,i,n,e,h,l,n,e,l,g,k,o,i,j,a,o,h,j,o,g,o,i,d,g,i,l,c,e,l,e
k,e,l,b,j,a,e,a,l,b,b,i,i,h,j,a,m,b,b,l,n,g,g,o,m,c,k,d,e,j,i,o,f,i,a,h,j,a,h,h,m,m,d,i,j,l,l,d,f,f
j,a,b,d,b,j,k,f,n,c,e,d,c,e,f,e,a,c,b,k,g,c,k,h,j,e,f,f,a,f,l,d,h,b,i,l,l,m,h,j,g,d,a,n,i,m,k,m,o,n
c,h,f,d,e,n,f,e,h,l,b,n,c,n,o,a,n,g,g,a,e,a,e,g,d,f,b,i,m,n,k,h,c,o,a,e,m,d,n,k,m,j,c,h,a,c,j,a,k,h
c,i,i,g,a,a,o,e,a,a,h,f,e,g,f,b,m,g,i,h,h,k,a,h,a,l,o,g,e,m,n,m,f,d,l,k,k,j,n,n,b,k,b,b,a,g,i,i,f,c
l,c,n,g,h,a,h,g,g,l,l,e,m,e,c,g,g,n,j,f,o,f,i,l,m,a,a,k,d,b,h,k,j,g,k,g,n,d,i,o,i,m,m,i,n,f,d,m,a,b
a,b,o,f,d,c,i,a,b,e,l,o,d,j,g,f,m,f,f,a,b,k,d,j,j,j,h,e,o,a,g,m,f,c,m,j,n,l,f,l,i,l,l,b,o,g,l,b,d,j
b,l,k,f,j,k,e,g,b,n,c,n,c,e,b,m,h,a,h,n,b,i,d,m,a,c,o,g,f,a,c,c,m,j,i,j,e,f,d,d,i,h,b,h,c,j,c,d,l,i
f,a,a,e,i,k,i,c,m,m,m,d,f,c,i,f,o,f,d,a,i,i,k,d,f,b,j,g,n,a,o,o,k,c,b,e,g,i,h,n,h,d,j,i,b,a,n,m,k,d
g,c,c,l,j,l,m,e,a,g,h,k,l,k,n,c,o,j,a,m,c,e,b,b,k,g,a,m,b,l,f,j,k,l,g,a,l,c,h,d,f,d,m,l,l,g,j,a,f,d
c,j,i,d,f,e,n,l,d,b,k,i,n,l,n,h,h,i,h,n,g,n,f,h,k,e,k,c,b,f,c,h,h,i,n,g,a,f,f,o,m,j,h,o,j,j,n,c,f,a
c,b,f,k,k,e,i,l,g,g,d,c,f,f,o,k,k,j,b,i,f,b,m,n,m,o,n,n,g,o,n,h,d,e,k,o,d,o,b,e,m,g,g,a,h,j,b,c,c,o
h,n,a,d,g,b,b,a,n,g,g,i,h,i,b,f,j,e,b,c,j,k,h,g,b,m,i,h,d,c,i,h,e,h,h,j,b,e,k,o,c,n,e,o,f,i,c,o,h,j
c,o,k,c,a,d,l,h,b,d,a,c,n,m,l,k,m,c,m,n,f,e,c,o,k,f,i,h,g,n,c,o,h,k,m,f,k,e,f,h,k,c,d,j,g,k,o,e,f,o
d,e,b,d,c,a,g,f,l,l,m,g,a,k,g,a,e,a,l,m,h,a,m,h,l,o,b,a,n,a,j,a,b,d,e,b,m,b,k,j,j,d,n,n,d,d,m,b,e,e
g,b,h,f,m,b,k,g,c,e,g,c,k,b,j,k,a,m,j,n,g,d,l,b,o,i,c,f,c,d,c,i,f,k,m,n,b,b,h,e,m,h,k,l,j,e,i,m,e,a
a,i,a,f,o,m,f,f,f,g,i,h,b,c,i,c,n,m,d,d,d,d,f,b,g,e,e,d,c,d,d,o,m,k,e,o,g,h,h,f,n,l,d,a,m,d,i,m,h,n
l,a,i,f,g,c,j,o,b,o,i,l,b,n,e,b,d,f,a,d,k,m,d,c,e,f,n,g,o,b,b,d,f,n,k,m,d,b,f,i,i,o,b,o,l,e,e,b,i,a
j,l,n,d,a,b,g,o,m,g,i,o,j,n,o,m,d,a,e,g,b,i,d,l,j,o,b,b,h,e,g,e,g,f,o,i,f,h,l,d,c,o,k,e,d,c,o,e,i,a
m,m,g,l,k,f,a,l,e,b,g,k,h,m,b,d,g,g,h,h,l,f,i,m,c,h,n,f,f,h,n,k,b,n,m,c,c,j,n,k,m,e,i,j,o,l,o,a,m,f
h,n,g,k,b,i,a,f,h,i,c,c,g,n,n,h,b,l,b,l,f,a,n,c,e,a,f,b,n,a,d,d,k,l,b,o,i,d,e,l,g,j,o,f,k,d,j,b,g,i
k,m,f,l,c,f,f,c,a,i,a,g,d,f,c,l,c,g,b,i,d,e,l,l,m,l,j,h,f,j,n,e,d,e,e,l,k,h,m,a,i,n,g,l,a,o,o,c,l,a
e,d,m,g,o,d,o,k,h,a,o,i,g,e,a,m,c,a,f,e,d,a,h,c,k,l,f,g,e,k,h,l,i,e,k,h,l,d,d,i,b,j,i,e,f,i,g,j,c,c
n,n,o,l,i,g,e,o,m,m,c,l,b,j,k,c,f,i,c,o,l,g,h,g,k,f,k,h,j,i,j,l,f,f,o,m,h,j,l,d,c,n,k,o,h,g,f,a,j,l
l,g,m,d,j,m,k,f,b,l,g,l,o,j,o,f,e,f,k,g,l,e,d,c,b,g,b,n,k,o,n,h,e,g,m,k,i,o,b,b,l,k,k,l,f,l,d,h,l,j
c,h,n,h,g,i,d,i,g,h,d,j,b,n,e,d,b,k,j,j,h,l,l,k,b,b,k,m,m,d,d,h,k,a,a,n,o,f,k,a,f,k,j,o,e,l,a,b,a,o
a,h,n,a,k,e,j,d,o,d,i,h,f,f,h,j,h,f,n,d,n,e,g,c,m,l,h,o,l,h,l,h,h,g,b,c,i,g,g,h,j,b,e,g,k,d,e,o,n,h
f,c,o,g,h,f,b,i,b,a,d,g,k,k,c,j,i,e,m,f,h,f,n,b,f,g,f,k,h,a,i,k,k,o,o,f,n,l,c,m,a,h,e,o,k,n,i,l,l,f
l,l,o,f,a,m,l,n,a,d,f,c,i,i,j,f,b,m,m,h,f,f,n,d,a,e,g,o,j,d,g,e,h,b,e,f,k,j,k,k,l,b,l,l,f,a,b,a,i,n
k,k,m,g,h,h,l,i,o,e,b,n,d,i,m,i,d,m,j,i,l,i,d,f,e,j,c,a,n,a,i,b,c,l,h,g,k,m,m,c,c,i,n,c,f,k,n,n,h,c
m,b,g,a,o,d,n,c,a,e,f,b,o,f,l,e,m,j,b,b,g,f,n,b,l,d,k,e,c,g,a,d,f,b,d,i,a,i,m,b,d,h,f,k,n,i,l,a,j,a
j,k,j,c,g,m,f,j,f,d,b,k,e,l,g,b,g,d,e,o,e,b,m,k,c,b,h,o,k,g,i,g,b,l,e,m,h,l,k,a,a,e,d,k,g,d,l,n,j,e
m,h,n,i,c,d,f,m,d,m,e,e,l,d,o,l,b,k,i,f,a,n,g,k,j,h,b,b,i,f,m,h,a,f,l,b,o,l,j,j,d,e,m,l,m,j,m,j,l,f
l,d,n,o,b,n,d,m,j,o,h,b,h,n,e,f,a,l,e,f,m,k,k,e,k,m,m,a,j,m,h,k,o,j,h,n,n,f,e,j,k,k,f,j,f,g,a,b,h,e
n,k,o,a,h,c,b,b,a,f,b,b,f,c,i,g,b,g,a,k,o,e,l,d,f,j,f,b,e,n,l,j,h,k,l,c,b,e,b,i,k,l,m,g,c,k,a,i,k,n
e,o,b,h,k,o,o,k,h,c,h,g,f,l,d,o,o,j,g,n,l,l,l,a,g,e,e,k,e,d,h,e,i,a,e,l,j,m,b,e,o,k,m,c,e,k,e,h,j,i
h,l,i,i,o,i,i,l,e,j,b,e,e,n,f,l,e,m,n,i,e,c,c,f,h,b,c,n,o,i,e,b,n,m,g,f,e,j,d,i,c,a,l,f,d,b,a,c,h,m
n,n,l,m,h,o,g,n,c,b,g,g,d,a,k,a,h,f,a,b,e,e,b,c,l,g,l,j,a,e,l,h,m,a,n,c,e,f,g,m,h,i,b,i,h,n,j,b,j,k
i,a,k,j,n,d,b,b,a,j,l,c,l,k,k,c,o,j,h,b,a,l,g,n,k,m,h,b,h,f,n,i,b,b,h,e,n,n,k,h,b,k,i,b,k,a,d,i,f,i
k,k,o,l,g,h,e,o,b,b,j,d,l,e,j,d,l,i,j,m,d,f,n,h,n,k,l,a,h,h,b,d,m,f,e,f,l,m,m,o,k,g,f,f,d,c,k,h,g,o
h,c,k,j,e,k,n,d,a,k,m,e,i,l,j,j,h,a,m,o,j,m,m,o,o,h,b,a,j,o,o,o,n,g,l,e,f,j,b,n,e,e,j,a,a,d,n,c,b,k
b,a,m,f,o,j,a,l,e,e,k,g,f,g,f,e,j,o,k,k,k,j,f,g,a,i,m,k,a,l,j,b,b,d,n,b,k,i,e,e,j,e,h,f,k,m,c,a,e,i
b,b,n,d,i,h,j,c,b,c,f,k,n,l,c,b,g,l,e,d,j,b,j,f,j,o,g,d,c,h,j,a,l,c,b,o,d,c,o,b,c,m,l,g,o,e,b,h,e,n
j,j,k,f,e,m,c,e,i,g,m,m,g,m,a,a,a,m,i,l,j,h,b,a,m,d,o,g,k,m,j,i,f,a,f,b,n,d,l,k,c,n,d,m,k,m,d,k,f,f
i,h,e,j,m,f,a,e,a,d,h,j,n,c,a,i,i,j,f,d,i,k,o,l,h,n,m,j,i,b,l,o,j,c,h,n,l,b,b,k,k,h,h,e,i,n,n,m,l,a
l,k,h,a,g,j,j,c,a,i,m,o,i,j,f,d,e,g,a,g,n,o,f,b,c,j,i,k,h,e,n,o,g,a,f,d,g,b,f,l,g,b,h,k,g,o,f,l,h,d
o,b,a,h,e,l,n,i,d,h,j,o,l,o,e,n,o,e,j,b,e,j,k,j,i,l,d,l,n,a,l,m,a,a,f,n,h,l,b,d,o,c,n,j,j,f,c,o,o,f
i,m,n,d,f,e,l,j,m,i,f,g,c,j,k,g,o,g,h,d,f,j,i,g,c,d,n,i,j,g,i,n,c,c,j,i,j,m,k,m,g,i,m,h,k,b,e,o,h,n
g,b,k,b,h,f,i,n,g,l,i,c,k,n,o,i,j,i,o,e,n,a,j,f,f,l,b,a,m,o,i,f,h,e,m,g,d,h,n,c,d,a,k,d,l,c,b,h,h,o
a,n,e,h,k,k,m,d,i,c,a,d,g,d,b,n,c,g,k,g,m,g,b,e,o,k,k,n,b,n,k,n,d,b,i,c,i,o,c,c,g,a,l,c,f,i,l,a,i,b
f,e,c,k,o,d,a,i,n,e,a,o,b,m,c,f,l,k,i,c,c,e,c,b,i,n,i,l,n,j,h,f,i,l,a,b,a,j,g,i,l,k,c,j,i,e,a,f,j,c
d,i,c,m,o,d,b,o,l,l,b,a,d,g,f,o,m,f,l,i,o,i,e,i,i,a,a,b,h,c,c,d,e,b,l,a,b,e,e,j,e,j,c,i,g,b,j,g,a,f
k,a,a,n,i,b,c,j,c,a,f,b,g,b,m,o,e,h,e,f,o,m,b,f,e,i,g,b,f,m,l,f,e,n,b,o,l,n,m,o,f,e,e,g,k,d,j,a,g,d
g,f,c,k,i,f,c,f,g,c,h,n,h,o,j,j,l,f,l,d,f,b,e,h,i,i,e,l,n,a,f,m,l,o,c,a,f,m,b,d,a,b,m,f,h,d,m,o,a,f
n,b,e,i,h,h,k,j,j,j,i,f,j,h,b,h,k,g,d,k,i,j,m,o,e,e,o,c,d,c,f,m,j,e,k,g,a,e,b,e,a,d,f,k,i,b,d,m,g,i
i,m,i,m,d,i,f,i,i,d,h,b,a,m,b,a,j,c,f,f,n,i,l,h,i,l,e,n,o,k,d,k,i,m,e,a,o,a,c,k,m,e,e,k,i,o,o,i,a,n
k,a,l,k,f,b,f,a,e,e,m,i,n,i,n,e,m,g,h,a,g,i,h,h,h,b,d,l,n,j,a,f,d,l,k,a,o,g,m,e,d,j,g,c,d,c,d,m,c,m
d,d,k,c,g,f,d,m,a,d,o,b,l,b,a,a,l,f,c,a,f,c,o,l,l,h,f,d,d,j,l,a,n,k,h,f,l,e,n,d,j,b,a,c,k,d,l,f,m,j
o,f,m,c,b,g,b,c,f,g,m,b,o,o,j,k,j,n,c,c,n,l,a,g,a,b,f,k,b,o,g,c,j,c,c,m,a,f,g,e,e,b,k,g,m,k,b,d,n,k
b,h,c,o,g,k,a,b,n,j,l,b,g,m,a,h,b,l,n,n,d,f,e,n,e,j,o,e,c,j,f,l,m,m,g,f,d,g,h,b,j,m,n,i,d,a,c,g,n,n
a,j,e,e,h,d,g,g,k,k,d,k,b,h,a,g,b,o,b,c,e,o,g,i,l,k,f,b,e,n,i,g,d,e,f,j,f,d,g,a,l,l,d,h,d,g,j,h,j,c
i,m,d,h,e,l,o,c,a,o,c,n,h,f,d,o,h,f,e,n,i,b,g,l,g,m,f,m,n,b,b,g,n,h,c,m,o,m,f,k,h,j,g,l,e,d,g,m,h,j
d,j,m,l,a,b,b,c,e,b,e,d,n,g,o,g,f,j,h,i,k,d,o,e,l,c,n,b,o,o,f,l,j,b,j,g,d,e,k,e,m,i,n,h,i,j,c,l,k,n
a,o,j,n,d,c,l,a,b,d,k,i,h,h,n,c,j,e,l,l,n,h,b,j,e,b,f,a,f,n,c,o,f,e,h,b,i,f,e,n,i,i,a,m,m,i,b,c,j,h
f,a,g,j,k,l,c,j,i,f,n,e,l,g,d,c,i,c,b,a,o,n,g,b,o,d,k,l,k,g,c,a,c,i,c,g,m,h,k,i,h,a,o,a,l,d,n,c,e,m
l,d,h,d,j,c,d,m,j,h,k,h,d,n,k,d,j,c,e,j,n,g,i,j,k,j,h,n,a,o,m,a,d,d,o,m,h,b,f,d,g,a,h,a,e,d,a,b,o,c
a,g,a,a,i,h,b,j,h,k,l,c,c,f,c,d,f,d,j,l,o,i,i,g,m,i,i,n,e,b,g,l,g,m,j,k,b,d,j,i,n,i,h,k,f,m,c,l,d,o
h,m,h,g,m,j,a,l,f,o,o,n,h,l,e,m,n,o,j,b,m,k,h,c,h,h,n,f,n,e,o,e,f,i,g,e,a,n,b,f,d,h,m,n,d,a,b,e,m,n
j,j,a,c,d,j,o,f,k,a,a,g,i,o,a,l,a,j,e,g,h,o,o,h,f,i,f,c,j,c,i,k,h,k,c,a,a,e,a,d,k,c,i,j,g,b,e,a,i,l
n,l,a,f,a,l,e,o,k,l,c,d,h,l,c,a,l,g,l,n,l,l,j,k,f,l,h,l,a,o,m,c,g,o,a,g,e,k,c,n,e,b,e,j,l,k,j,b,b,g
o,n,o,g,j,c,l,m,n,g,f,m,n,n,a,h,b,a,g,f,a,c,b,n,l,k,o,b,e,f,f,b,g,e,m,c,k,g,k,n,h,c,m,h,o,f,b,f,m,k
j,c,l,h,j,i,h,g,c,l,l,e,k,o,h,d,a,d,i,n,g,g,e,c,g,e,e,f,b,k,o,j,b,k,m,c,b,o,a,b,m,d,l,i,b,e,c,k,i,f
j,e,g,k,m,b,f,j,b,i,a,k,i,e,h,j,b,m,j,b,f,k,f,o,k,i,b,a,d,i,c,b,i,l,l,l,m,g,n,n,h,c,f,i,l,k,b,e,n,l
k,a,l,f,f,h,i,d,i,n,o,g,o,a,a,a,a,g,c,l,b,e,e,n,k,k,h,f,j,g,m,i,o,l,l,n,c,n,g,g,k,n,h,m,m,e,g,c,m,n
k,a,c,m,k,l,j,i,a,f,a,i,b,k,c,c,l,i,k,m,d,k,m,h,b,b,j,a,i,e,c,j,b,c,g,n,b,a,n,j,c,l,d,e,g,a,a,n,a,c
e,g,a,f,c,i,h,f,o,i,i,m,e,n,n,n,l,l,c,k,e,d,b,n,o,l,f,g,o,j,i,g,b,o,f,e,g,a,e,f,c,l,j,f,n,m,b,o,k,g
m,d,b,o,j,f,k,i,c,o,i,m,m,e,n,a,e,b,f,m,i,e,k,b,k,k,m,g,e,b,f,o,m,f,n,a,i,j,m,e,a,f,i,f,g,l,d,l,k,b
k,n,n,d,f,o,c,d,g,d,j,l,e,k,l,f,l,c,c,i,a,d,g,n,i,l,l,o,o,l,c,n,n,e,a,h,a,b,d,n,l,o,d,g,e,f,b,o,e,g
j,m,n,k,g,o,l,l,h,i,k,i,o,i,d,c,f,c,j,e,k,c,m,a,j,d,e,m,i,f,g,a,b,g,d,k,n,a,n,o,n,g,g,o,g,j,l,o,g,f
n,m,n,d,l,c,g,e,f,g,b,f,i,i,h,b,m,b,i,c,e,e,l,i,f,j,g,a,b,c,c,d,c,h,e,o,d,n,e,l,l,i,d,f,j,n,c,o,k,n
g,l,a,n,a,j,m,o,e,k,i,k,o,l,o,e,k,c,l,o,f,b,f,j,g,h,c,i,n,i,l,g,k,n,l,f,l,f,k,e,n,d,m,d,j,c,l,e,i,l
f,g,o,f,m,g,j,l,l,b,o,a,o,b,j,b,g,c,o,k,g,l,d,k,b,j,h,j,h,h,n,e,m,n,c,f,d,a,i,e,e,n,f,a,k,g,e,l,h,f
c,l,b,i,m,h,n,m,f,j,c,j,k,b,o,o,k,f,f,l,j,h,g,b,e,l,f,o,l,l,k,b,l,b,i,b,a,i,l,o,h,n,i,c,j,o,l,a,l,b
j,n,f,l,j,d,h,a,n,m,n,j,o,b,c,i,d,a,o,h,l,d,o,h,l,k,g,l,n,c,h,n,d,k,g,h,k,h,f,o,o,g,j,j,c,d,a,i,k,n
o,l,e,o,c,l,o,o,b,f,m,a,d,c,c,h,m,m,a,b,c,b,b,i,c,n,k,g,j,o,g,o,f,g,f,l,e,n,c,m,h,g,d,b,j,h,n,o,n,n
i,c,n,f,j,d,c,d,l,k,e,m,g,n,h,l,b,m,j,g,n,n,d,a,b,h,o,f,g,c,f,l,j,c,k,h,g,o,c,i,m,i,k,k,k,o,i,h,c,i
b,j,i,b,o,i,m,d,d,b,e,e,l,o,m,m,h,a,k,l,k,c,j,c,j,k,k,o,k,m,j,l,h,m,a,d,o,c,g,e,n,a,m,j,c,j,f,l,a,k
f,d,a,i,l,h,f,g,d,e,f,h,o,i,g,a,c,l,b,g,d,e,m,c,i,i,l,c,l,e,o,n,n,k,f,o,l,b,m,k,h,n,g,g,b,c,b,i,m,a
l,c,a,b,l,n,b,l,l,o,m,b,b,l,b,l,k,k,f,h,m,i,b,i,i,h,f,h,h,e,i,k,j,a,b,g,k,g,j,b,l,d,b,n,j,o,f,m,d,a
k,j,d,m,g,h,i,b,h,o,j,m,a,g,c,d,e,n,m,j,e,a,b,n,d,l,b,b,h,e,f,g,d,l,c,b,h,m,a,g,c,b,b,d,n,d,n,e,d,e
k,j,f,j,d,f,e,n,n,g,n,h,n,k,n,i,d,b,d,n,i,l,d,b,n,i,i,g,h,d,i,m,l,g,i,k,l,c,d,j,n,i,i,g,b,e,e,d,f,g
m,b,l,c,e,o,c,h,m,j,d,c,i,m,j,j,m,h,n,f,d,g,i,j,e,k,l,c,b,o,l,h,b,d,b,a,d,f,i,d,l,o,j,e,c,m,d,k,e,h
c,f,c,g,e,c,c,m,f,k,l,a,m,m,m,o,f,l,o,c,b,l,e,l,a,j,l,o,g,k,m,i,i,a,j,e,o,n,g,g,o,d,g,e,l,m,k,c,c,k
c,m,a,k,b,e,k,j,l,m,f,d,h,l,b,o,b,k,o,o,g,i,f,o,f,l,i,k,m,h,o,n,f,k,j,f,c,g,n,e,m,n,h,g,a,i,h,n,k,n
o,i,j,d,i,d,g,k,i,n,d,e,j,n,i,d,n,n,b,h,b,c,l,h,h,k,d,d,k,k,i,i,n,d,m,j,n,b,h,g,i,j,b,m,d,e,h,h,o,d
g,h,e,f,g,c,k,n,o,o,i,b,n,c,o,m,j,n,c,b,c,b,f,g,e,m,j,j,e,j,h,o,h,d,m,b,o,g,h,o,o,h,b,a,i,k,c,m,b,g
n,m,b,d,c,o,j,i,l,c,h,k,i,f,k,c,o,j,e,c,k,l,b,c,g,o,m,k,m,b,e,l,e,f,i,h,f,l,m,c,b,n,f,d,m,j,n,g,c,j
k,a,n,i,l,f,b,c,c,d,n,j,g,i,j,b,i,b,h,f,f,o,i,o,b,c,n,d,l,h,o,e,b,h,i,n,o,g,n,a,j,n,b,f,j,d,j,l,d,i
m,f,e,i,i,h,l,o,h,b,k,j,o,l,n,n,h,g,l,i,e,k,l,j,b,j,h,h,l,f,e,d,a,g,m,c,k,b,b,o,f,m,d,g,l,m,n,l,k,b
c,d,h,j,b,a,m,c,d,g,d,n,b,g,j,l,f,d,i,n,m,j,h,i,b,j,g,n,e,n,k,m,d,m,g,a,g,h,f,f,f,d,j,a,e,l,j,m,b,k
i,d,b,g,k,h,n,g,a,o,n,l,l,d,b,k,b,g,i,c,l,f,o,i,k,k,m,o,d,g,n,o,f,m,f,f,j,e,k,k,d,m,a,j,o,l,j,c,e,e
m,i,b,o,o,g,n,d,o,g,l,d,j,l,j,i,c,e,j,a,j,m,h,a,d,f,k,c,o,c,k,c,c,m,l,g,j,c,l,j,e,f,i,h,c,i,h,d,l,n
o,e,h,o,d,l,c,c,d,f,j,k,g,a,m,o,n,j,h,d,j,m,k,e,h,c,b,l,n,i,j,a,d,a,h,h,c,a,g,g,g,m,h,j,g,g,c,g,b,j
j,c,e,b,a,g,m,h,a,h,c,a,c,a,g,d,b,k,b,l,g,n,j,k,b,d,a,k,o,k,a,i,d,h,e,g,g,f,n,g,c,a,j,m,l,m,d,l,i,f
j,j,m,k,j,m,b,b,c,m,b,i,f,j,j,f,n,m,c,f,h,m,n,m,h,h,c,j,n,h,m,d,c,a,f,d,o,h,h,e,h,c,m,o,h,j,f,a,c,n
c,c,o,j,g,k,m,g,n,h,d,n,a,c,a,j,o,j,l,l,e,f,l,j,n,d,j,m,n,c,a,m,j,d,j,b,e,j,b,h,o,b,g,o,n,a,m,h,l,n
i,a,j,c,n,h,a,o,n,m,i,f,o,a,f,e,k,k,d,k,f,k,f,e,d,g,i,c,l,l,d,d,h,c,c,o,g,d,b,l,o,a,c,j,c,l,h,a,g,o
n,d,a,g,k,n,a,e,f,b,d,d,h,e,f,c,a,k,n,f,g,i,n,m,o,j,e,i,e,h,a,a,m,f,c,i,o,e,n,o,d,m,b,d,a,f,e,i,i,a
k,f,c,g,k,e,l,l,m,l,m,b,c,d,m,l,b,n,f,g,n,m,i,l,g,m,g,k,e,o,j,f,m,j,h,i,g,l,d,o,i,l,b,i,f,e,i,n,h,o
b,b,c,j,i,f,a,g,k,b,o,k,i,b,g,f,i,m,f,l,m,o,j,c,d,l,c,o,c,l,b,e,n,b,n,b,a,f,o,b,h,i,d,a,b,g,h,m,m,i
f,k,b,b,l,m,n,l,i,l,d,c,f,f,i,e,m,b,n,f,b,b,f,n,k,k,o,f,b,k,a,j,i,n,k,c,j,g,l,b,b,h,n,a,a,l,h,c,g,b
h,d,i,j,o,d,b,h,f,g,a,f,i,c,l,e,e,h,m,f,n,o,d,n,g,n,n,h,f,j,c,h,j,m,o,m,f,k,o,i,e,g,a,b,l,a,i,m,n,g
e,c,h,c,f,g,h,j,h,a,a,g,b,c,b,i,n,h,b,k,e,a,o,i,g,a,m,e,k,i,h,g,m,h,e,m,c,b,m,c,m,k,e,l,h,o,m,f,l,i
g,l,n,e,g,h,i,m,i,c,i,h,c,l,b,e,h,e,m,a,k,f,i,a,b,n,l,j,h,c,n,j,c,m,n,m,n,d,g,g,n,a,i,m,h,m,c,n,f,h
e,d,g,n,b,e,l,i,o,o,c,m,c,a,n,d,g,j,a,i,e,l,e,j,k,a,j,i,o,a,k,n,k,e,j,g,o,i,h,d,a,h,l,o,b,d,a,l,i,m
d,i,d,i,h,j,l,f,j,i,i,n,e,c,k,l,k,b,h,n,o,j,i,d,f,h,m,e,b,d,n,f,k,n,n,m,n,l,k,b,c,l,h,e,h,k,o,i,k,d
k,c,c,m,l,e,j,d,e,n,j,o,b,k,l,e,g,g,j,b,b,b,a,d,j,n,j,g,m,g,d,c,o,f,f,a,e,n,c,l,n,h,j,b,l,k,a,j,j,j
n,d,f,k,f,j,f,c,c,e,l,i,a,i,i,g,c,h,b,i,h,m,h,f,a,m,i,a,n,f,g,m,g,g,k,j,f,l,d,a,a,e,a,b,g,g,m,i,k,a
k,f,e,h,b,c,c,e,i,c,i,k,o,d,c,l,b,o,n,e,a,i,j,b,m,b,c,k,d,g,f,c,h,i,d,j,o,o,o,b,f,m,c,h,h,h,j,n,o,b
k,l,i,i,i,d,m,a,h,j,f,n,f,i,c,i,o,f,f,o,b,d,i,a,a,d,g,e,f,b,c,e,c,j,d,b,k,n,l,o,e,f,d,d,h,n,o,j,n,a
b,k,g,k,n,c,l,i,n,f,h,d,d,n,h,n,a,d,o,l,a,k,c,h,e,b,f,o,o,f,j,b,m,j,b,f,j,l,c,d,h,b,n,f,g,n,j,n,j,i
