var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50
i,n,j,n,r,i,f,f,c,j,i,t,c,k,g,s,i,j,e,a,q,c,k,e,k,p,g,r,o,f,k,k,f,l,t,s,e,h,a,a,q,m,t,i,l,n,f,m,n,d
a,c,a,d,o,k,c,m,r,k,l,c,r,e,a,h,a,a,c,d,j,k,i,b,d,i,a,i,g,p,k,h,g,t,h,a,d,j,t,p,a,t,k,o,q,t,l,g,b,n
l,o,q,e,o,p,s,s,i,d,h,m,a,o,d,o,f,h,f,r,l,e,d,n,p,o,m,m,r,f,d,r,e,e,g,i,t,a,d,d,g,p,j,n,l,m,p,p,p,d
n,m,s,r,j,k,h,e,o,o,g,f,b,q,l,h,b,m,e,n,e,l,q,j,k,r,n,q,j,a,p,r,f,e,f,f,d,e,q,s,i,f,m,f,l,l,q,r,e,f
d,s,d,k,t,a,m,q,a,l,c,i,g,c,c,s,o,d,k,p,k,n,k,h,m,n,k,p,j,l,p,d,r,j,b,l,e,f,o,k,i,t,j,c,r,o,l,g,m,p
n,l,h,f,j,m,t,d,i,p,l,j,n,i,r,h,p,p,a,t,r,j,p,t,f,h,g,m,s,k,h,b,o,g,n,t,a,c,f,e,j,l,d,c,k,b,s,n,a,j
n,o,p,o,l,j,n,p,e,h,o,d,r,m,d,s,b,q,a,i,n,i,o,a,p,n,r,p,r,l,m,f,m,p,t,l,g,e,c,f,h,k,q,q,d,t,o,g,a,q
c,o,p,r,f,m,r,q,e,c,r,l,e,n,d,e,f,i,c,e,l,t,o,p,c,p,j,k,g,q,d,t,n,j,g,k,q,t,q,h,k,c,o,o,p,t,t,g,f,p
d,l,k,l,k,k,c,s,a,i,c,p,m,q,d,o,h,n,o,f,h,r,m,h,k,i,k,p,t,i,a,s,a,b,b,d,s,g,o,h,d,c,s,a,b,p,a,g,b,b
l,i,n,g,i,i,m,m,e,d,l,f,s,t,h,r,p,q,t,k,j,f,r,e,i,j,p,e,g,a,i,t,b,a,l,h,j,r,f,m,t,f,n,q,m,h,o,t,b,j
c,m,g,q,g,k,j,o,j,l,n,g,r,l,r,a,s,i,d,g,r,e,i,m,e,s,p,s,t,p,k,h,p,p,h,b,f,f,b,t,b,s,h,k,s,n,h,t,d,a
s,b,g,p,p,e,b,i,q,r,h,b,j,r,j,h,e,p,n,o,p,o,s,e,p,n,c,p,k,m,s,c,e,i,d,j,m,i,p,h,l,r,p,c,r,j,h,d,i,t
t,l,n,t,o,j,n,b,e,t,c,b,b,r,o,j,f,j,h,j,b,n,d,p,d,b,j,r,f,c,c,n,l,k,s,h,o,q,p,r,m,k,e,b,k,g,r,e,s,r
h,j,e,p,e,r,d,q,i,e,f,k,l,c,e,f,o,j,m,d,m,q,s,a,n,p,a,r,h,f,p,e,q,j,g,r,f,d,b,j,f,a,h,o,h,q,k,h,t,n
s,m,t,g,o,g,n,l,h,i,e,o,b,h,n,p,m,i,j,b,k,g,m,h,q,e,n,f,m,j,f,o,o,e,i,s,a,p,k,c,t,p,a,r,i,p,j,c,c,p
b,d,b,d,h,s,s,d,s,i,o,d,j,p,h,b,c,p,t,t,c,h,f,o,g,l,s,b,k,q,a,q,k,f,l,n,l,m,n,h,c,a,e,l,r,b,s,m,r,p
t,j,c,f,r,q,p,l,n,t,s,a,d,e,j,l,e,b,s,h,h,f,o,k,d,n,e,f,p,j,l,s,i,r,j,k,c,q,b,o,n,h,c,k,h,a,j,m,m,k
m,i,l,j,n,q,f,e,p,q,s,a,r,l,m,m,t,h,c,k,j,m,e,n,r,g,b,e,n,l,n,i,j,q,c,g,b,p,q,e,m,j,q,p,h,j,f,g,j,h
r,i,o,n,k,t,m,m,a,e,f,l,s,q,q,r,d,p,p,b,q,h,p,f,a,s,f,t,n,s,p,r,n,s,t,n,o,s,l,o,q,k,l,j,f,m,c,h,k,o
h,f,a,g,e,n,g,k,p,g,q,g,o,d,r,m,r,l,o,k,a,o,c,f,m,s,t,p,d,g,m,l,n,e,l,d,o,d,h,n,j,a,r,b,h,h,k,e,j,p
s,o,h,r,p,n,h,f,b,n,d,o,l,p,k,s,s,e,i,c,i,b,a,l,i,b,t,d,q,g,g,b,j,s,e,s,d,f,m,i,r,q,k,b,s,q,r,p,s,q
m,i,m,b,s,j,k,m,b,c,p,e,f,a,a,m,t,g,s,n,l,o,r,h,i,q,t,q,c,j,c,c,m,d,f,f,o,p,p,f,s,p,b,s,l,j,l,b,l,o
b,j,j,p,t,t,f,g,m,f,r,j,c,a,t,q,d,k,c,q,n,a,s,g,g,g,d,q,d,o,q,n,t,a,b,s,m,n,e,l,k,r,h,c,b,s,n,s,a,k
f,o,l,m,t,t,b,q,e,i,l,l,r,f,s,t,t,r,m,t,s,r,c,e,k,h,m,b,d,o,q,p,l,i,t,e,p,h,e,k,a,o,h,f,f,o,c,h,h,h
p,m,g,n,o,c,m,g,a,r,e,h,a,p,a,o,m,d,o,e,e,c,o,k,l,r,d,q,e,i,c,n,h,n,a,n,o,j,d,p,o,s,o,g,p,h,h,c,q,m
i,k,j,t,g,t,m,t,d,r,s,d,f,q,i,k,t,h,k,h,h,r,r,q,l,q,j,k,g,d,f,f,g,j,f,j,n,r,i,l,k,d,f,o,f,c,c,a,t,i
m,d,r,q,d,r,d,h,a,c,m,c,n,f,o,b,b,q,g,h,i,n,a,i,l,o,f,h,l,i,n,c,f,g,b,c,r,a,a,c,g,r,e,n,i,n,h,n,e,k
g,n,a,j,t,j,s,g,c,m,p,m,o,d,c,q,k,t,g,h,r,s,e,p,k,r,l,h,s,i,b,i,j,o,c,c,i,g,d,c,k,r,h,t,m,f,s,i,l,m
b,t,k,d,i,l,n,p,l,g,h,j,k,g,o,g,l,r,q,r,g,s,f,m,o,a,q,o,o,g,t,f,d,j,f,d,h,o,l,b,f,f,q,p,c,i,a,m,l,b
r,o,r,h,f,g,h,a,j,p,h,e,i,a,e,f,m,m,j,f,c,h,r,i,r,n,n,i,t,h,t,m,p,m,m,s,b,e,i,m,l,q,g,t,n,s,s,p,f,a
i,m,f,o,i,r,p,p,q,c,r,q,k,n,a,o,q,n,d,c,n,h,d,i,l,d,i,g,g,k,c,f,l,e,c,k,m,n,e,n,q,d,l,a,d,n,e,f,t,a
j,p,b,n,f,a,d,m,b,d,o,t,c,d,g,g,c,m,o,i,c,r,s,r,o,j,s,m,d,r,l,e,k,m,n,o,i,o,j,a,c,t,g,q,o,r,n,d,o,t
b,i,n,b,n,f,b,r,a,k,p,h,g,k,j,i,c,d,c,l,f,m,o,o,i,e,d,k,r,e,p,p,i,m,s,b,f,p,a,c,a,q,b,g,k,a,q,j,a,l
l,k,b,b,h,j,h,o,g,d,k,q,h,t,c,q,q,r,m,h,k,j,m,o,d,o,k,o,k,b,e,i,a,p,b,g,a,k,r,d,c,e,b,n,r,p,c,r,r,p
h,g,a,f,j,p,a,n,k,k,e,f,o,m,s,a,e,h,a,d,j,o,e,o,p,b,f,r,o,t,k,h,t,k,n,b,i,d,p,a,k,q,q,b,r,c,f,e,g,r
q,e,i,i,p,h,d,h,e,k,j,m,l,r,s,m,e,t,b,p,t,j,s,f,s,k,r,l,j,j,q,f,k,q,q,b,g,o,q,n,r,p,a,n,a,e,i,f,m,r
h,b,m,h,f,r,m,r,b,s,g,i,r,e,h,s,p,i,b,r,s,h,q,c,k,e,o,i,d,h,j,t,o,q,o,h,i,l,i,b,e,o,f,a,h,a,p,j,n,i
m,q,d,s,d,o,f,n,t,j,f,m,f,t,a,j,o,p,j,d,n,b,q,a,j,j,f,f,a,k,h,b,t,k,b,c,s,p,g,p,r,j,q,p,p,o,n,m,q,f
p,i,n,c,c,b,d,p,i,t,l,k,o,d,q,i,h,f,j,e,p,a,b,i,n,b,f,t,g,q,o,s,n,l,h,c,s,m,e,m,j,h,h,l,p,t,f,l,f,d
d,t,c,n,t,g,r,a,d,h,o,l,h,e,k,l,r,r,h,l,j,l,i,q,f,h,j,b,k,m,b,h,t,m,m,b,l,l,p,t,a,t,n,n,a,l,a,m,g,i
l,a,a,m,s,b,q,f,i,o,b,s,b,k,h,s,b,f,r,c,l,s,t,h,o,j,i,n,e,j,f,e,r,m,k,c,g,m,m,n,t,i,c,f,i,d,f,o,m,a
o,o,d,f,b,a,g,i,o,l,o,h,g,j,d,m,m,l,s,t,n,d,j,e,l,j,i,s,h,m,g,b,c,b,d,h,s,p,e,p,s,b,h,e,k,r,t,q,f,a
k,d,n,b,o,g,f,f,c,h,m,l,a,b,e,d,k,s,g,d,d,d,e,d,n,p,g,n,g,e,p,e,s,o,e,i,q,o,h,j,o,n,p,d,e,l,s,n,l,a
k,q,t,n,h,j,h,r,c,o,m,o,f,a,k,k,p,i,l,n,i,j,r,n,k,j,p,h,e,n,p,m,d,a,b,h,p,d,n,b,e,o,q,e,r,g,o,e,c,g
q,m,a,j,n,e,c,q,p,f,o,t,l,c,n,d,c,t,f,l,j,d,a,j,c,s,t,k,s,i,h,s,i,s,c,t,j,f,b,h,l,o,m,b,t,m,s,k,t,m
f,r,n,f,p,f,e,j,j,d,j,g,q,j,o,c,m,o,b,o,d,e,t,d,r,m,d,f,p,j,k,i,a,t,s,p,s,e,p,a,i,o,i,o,o,c,d,j,i,s
f,n,i,l,f,d,k,g,s,n,k,s,l,g,r,k,r,k,r,s,p,i,h,d,r,c,p,e,q,t,n,f,b,p,q,t,q,k,a,n,p,c,b,n,m,g,t,k,r,k
i,f,p,i,g,l,i,s,a,t,g,p,p,b,g,k,q,h,r,q,a,t,g,k,g,q,k,i,t,o,n,l,k,n,e,d,l,r,q,r,r,t,e,d,t,g,t,f,i,b
i,k,j,b,g,a,a,q,f,e,n,q,r,a,q,q,o,o,f,n,d,q,k,n,t,g,n,b,e,j,f,h,b,p,t,t,r,d,f,t,j,i,i,g,g,f,g,n,t,s
f,r,e,b,t,p,a,e,e,r,p,p,s,p,q,t,i,c,k,c,b,l,d,f,p,o,f,p,n,a,n,f,a,c,o,e,i,r,k,i,r,b,t,j,h,m,g,l,g,d
a,k,n,q,s,d,l,b,c,n,i,d,j,i,g,r,c,m,q,s,s,d,b,h,m,a,r,g,p,k,h,b,l,i,c,j,s,d,r,i,a,d,h,i,n,q,o,a,l,p
h,r,q,q,l,j,r,a,r,i,t,g,f,i,e,i,e,s,p,l,i,h,p,m,d,d,p,f,e,n,h,d,q,m,c,o,d,g,t,f,a,o,j,n,o,o,r,s,s,b
e,a,p,r,d,g,a,n,o,b,i,r,r,o,b,b,r,b,e,n,k,o,q,m,a,b,e,r,g,m,c,b,s,i,k,s,k,r,r,h,g,k,o,l,e,s,k,m,f,h
n,e,e,m,s,k,p,q,m,k,s,i,p,e,a,q,h,e,b,q,t,q,k,b,f,l,p,g,k,j,o,m,a,b,k,s,r,t,s,k,q,a,j,f,j,e,p,k,g,l
l,l,c,p,f,s,n,m,h,f,f,i,l,g,j,t,p,f,d,b,d,b,s,b,t,t,t,f,f,a,n,b,s,a,e,a,i,j,e,g,i,c,n,n,d,e,a,k,i,g
t,a,k,c,e,k,k,n,f,n,h,b,h,t,c,q,f,d,q,t,r,r,e,n,r,q,q,k,k,s,k,a,m,a,q,f,r,q,c,f,d,m,d,a,r,b,q,d,a,a
k,q,e,i,i,e,l,s,k,k,e,e,a,c,r,e,o,g,l,e,i,j,s,r,i,m,f,l,r,f,q,e,r,q,l,s,j,i,t,n,j,i,d,o,e,q,h,f,p,m
t,n,g,n,o,b,q,k,j,a,s,f,i,o,g,t,h,l,t,g,l,j,q,g,n,k,b,r,n,t,r,k,t,f,g,i,e,g,p,p,k,b,j,l,j,a,t,h,g,m
p,e,c,m,a,o,e,c,q,o,k,d,p,b,m,e,m,m,m,g,d,i,c,n,e,t,h,o,h,j,q,h,q,j,f,l,k,m,c,l,a,i,s,k,s,q,l,g,p,p
j,a,h,b,t,q,c,c,n,l,q,d,g,n,k,g,e,t,l,p,a,e,s,c,s,i,m,n,e,i,h,l,o,q,m,g,q,i,e,p,r,c,k,n,h,j,m,t,i,d
g,c,m,k,e,r,d,f,p,q,a,h,q,o,e,r,a,b,c,s,k,r,i,m,t,j,k,o,t,r,l,e,c,r,q,m,c,e,k,c,r,m,c,j,e,h,e,f,o,k
b,t,i,e,e,s,o,o,q,b,e,o,g,r,n,k,a,e,r,f,n,g,j,d,q,q,m,l,t,j,h,f,e,e,h,i,b,b,k,n,i,e,e,n,b,b,t,a,i,p
o,l,i,j,m,j,m,t,s,b,r,k,q,g,p,h,r,d,t,l,k,q,c,o,f,h,c,a,a,b,q,q,d,f,e,d,m,l,l,c,t,n,e,d,i,o,a,s,d,b
k,a,k,d,t,k,i,c,d,d,k,o,a,e,p,l,r,d,f,e,f,a,f,e,m,i,k,r,h,n,b,p,p,h,e,d,o,l,b,s,m,t,s,j,k,a,a,t,b,d
p,r,h,m,d,i,r,j,b,m,h,j,k,e,k,l,p,j,l,e,h,b,a,s,l,e,i,i,p,s,k,d,m,s,f,d,b,n,q,s,t,g,g,k,s,q,l,l,e,h
s,c,r,n,t,s,k,e,h,l,f,k,m,p,c,a,e,m,j,j,o,i,m,h,r,e,f,t,k,h,h,n,r,p,m,a,t,o,q,o,l,i,r,a,b,b,k,f,l,t
t,t,n,a,b,m,r,h,c,e,o,a,a,b,n,m,c,t,i,f,n,t,i,i,g,c,k,h,f,b,e,p,k,l,e,h,f,n,o,l,r,i,k,j,n,d,b,c,h,q
d,r,r,i,r,f,j,c,r,f,t,r,k,o,b,n,e,o,a,c,n,h,j,p,l,i,t,r,f,k,n,h,l,m,g,a,a,g,f,r,p,c,o,a,g,j,a,m,b,l
h,l,h,j,s,t,h,o,g,m,a,g,c,m,p,o,s,o,e,a,b,q,s,f,l,o,c,g,o,m,g,n,j,e,i,p,e,a,d,i,d,s,o,i,i,b,c,m,c,t
j,k,i,j,c,k,r,o,q,m,l,a,s,e,k,b,q,e,l,j,i,i,n,t,c,k,j,h,b,f,i,c,r,o,i,i,k,j,d,e,n,o,t,s,k,j,a,d,a,n
a,j,q,h,a,d,s,j,j,h,s,p,k,q,a,b,i,h,a,f,t,t,k,r,l,a,p,g,s,t,j,h,b,b,i,c,f,f,s,t,d,h,g,s,q,b,k,t,s,n
q,j,e,f,m,r,k,k,j,n,o,s,e,b,j,t,r,c,e,j,n,p,q,f,e,m,i,j,m,e,l,a,h,l,n,n,p,s,s,l,k,h,q,i,s,q,q,i,q,o
a,i,p,m,m,n,o,a,g,a,d,o,c,m,n,p,h,r,l,n,i,i,n,f,f,a,o,o,n,l,g,c,s,i,q,d,d,i,g,o,d,l,c,a,r,f,b,d,n,p
m,d,p,q,p,b,s,m,k,c,c,g,q,c,a,o,j,k,i,e,h,t,e,h,p,b,p,e,h,f,r,g,q,d,p,k,l,n,k,m,n,n,b,m,t,p,e,s,r,b
k,d,k,i,c,a,t,t,c,f,s,i,f,n,a,o,p,i,f,k,n,a,q,c,d,b,s,t,s,c,s,h,o,q,k,a,q,b,r,g,s,j,f,c,q,d,k,g,o,h
d,c,h,h,n,s,h,n,n,k,p,q,m,e,l,b,f,e,d,m,e,h,a,g,o,m,e,l,d,f,j,j,o,m,l,f,k,t,d,d,o,c,o,s,s,j,f,r,d,o
f,m,r,s,l,g,d,l,d,m,a,h,l,c,b,t,d,t,k,c,m,j,c,l,j,g,l,i,b,e,s,p,q,n,h,e,c,c,e,e,a,a,t,r,r,i,g,q,e,j
q,h,i,c,j,o,i,h,h,e,i,d,p,g,n,e,o,f,p,r,c,l,b,h,b,k,g,a,g,q,p,g,i,p,l,o,f,o,r,p,n,g,d,e,s,r,k,f,i,o
d,f,f,p,g,i,c,s,m,o,m,n,o,r,l,b,s,e,f,a,b,n,d,q,h,n,c,k,f,n,e,p,m,d,p,q,d,q,m,t,r,o,l,n,i,m,c,s,m,n
j,e,g,d,l,g,a,b,b,b,h,f,b,q,b,f,o,j,n,p,k,d,a,p,a,n,g,a,g,f,n,t,d,m,l,k,i,j,o,h,i,h,d,l,d,i,g,i,t,n
q,c,s,i,t,q,f,d,m,a,s,i,b,a,e,g,a,k,c,q,m,t,d,e,t,m,q,j,r,m,o,o,a,s,i,b,t,b,m,n,q,l,b,b,m,e,o,a,b,e
o,n,h,q,n,n,t,c,a,f,o,p,q,t,m,d,r,c,k,m,j,p,e,s,j,t,t,t,s,o,d,s,i,c,i,n,j,s,k,i,h,c,r,m,l,d,p,h,n,d
e,o,e,s,p,t,g,b,s,i,h,q,o,f,f,n,q,f,m,k,k,k,o,j,h,o,a,t,l,b,c,a,a,o,i,q,l,g,a,m,c,j,e,a,s,d,n,b,n,f
a,a,o,q,p,f,r,r,f,l,j,r,o,f,k,l,g,d,s,q,a,m,t,t,o,n,m,p,o,r,b,l,p,c,d,q,r,f,q,k,k,t,k,q,a,p,l,h,q,m
j,o,d,n,a,r,f,r,n,l,e,m,m,h,o,h,c,r,l,n,n,f,o,d,d,r,f,a,c,h,o,k,o,b,e,j,m,a,t,t,j,j,r,a,c,q,a,j,d,h
j,f,l,d,o,s,o,h,k,r,e,a,n,k,l,p,n,t,c,e,s,n,k,q,i,i,i,k,j,d,j,q,j,c,r,t,c,i,m,s,c,t,s,o,i,q,l,d,m,n
t,h,c,p,d,o,j,q,f,c,e,t,c,d,l,c,b,g,h,j,b,g,o,m,r,r,e,m,c,j,n,e,k,h,k,l,b,e,s,g,e,m,s,b,n,i,t,k,h,t
j,g,k,t,n,j,j,j,j,p,f,j,l,h,j,b,r,q,c,h,m,t,q,l,r,j,g,t,p,l,l,b,q,k,d,b,d,q,p,o,m,j,o,j,n,d,r,p,p,e
l,i,h,d,k,e,s,q,k,r,e,q,e,i,r,d,i,f,k,m,p,r,r,d,t,g,k,n,f,i,b,r,k,q,n,h,m,c,h,j,a,m,f,i,l,t,a,o,d,m
d,e,s,k,n,j,a,g,c,n,a,s,h,m,a,k,a,c,s,j,h,r,l,q,s,c,s,b,q,a,j,f,e,r,n,i,p,p,d,l,t,g,c,s,d,k,s,h,o,p
j,p,b,h,q,b,p,f,q,j,a,r,d,f,m,b,f,e,e,g,b,b,r,e,o,h,r,i,n,e,p,q,b,k,t,k,d,b,h,s,n,h,d,b,m,m,b,t,m,k
e,b,f,i,a,p,t,i,r,t,r,o,k,k,c,b,h,o,n,n,t,t,m,b,j,q,s,r,d,h,l,b,c,s,e,q,o,k,p,o,d,e,l,s,c,f,m,c,o,g
p,s,i,e,p,b,i,m,g,b,h,f,c,n,r,f,e,p,n,g,d,n,t,t,p,t,m,i,r,g,t,p,m,b,g,n,g,d,l,b,s,e,d,i,f,a,d,s,n,c
k,m,f,r,n,t,n,d,r,b,l,f,a,c,p,l,s,s,t,e,o,o,q,d,l,p,t,f,j,m,p,p,q,h,b,d,p,r,m,h,d,b,m,h,p,e,h,f,m,o
o,n,h,d,r,b,c,o,h,k,r,a,c,f,g,r,p,n,g,h,g,b,i,p,p,i,n,c,n,a,k,l,l,k,h,c,s,b,b,o,l,r,h,a,d,a,q,d,n,c
s,b,e,a,n,c,a,h,b,k,q,o,d,o,c,o,g,e,g,a,f,j,o,k,o,d,h,e,c,d,i,l,o,d,a,l,q,d,p,a,k,l,n,f,k,l,n,g,h,j
h,i,f,a,i,b,l,l,j,o,s,n,h,t,a,n,m,a,b,m,g,q,n,a,r,s,g,c,t,j,t,e,t,c,h,t,b,s,f,f,l,e,a,q,e,q,h,r,h,h
j,l,a,k,e,b,j,h,d,p,l,c,e,s,r,n,l,d,t,c,g,o,m,h,r,g,l,i,a,a,s,f,h,b,n,j,p,f,d,d,p,e,j,e,m,r,k,l,q,i
c,f,g,r,m,j,p,r,s,b,c,n,l,s,c,s,r,t,r,n,m,e,d,j,l,d,n,j,o,r,m,r,b,g,n,g,n,n,e,g,b,a,c,m,f,g,b,k,a,o
h,o,m,t,m,m,f,a,c,e,m,r,p,i,p,a,e,b,f,b,a,h,p,n,e,j,j,n,g,f,b,d,q,j,o,k,p,b,e,m,j,a,l,r,g,h,r,k,s,t
e,d,s,r,g,j,h,g,a,c,g,d,f,l,s,b,t,m,j,p,r,f,b,d,p,d,h,t,l,i,j,p,b,j,d,f,o,i,d,t,g,o,n,d,g,a,m,o,t,d
f,f,m,g,h,s,b,h,e,i,j,n,n,o,l,r,t,c,q,j,i,t,p,h,o,o,h,k,g,h,k,h,m,h,k,o,i,b,g,l,d,a,b,k,n,q,m,m,b,p
i,s,j,o,d,k,d,g,o,i,s,t,t,p,d,t,g,n,i,g,l,l,i,n,n,r,q,c,k,k,j,s,e,m,k,i,j,f,o,b,r,p,m,s,o,e,q,e,f,o
g,c,o,k,b,c,b,f,q,f,j,i,j,t,e,a,g,o,m,e,e,c,f,d,e,t,t,e,f,f,e,e,e,r,i,b,e,p,j,d,m,c,j,q,i,n,g,l,p,e
g,i,e,s,e,i,s,a,j,o,o,k,j,f,n,h,t,j,a,o,t,p,m,o,s,t,t,k,t,h,p,s,a,l,c,a,e,a,a,q,f,g,l,t,m,q,j,m,i,m
s,k,g,t,c,a,k,s,b,b,b,o,r,t,h,f,p,o,l,j,b,o,d,h,p,k,s,g,b,a,f,q,d,n,o,a,o,s,a,h,p,g,s,s,f,h,e,m,t,q
i,o,p,i,o,c,b,n,k,b,g,s,c,l,e,f,s,n,t,m,g,k,s,a,j,i,r,q,j,j,h,d,i,n,a,d,l,g,b,k,m,p,a,m,b,a,k,r,n,t
b,l,h,l,n,e,o,r,c,a,t,m,i,b,t,d,a,f,f,c,i,d,s,q,g,e,j,g,i,d,e,s,n,r,f,c,b,o,q,c,q,h,f,e,t,a,t,m,s,n
q,d,c,f,l,l,f,a,p,k,r,h,o,r,l,n,f,f,n,n,t,h,n,c,p,t,h,d,j,t,l,i,a,d,c,m,a,j,e,n,c,o,f,j,a,r,c,b,f,d
q,a,e,t,d,g,o,h,i,l,j,d,e,q,i,j,s,h,a,a,e,c,b,a,l,d,b,r,c,g,s,n,n,o,n,t,p,g,d,g,t,q,e,s,n,s,h,i,g,i
d,k,q,p,k,j,q,j,c,b,q,t,i,l,q,a,j,e,q,c,l,g,i,p,k,i,n,l,s,b,j,j,e,l,j,q,g,l,p,t,a,d,e,k,i,r,m,k,g,p
s,n,o,e,r,l,d,n,d,b,m,n,t,c,b,n,q,e,g,g,q,m,s,r,r,g,h,c,d,d,p,q,j,c,i,e,j,j,r,n,o,m,h,b,p,i,o,g,a,s
h,d,e,s,e,q,a,r,o,g,n,h,p,f,n,f,g,a,d,p,j,q,f,o,c,f,s,d,b,n,s,b,b,g,o,e,o,m,b,a,b,e,s,q,p,a,b,l,i,k
n,f,p,e,l,g,d,k,e,t,c,i,p,d,h,a,h,s,i,q,k,h,m,d,f,g,j,m,o,b,t,r,c,i,m,r,b,a,i,i,n,l,l,k,k,h,k,d,c,h
t,l,r,l,e,k,g,r,r,c,s,n,f,a,n,j,j,i,p,f,e,j,p,m,c,s,t,n,c,k,b,o,q,a,m,l,k,b,i,k,a,c,d,b,m,c,h,i,c,l
t,p,l,m,p,n,e,e,m,l,i,f,m,k,s,l,k,c,q,o,d,r,m,m,i,m,m,r,h,j,l,i,p,p,o,o,b,s,h,f,n,h,e,q,l,g,r,c,b,a
k,f,a,r,m,b,t,s,d,g,s,l,c,i,q,c,a,e,h,k,k,f,d,p,s,q,d,k,f,o,o,f,c,b,j,b,e,n,f,g,t,t,g,o,a,l,k,p,q,f
e,r,e,m,b,t,f,s,a,h,d,m,k,e,o,k,l,i,i,c,s,h,h,c,j,j,l,j,n,r,o,l,f,d,c,h,c,b,f,h,q,i,s,d,l,o,c,t,b,k
l,o,n,s,k,b,l,g,k,k,f,p,k,d,f,c,i,p,l,k,e,c,q,g,o,k,j,s,l,n,c,h,q,b,t,c,a,b,n,e,d,b,m,m,h,e,i,s,o,k
h,r,j,r,d,n,r,a,t,e,m,e,q,i,g,i,t,s,f,a,i,j,i,d,t,j,l,o,b,f,e,m,r,c,f,d,d,s,n,o,l,f,p,f,o,m,c,o,j,i
h,r,h,e,m,e,j,d,g,p,h,a,c,j,p,c,k,l,a,o,f,t,c,c,t,h,e,e,f,c,f,o,r,s,f,r,q,l,l,c,r,l,g,q,r,m,h,g,l,o
n,b,e,l,l,h,m,l,c,r,h,t,t,c,r,b,d,e,c,p,c,j,d,r,a,l,a,s,b,o,t,g,t,l,c,g,f,m,c,r,d,f,f,m,a,c,p,n,h,e
p,s,c,i,f,m,k,i,m,d,q,e,t,f,a,i,e,s,h,k,o,m,o,g,a,c,a,b,j,s,r,t,p,m,a,g,l,e,f,b,r,r,o,h,l,p,g,a,l,j
t,m,i,g,r,n,a,o,q,l,h,h,f,o,h,l,r,f,p,l,s,e,e,e,e,p,a,d,m,k,n,l,n,b,b,e,s,a,l,a,q,e,m,b,k,n,e,l,l,k
g,e,h,k,d,c,d,a,i,j,e,h,j,m,e,p,r,p,t,a,j,d,s,d,f,m,j,o,q,g,h,j,b,g,n,f,a,a,k,b,k,p,o,j,g,f,p,e,f,q
o,p,i,k,c,i,r,l,o,d,g,g,b,j,t,a,q,k,c,g,m,i,j,a,f,m,o,s,j,a,k,o,a,g,a,h,i,l,q,e,c,k,o,k,n,f,d,t,k,r
j,a,d,o,i,k,g,r,r,n,n,a,i,g,n,e,q,d,r,k,t,a,n,s,q,i,e,i,s,d,j,p,c,k,q,c,o,t,f,s,f,f,m,f,i,g,g,k,b,n
i,l,t,e,d,e,p,g,c,r,g,t,d,r,m,m,n,e,b,e,q,n,c,c,d,c,g,q,c,d,k,s,b,t,o,k,d,r,l,h,f,r,l,g,c,q,d,d,p,s
p,t,o,g,i,g,f,b,g,e,n,m,e,q,i,r,o,l,r,i,d,n,p,h,t,k,k,m,f,t,a,a,t,k,n,l,p,b,q,b,p,l,q,k,j,l,h,n,k,f
p,l,m,m,h,b,h,n,q,p,j,b,f,t,f,j,j,l,p,f,j,a,n,d,l,a,o,t,s,c,f,d,d,b,n,s,c,e,m,n,h,n,h,g,b,e,b,q,k,p
f,e,d,p,i,n,g,e,g,i,h,o,t,l,j,n,g,n,r,d,t,c,c,l,a,o,a,c,j,q,e,f,r,j,m,r,s,r,g,b,t,j,n,n,c,d,d,e,o,g
a,l,l,m,s,a,i,r,b,j,k,p,h,f,d,f,a,q,l,m,p,k,c,p,r,t,o,e,m,b,i,n,f,i,c,k,h,t,h,g,a,m,r,k,m,o,l,a,d,k
r,i,g,e,l,n,p,e,d,n,c,k,h,i,e,j,n,m,k,b,d,j,g,l,k,r,d,q,a,a,e,q,b,a,o,d,s,t,h,o,g,m,g,m,j,k,h,r,p,e
t,g,i,c,k,j,s,i,r,l,k,i,n,h,d,a,d,r,j,r,h,i,j,m,d,a,f,f,g,m,e,n,m,n,n,j,c,o,r,h,c,m,q,i,q,p,k,o,e,a
g,s,j,s,b,n,g,b,b,r,h,c,s,t,l,r,g,s,n,a,o,k,j,k,b,b,h,g,c,n,n,o,o,l,l,m,o,o,d,d,c,k,r,n,k,g,j,q,b,f
c,a,q,k,j,c,g,o,a,k,s,e,l,n,c,d,h,o,b,b,a,g,k,g,a,p,r,r,o,n,c,k,j,d,m,q,g,h,a,n,m,s,d,r,j,i,m,m,g,g
h,r,h,d,a,i,a,n,h,g,t,j,t,r,q,h,f,b,d,o,k,k,p,c,e,k,p,h,n,e,l,f,t,f,r,h,e,i,b,d,b,o,n,s,g,t,o,m,d,o
q,n,h,a,b,b,f,r,m,a,q,m,b,p,a,g,t,q,g,c,h,h,h,i,g,j,j,f,a,e,c,s,f,h,q,a,m,n,e,r,l,q,s,a,i,r,g,t,q,i
