var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50
c,m,l,m,i,j,n,e,e,m,h,l,j,o,c,o,b,e,e,b,f,j,h,a,o,n,b,g,n,l,o,i,d,b,i,d,j,a,c,f,k,k,k,n,n,m,k,d,k,o
j,f,b,o,j,j,f,b,m,j,j,n,h,b,k,c,j,n,n,o,o,g,e,g,f,j,e,j,f,i,l,k,i,f,l,n,o,c,h,j,j,g,e,b,b,f,h,l,k,o
o,a,m,n,m,n,m,c,i,k,b,l,e,n,n,c,e,e,f,e,i,f,o,a,c,e,k,a,c,c,b,m,i,m,f,k,e,l,b,k,c,e,a,e,k,m,b,g,d,j
k,m,c,n,l,i,h,n,m,l,o,f,l,d,i,b,b,k,m,e,o,j,a,g,n,f,f,k,l,c,d,f,l,a,o,k,n,d,g,b,m,l,e,i,e,d,j,i,n,e
j,b,c,a,a,i,f,n,l,n,l,l,j,d,h,j,h,f,a,o,i,n,f,d,c,n,h,l,b,f,h,n,j,i,e,a,c,n,o,b,e,l,f,i,l,c,o,i,h,d
l,k,h,m,h,a,j,b,o,h,n,j,i,n,o,h,e,g,o,b,k,d,g,h,d,o,a,c,g,m,j,a,a,f,b,e,o,n,b,f,o,f,d,f,g,n,m,h,i,k
c,l,l,e,a,b,e,f,m,c,h,a,m,a,i,d,g,k,n,c,l,m,j,m,o,c,b,e,j,c,k,g,k,a,g,j,m,f,d,c,l,c,m,b,a,o,n,a,h,d
c,e,f,e,a,j,a,i,g,b,i,c,d,b,i,d,f,a,e,n,d,a,a,h,n,o,k,a,a,h,o,e,j,b,m,o,g,j,j,m,i,b,b,b,m,e,j,i,n,n
a,l,e,c,m,f,h,i,c,c,d,i,f,i,d,h,f,j,c,h,m,g,d,h,m,g,h,f,g,k,b,g,d,b,m,b,i,c,d,f,h,c,b,n,l,o,g,k,d,m
k,m,f,n,h,j,j,j,k,o,b,f,e,l,d,o,d,g,h,d,n,o,i,l,d,o,d,c,n,f,m,o,e,l,g,m,h,a,j,b,e,a,j,g,a,c,e,j,g,e
f,h,g,f,n,m,e,c,l,k,h,f,b,b,k,e,d,j,o,d,n,a,f,l,h,i,f,d,k,h,n,n,k,a,n,m,c,a,d,d,n,e,i,i,j,n,d,d,l,m
a,d,f,j,a,e,f,g,c,m,g,k,k,g,j,n,l,a,h,h,c,d,l,l,m,c,m,m,c,d,e,d,o,m,i,k,d,j,i,n,j,c,k,j,o,c,j,o,j,n
j,h,m,l,f,j,g,m,d,j,o,h,l,a,o,e,m,k,f,h,n,a,k,c,a,k,m,k,k,l,o,i,o,o,d,c,h,k,k,l,j,o,e,b,a,b,j,b,k,j
j,e,j,m,l,n,b,n,e,m,k,n,f,b,n,c,f,j,n,m,f,m,g,k,b,c,d,h,l,e,i,h,i,c,j,g,i,f,d,j,d,l,k,f,h,j,l,j,d,g
j,b,d,o,a,c,d,k,g,o,g,m,e,f,e,c,d,n,h,b,i,c,c,h,o,n,e,i,g,b,j,f,k,a,a,h,n,a,n,i,b,j,f,l,i,d,d,a,m,l
d,h,d,l,k,l,c,a,n,n,k,d,k,j,h,m,n,j,m,m,n,d,l,f,n,h,h,b,l,l,m,j,l,j,o,l,h,g,c,k,d,b,d,b,i,e,n,m,n,l
l,m,c,o,e,k,k,a,f,o,g,j,i,h,o,j,g,n,g,k,k,c,a,l,o,h,a,l,m,e,m,n,d,m,o,j,e,h,k,n,h,h,o,i,d,h,a,i,a,e
i,k,g,j,j,d,l,m,j,j,d,o,f,a,b,j,e,d,l,h,a,g,n,a,o,a,a,i,j,d,a,b,f,g,e,o,d,e,f,d,g,e,o,a,h,c,i,g,k,a
i,d,d,k,h,a,l,h,g,e,k,a,o,n,o,e,c,m,g,n,g,a,f,l,h,j,j,c,b,k,a,k,a,c,d,a,f,m,d,d,i,l,j,d,k,i,e,i,c,k
e,m,n,g,k,k,d,o,f,f,n,i,i,a,m,h,f,a,j,j,e,a,e,i,o,n,a,k,h,h,c,j,i,g,g,g,i,m,h,o,d,n,d,i,h,k,g,i,l,k
f,d,k,c,k,m,e,o,f,d,g,e,o,h,n,b,e,l,m,j,o,b,b,c,j,g,j,f,k,l,b,j,j,c,a,o,d,m,b,g,m,o,h,j,e,h,l,b,i,g
m,l,n,n,o,n,k,d,a,i,b,g,f,j,i,c,b,d,a,b,j,n,i,e,k,d,d,c,a,i,c,c,m,o,g,l,i,n,c,m,i,h,o,g,i,c,b,a,e,i
c,k,e,b,l,n,i,o,k,i,o,g,c,c,j,o,k,b,b,n,k,f,i,l,l,j,f,h,g,j,c,n,l,k,d,i,h,b,n,l,n,g,b,h,d,b,m,f,a,k
f,e,e,f,d,e,d,a,n,j,h,j,m,l,a,k,b,d,i,b,e,n,k,b,h,j,l,g,k,i,n,h,d,k,g,b,j,k,i,h,a,b,k,h,c,j,e,h,b,m
n,n,k,g,o,n,d,a,b,d,h,e,f,j,f,m,l,g,i,j,c,f,j,g,m,n,m,f,b,f,f,e,c,f,n,l,n,c,j,d,d,a,f,h,k,k,n,a,d,b
m,i,a,m,h,o,n,o,a,k,i,h,a,m,e,i,j,n,e,j,g,l,e,i,n,k,o,o,m,l,j,n,f,j,c,b,i,k,d,f,j,j,c,a,b,d,o,c,o,o
i,k,d,n,c,m,i,j,g,n,b,f,j,c,b,j,f,g,f,j,h,i,h,o,l,g,f,f,e,g,i,g,a,a,b,h,h,f,j,g,j,b,a,h,d,i,i,m,d,g
n,l,d,n,h,m,m,c,n,a,f,o,m,e,e,n,i,b,c,g,e,n,f,f,k,o,h,h,m,b,e,d,c,n,l,l,k,c,f,m,a,j,b,k,f,n,f,k,m,o
l,o,d,m,l,g,f,d,d,b,b,a,i,h,f,h,n,j,b,d,a,b,e,b,i,o,l,f,l,h,k,m,e,f,l,h,f,d,n,f,l,f,e,g,l,g,a,m,i,o
g,l,n,n,g,e,a,m,h,j,h,c,e,b,n,m,l,b,d,l,g,o,k,a,c,l,d,a,b,n,o,e,b,m,m,h,j,n,h,i,k,e,k,a,i,d,k,d,g,k
a,g,l,e,l,d,g,c,a,g,n,m,d,d,d,g,d,b,m,e,l,o,l,l,d,b,m,k,h,l,f,c,o,c,o,a,h,d,o,b,i,g,g,b,d,d,e,k,l,a
k,b,l,n,c,d,k,o,m,l,j,g,i,f,h,o,k,d,o,d,j,o,i,g,k,m,g,l,l,a,d,c,f,f,o,k,k,f,a,c,k,h,a,e,m,a,h,h,c,a
a,d,h,b,k,a,f,i,g,m,j,a,k,g,h,a,m,n,h,n,o,g,j,h,m,h,l,j,e,o,j,b,g,j,o,g,b,i,o,j,o,n,l,l,g,a,k,n,m,o
j,i,f,n,l,a,h,a,h,e,f,b,i,b,h,h,o,l,i,i,a,c,j,o,j,k,e,i,a,m,d,b,l,l,e,n,c,n,l,e,h,c,m,c,o,c,f,d,b,j
f,j,k,d,j,o,d,b,m,o,n,j,g,g,o,i,b,g,m,l,h,a,c,e,b,a,f,n,h,a,i,f,j,m,n,k,a,b,b,n,e,j,n,g,i,a,e,d,i,k
j,e,m,k,l,j,g,g,g,i,j,c,f,l,a,n,f,f,a,k,b,f,o,e,c,c,o,d,j,f,h,b,b,o,n,j,m,h,m,g,f,l,k,a,l,e,e,i,h,l
k,o,d,c,a,a,m,h,g,i,e,h,f,g,e,d,n,k,o,f,g,d,d,a,j,g,l,n,f,e,b,k,k,o,l,k,b,i,a,d,h,k,k,c,k,j,c,i,l,f
i,i,h,o,a,f,f,f,g,l,l,h,a,n,d,j,a,a,g,k,d,m,m,n,c,c,o,n,h,c,f,j,j,c,j,k,m,d,e,k,g,o,a,k,f,k,o,f,o,b
o,k,f,k,c,n,f,k,k,e,b,j,d,g,d,h,d,b,e,d,n,k,g,h,m,h,b,k,c,m,f,j,o,d,f,h,f,a,c,b,m,n,g,f,b,b,f,i,l,a
a,e,j,d,h,f,i,m,g,d,g,j,e,n,m,l,o,n,a,c,l,o,a,e,f,o,d,a,o,m,e,l,o,j,n,n,h,b,e,i,c,i,e,o,j,b,o,b,e,e
f,k,b,e,i,m,o,l,h,i,m,c,l,a,n,m,c,n,m,i,n,f,d,i,l,n,i,m,g,g,h,a,a,j,o,c,o,j,i,m,f,d,e,n,d,f,k,g,n,l
b,d,h,j,h,o,c,c,g,o,a,m,l,b,k,h,o,c,c,e,h,e,c,a,l,e,i,d,j,c,n,k,a,l,g,b,n,f,j,c,o,o,e,i,j,d,d,o,e,h
a,b,o,i,f,l,l,m,h,n,i,b,e,l,g,d,n,n,m,g,n,a,b,b,d,a,a,f,b,j,i,b,m,n,g,h,f,j,c,i,c,j,o,m,l,e,o,f,j,b
m,c,m,n,o,c,c,k,g,l,f,j,k,c,j,i,f,k,b,f,o,b,h,l,i,b,o,k,f,d,l,o,c,c,j,j,h,f,g,j,k,m,a,c,l,b,n,e,l,j
m,o,n,n,h,e,i,e,c,m,e,f,a,d,l,e,i,i,h,j,n,e,i,c,n,h,a,k,a,b,k,g,g,a,j,a,h,a,c,f,k,m,h,c,m,b,d,d,i,i
i,i,o,c,a,n,n,b,e,m,a,a,e,o,i,e,h,c,g,j,l,j,j,g,d,l,a,c,m,f,l,o,k,h,a,i,h,f,m,e,m,n,e,e,k,j,b,n,d,h
i,n,l,h,k,d,l,l,l,a,i,h,o,n,c,k,f,c,c,g,a,k,k,e,b,f,d,g,c,e,l,f,c,i,e,f,d,d,k,e,d,a,k,n,m,d,m,a,l,m
c,d,l,d,i,m,a,g,h,h,j,f,j,f,c,k,d,a,h,h,j,j,e,e,c,o,i,h,c,e,f,h,b,b,n,n,c,g,c,f,m,e,o,f,e,o,o,l,g,a
m,m,o,e,e,b,k,l,m,f,f,f,g,l,k,b,d,o,n,f,d,f,k,b,e,f,a,b,f,e,l,b,h,i,h,o,f,a,h,k,b,n,a,o,j,g,a,o,l,g
c,f,e,c,m,c,b,k,h,e,l,d,d,d,h,o,a,b,f,a,d,m,o,b,n,a,n,b,o,o,m,i,l,k,m,d,i,f,g,h,d,o,g,g,n,f,c,o,k,b
e,h,k,j,f,n,k,a,g,e,m,e,b,d,c,c,b,a,d,g,a,m,i,b,k,m,b,e,e,o,d,n,a,d,b,e,a,e,o,a,e,f,m,h,c,m,f,o,j,g
e,g,g,i,f,b,e,h,l,h,l,h,m,j,e,l,f,g,g,k,o,d,h,h,g,e,k,d,b,n,h,n,b,f,o,f,n,b,a,f,o,b,f,e,h,i,d,f,i,l
m,g,l,n,i,o,f,l,c,h,b,l,a,b,d,a,h,i,g,k,c,a,e,f,o,k,a,n,d,o,e,h,c,n,k,h,b,g,j,i,o,k,o,b,l,a,l,o,i,f
b,k,g,h,f,f,n,m,j,b,m,e,o,f,b,e,d,c,h,f,d,o,i,a,c,k,c,n,f,e,a,n,f,a,o,b,l,c,g,l,a,k,m,f,c,i,f,j,i,m
j,m,k,c,g,d,g,e,k,o,c,b,h,l,n,a,i,e,h,n,g,d,a,k,c,k,l,l,d,d,d,b,i,f,c,j,h,f,d,n,m,i,g,e,l,j,f,f,f,m
m,k,b,h,d,f,i,l,f,f,i,e,e,c,f,j,a,g,g,o,f,g,o,g,k,m,h,l,h,j,l,j,c,c,g,i,e,m,f,i,j,b,c,f,k,l,b,b,n,j
h,m,e,g,n,h,o,i,g,h,b,f,m,j,n,i,h,a,j,o,e,d,k,j,h,b,f,n,b,a,g,j,l,j,d,h,c,i,f,m,e,k,e,k,o,f,h,e,l,j
h,d,e,d,i,m,d,o,d,g,n,m,h,d,g,n,k,j,e,h,j,h,i,g,b,g,n,h,l,b,h,m,i,i,c,f,g,o,e,k,i,i,a,h,o,d,d,m,b,i
f,e,d,i,l,o,i,c,m,f,b,n,l,n,f,a,j,c,k,n,j,f,k,g,e,m,o,a,d,f,h,n,f,n,f,d,d,d,n,f,d,n,b,a,a,e,g,a,a,l
c,e,b,d,l,k,a,k,m,f,c,m,c,k,j,k,a,n,i,a,l,l,l,f,g,e,n,e,g,g,h,l,l,m,k,e,g,n,j,n,e,h,a,m,n,n,d,k,l,f
b,c,h,l,m,c,m,d,g,a,k,l,f,e,h,f,o,c,a,c,a,b,b,f,b,c,j,o,k,j,i,g,e,e,e,a,d,g,b,b,d,f,l,k,a,e,j,d,a,c
m,n,a,n,j,g,a,l,d,j,n,n,f,l,h,o,j,n,k,i,g,n,n,e,c,d,l,a,i,c,i,c,a,j,k,c,a,j,o,l,a,m,h,i,h,j,a,a,k,a
g,d,f,e,f,m,e,k,k,l,d,c,b,l,h,j,o,h,o,a,b,j,l,i,f,b,h,i,g,c,f,b,e,l,e,m,k,b,i,h,i,h,g,i,a,f,e,g,b,m
l,c,m,l,b,k,l,n,f,f,l,n,k,o,j,m,d,o,j,i,c,c,o,j,d,f,c,g,f,g,f,e,n,g,m,a,l,h,a,n,o,l,a,f,b,c,c,h,k,m
a,a,g,k,d,a,h,o,i,h,n,n,d,d,h,i,f,o,m,f,f,b,e,h,m,b,b,d,g,d,j,d,o,i,a,c,e,k,j,o,i,k,o,f,b,e,n,h,o,n
h,o,e,h,c,a,h,h,b,e,k,o,b,h,o,b,k,k,g,d,e,a,c,m,k,n,a,h,b,c,j,b,n,i,a,k,f,n,i,a,n,m,c,e,l,o,n,i,f,d
b,e,c,l,l,e,l,j,l,h,o,c,o,f,o,f,d,j,b,a,a,o,b,l,c,h,g,d,j,d,j,l,k,a,f,h,m,l,m,i,h,a,k,o,g,g,k,i,g,j
m,o,g,a,m,d,i,b,o,k,f,m,c,m,n,f,n,h,c,g,o,a,o,j,e,f,h,f,e,f,k,i,o,o,m,d,m,l,o,i,f,l,i,n,d,c,m,m,c,m
k,e,j,h,k,j,e,n,c,k,k,e,e,l,o,h,i,l,g,l,j,g,f,o,c,i,h,o,i,e,g,n,o,o,n,l,d,h,o,k,n,a,o,n,h,d,e,j,e,i
i,c,m,j,f,g,b,m,c,h,h,o,c,d,m,i,g,o,a,h,i,f,m,m,a,f,e,g,k,c,e,e,j,i,h,d,k,a,i,l,e,o,j,c,o,h,e,b,d,b
e,d,f,m,n,a,a,e,m,h,m,e,o,b,a,k,a,h,j,l,d,j,c,c,h,n,o,c,d,f,c,m,b,e,j,i,j,b,c,l,m,n,a,b,f,j,i,k,b,g
m,h,k,k,k,i,n,a,h,h,h,m,b,k,k,d,h,k,h,n,f,h,h,a,h,h,a,g,k,a,a,i,j,k,l,f,c,g,c,a,h,g,n,k,i,o,b,h,i,m
a,l,j,f,e,j,f,o,m,k,k,o,a,i,k,k,b,g,j,j,l,l,l,d,f,i,f,k,j,h,g,j,d,a,e,m,k,k,f,l,h,d,b,o,d,i,o,k,m,h
e,a,b,n,g,b,o,f,m,k,f,c,f,m,j,f,e,f,n,b,i,l,l,j,a,j,e,n,n,c,c,d,i,i,k,b,e,i,l,b,a,k,d,c,l,n,j,c,h,l
h,j,n,a,n,e,b,a,f,l,e,j,o,g,h,f,i,c,o,l,e,l,n,l,g,g,l,e,n,n,j,n,g,b,f,h,b,a,g,b,m,d,d,k,b,f,h,o,o,g
k,b,d,j,k,f,o,o,c,m,l,g,b,h,b,j,b,o,n,m,i,i,j,b,a,e,m,l,j,k,i,f,d,d,n,f,h,c,m,b,e,a,e,e,m,b,k,a,a,k
e,n,j,i,c,e,e,d,f,i,k,m,e,b,i,k,d,c,j,b,g,h,e,g,a,o,g,e,i,o,b,n,c,f,d,d,i,h,n,e,b,k,h,e,f,j,k,e,b,j
a,d,i,j,n,i,d,d,d,k,d,m,a,f,f,h,k,m,h,j,n,f,f,c,m,f,j,b,d,h,l,l,b,n,m,l,k,k,m,k,i,e,a,e,c,n,j,c,c,j
o,k,l,f,k,h,n,i,k,l,n,j,j,h,j,a,b,n,m,b,i,f,b,d,f,g,k,f,d,d,g,n,e,o,d,h,a,o,b,o,n,g,e,l,g,m,i,b,f,j
k,l,f,c,k,e,c,a,g,f,e,i,a,j,e,o,g,a,d,h,a,c,f,k,c,l,h,g,a,m,a,l,i,d,d,g,e,j,m,b,a,a,e,b,b,g,f,e,k,i
d,g,g,g,i,d,c,b,m,g,b,o,f,a,j,g,l,a,k,a,n,c,j,d,l,a,o,j,o,m,l,c,e,b,l,j,n,c,k,j,f,j,k,f,d,a,h,e,e,o
o,m,d,e,j,e,l,e,i,l,g,n,b,d,k,g,j,c,c,h,b,l,k,n,n,o,b,e,f,o,k,n,n,e,e,e,d,l,i,d,f,l,j,o,o,a,i,b,m,f
f,i,b,g,i,g,n,d,j,n,l,i,k,b,n,o,i,l,h,a,k,m,d,a,a,a,h,m,l,f,i,f,c,c,d,e,h,k,e,d,f,e,f,e,f,l,h,h,e,b
m,a,i,m,j,g,n,d,g,k,n,l,e,e,g,i,c,b,k,m,j,o,k,d,n,e,k,j,a,b,n,c,n,g,n,g,m,f,g,d,i,e,e,g,h,a,g,a,k,j
a,i,c,e,d,a,b,f,g,n,l,o,k,e,n,h,n,h,b,g,o,d,d,n,o,i,d,d,o,n,a,l,m,h,n,i,a,i,j,l,o,h,i,n,b,h,d,i,g,n
c,g,a,o,n,b,m,e,h,o,b,h,g,d,j,i,f,n,d,d,f,o,o,k,f,e,f,k,n,g,o,c,k,i,a,i,i,m,n,i,g,m,c,i,f,l,h,h,h,c
l,n,d,m,o,e,f,h,k,f,h,m,g,m,k,f,e,c,h,e,j,k,d,e,j,k,m,f,g,j,c,e,g,f,b,m,d,h,h,d,g,k,g,k,m,j,h,g,f,a
h,b,d,c,c,d,i,i,e,a,b,j,d,b,k,n,h,m,l,n,n,d,o,l,d,n,k,c,a,f,l,o,i,d,o,k,h,l,b,a,d,l,j,e,o,l,e,e,f,l
f,m,b,c,k,h,c,l,j,k,l,m,k,m,b,c,f,m,o,a,h,h,m,g,j,e,i,d,h,c,j,e,i,d,l,n,n,m,k,e,e,a,k,e,l,c,b,f,k,g
k,g,c,a,a,b,n,o,n,e,i,f,g,l,i,h,f,e,i,j,k,f,b,d,d,n,g,i,l,i,k,k,e,k,d,n,g,n,o,k,c,j,i,j,n,a,a,o,c,m
h,o,e,h,h,e,n,b,k,n,h,n,c,c,d,b,c,e,h,d,a,j,h,a,e,e,m,j,a,i,e,k,e,i,a,f,g,f,j,n,i,f,g,f,j,g,i,e,n,g
o,a,c,c,o,n,l,h,l,e,j,d,b,h,e,o,f,m,a,c,d,b,h,l,h,i,c,i,d,l,n,k,j,h,b,j,c,n,a,c,a,k,o,b,n,e,o,o,c,g
g,f,h,n,m,m,m,a,a,m,a,k,j,b,l,g,h,l,n,k,m,j,c,n,l,e,f,o,o,d,m,b,k,b,i,n,c,n,i,d,g,c,a,h,o,i,a,h,h,h
g,m,b,b,l,n,b,d,h,m,n,e,f,j,f,c,l,l,e,m,o,k,d,i,b,j,i,k,h,m,g,m,m,a,f,d,b,j,n,d,l,e,b,d,a,n,b,m,i,n
n,m,m,f,f,e,b,c,e,k,l,a,j,g,k,b,b,d,h,m,k,c,o,e,i,c,h,e,e,i,a,l,a,c,f,k,j,i,n,m,e,a,b,c,g,o,m,k,i,j
b,d,m,o,n,i,h,l,f,b,i,n,l,i,d,c,g,k,l,b,d,c,b,g,d,n,l,m,o,c,f,i,i,c,e,j,g,d,k,d,n,e,f,a,c,c,b,g,b,b
c,l,n,k,b,k,j,c,k,i,g,g,e,k,i,h,c,m,f,k,f,h,l,c,m,l,k,g,d,i,g,h,l,l,n,b,a,b,h,a,f,b,d,a,k,n,j,m,i,k
b,f,e,d,n,i,k,d,n,k,g,i,h,f,k,i,j,h,a,o,h,o,l,l,h,a,m,i,g,f,a,f,h,g,k,k,f,k,h,h,c,m,h,k,c,e,k,g,d,c
d,l,f,i,k,d,f,g,l,n,g,e,b,o,h,g,l,n,d,h,d,b,c,k,f,b,b,o,g,a,h,j,o,g,i,l,g,o,g,n,c,b,c,g,m,k,k,e,j,i
l,d,k,f,e,h,i,a,g,c,m,l,n,f,d,l,g,o,b,n,n,f,b,h,i,e,d,f,a,k,l,b,i,j,h,d,l,g,n,h,g,m,i,l,j,j,f,k,c,d
n,g,m,c,m,h,c,k,o,g,i,f,h,k,g,b,l,i,f,d,h,c,n,c,d,j,i,j,f,a,c,n,m,c,g,o,d,o,k,n,g,o,l,d,h,o,j,a,k,n
d,k,g,i,m,c,b,e,h,a,n,i,l,i,a,l,h,a,d,b,n,n,k,n,e,b,l,l,b,l,g,h,a,f,c,d,g,h,o,a,f,h,e,a,c,f,e,m,d,h
o,i,a,j,d,j,g,l,h,f,i,g,e,o,i,b,o,o,f,k,a,g,f,h,g,f,k,e,a,n,a,h,k,i,k,i,j,a,l,k,m,o,d,i,e,d,c,b,g,j
d,b,c,i,a,m,c,k,b,g,a,b,i,f,o,e,i,h,c,f,b,m,m,b,m,f,j,n,e,j,j,f,i,f,j,n,j,m,j,k,o,e,f,k,b,k,g,j,i,i
j,f,o,f,g,f,e,j,e,a,l,c,i,g,o,a,k,i,i,n,e,c,d,h,o,g,h,i,k,e,g,l,k,n,k,n,m,i,l,i,l,k,d,i,j,a,d,n,a,a
k,i,c,h,j,d,a,m,a,a,a,f,h,f,i,g,c,b,g,j,l,k,h,j,b,d,i,b,a,c,l,d,c,j,h,d,l,n,m,f,c,o,o,e,j,k,l,g,o,n
b,g,l,g,f,m,n,l,b,g,b,c,a,k,o,e,d,m,c,e,c,a,c,d,m,m,h,j,f,e,h,a,m,e,b,n,a,g,g,k,c,h,k,b,l,d,a,g,j,f
g,j,f,d,n,m,b,f,h,o,a,d,d,d,i,b,g,l,d,e,h,j,h,l,k,h,h,f,d,d,b,c,c,b,m,j,k,a,c,a,c,i,d,g,f,j,o,n,l,d
b,a,f,n,g,f,a,g,e,o,a,j,a,j,e,a,c,j,k,f,b,g,g,n,c,n,n,f,c,e,d,l,h,c,c,h,l,g,j,j,o,n,g,k,m,o,c,j,l,m
l,k,l,k,m,c,m,j,d,o,o,g,f,g,j,g,m,k,k,l,a,h,f,j,l,n,d,j,a,k,d,o,a,f,a,n,k,e,a,h,o,e,m,d,k,b,k,h,b,c
i,c,j,g,n,m,j,i,a,o,i,o,a,b,c,f,g,a,f,c,m,l,o,o,o,j,j,f,f,e,i,m,c,h,f,a,i,j,d,b,e,g,h,k,a,m,i,d,c,g
h,i,c,c,i,n,a,o,c,m,h,b,j,h,g,l,h,k,d,n,o,i,l,o,h,d,a,m,g,j,d,j,c,i,c,k,k,e,o,l,n,h,n,i,h,e,b,b,a,n
l,g,o,j,k,k,h,f,d,a,l,d,h,h,g,a,b,c,o,i,l,m,i,o,n,g,a,m,b,h,l,f,b,l,o,l,m,l,g,m,d,o,c,c,a,e,l,n,i,a
h,o,n,d,c,m,k,f,g,o,d,g,h,h,i,m,c,f,d,f,a,c,g,d,l,b,e,o,d,k,g,m,e,g,k,n,g,g,a,a,a,j,o,o,n,e,f,g,f,d
g,a,b,h,b,e,c,h,g,d,d,n,o,o,g,d,a,a,f,d,d,m,a,k,c,n,e,h,m,f,d,d,f,g,c,l,o,c,j,g,j,f,n,d,n,j,d,g,g,e
f,c,h,b,b,m,d,j,d,e,h,h,k,e,k,c,o,o,a,m,g,g,j,e,g,g,n,l,d,a,o,a,n,l,o,b,n,e,d,l,a,o,g,h,c,b,c,a,a,a
j,e,l,h,j,j,b,n,l,j,m,n,a,g,n,o,j,k,e,k,j,c,j,a,k,o,i,e,a,g,o,o,m,d,j,g,m,g,l,a,k,m,a,a,o,b,h,j,g,c
e,f,i,g,h,b,n,o,d,g,k,e,o,b,j,c,h,n,k,b,k,l,d,j,n,a,d,c,f,c,f,b,l,o,j,c,c,m,g,j,c,a,c,i,e,f,g,b,l,h
e,f,b,a,k,c,g,o,n,b,i,m,k,g,e,a,n,c,l,d,m,f,b,l,d,k,d,g,b,k,f,a,a,n,a,j,f,j,b,o,i,m,f,l,b,g,f,d,i,i
h,g,n,c,b,d,k,n,h,b,m,g,n,n,n,k,k,h,e,e,a,m,l,k,l,k,n,e,n,g,f,b,b,g,g,a,k,e,b,f,l,k,h,f,m,a,d,f,j,c
g,o,l,k,o,a,b,d,j,a,l,j,n,d,g,d,o,i,c,e,g,b,k,g,h,e,g,m,d,e,m,k,k,o,j,m,i,j,b,o,j,n,a,l,d,f,l,l,n,k
c,c,c,j,c,i,m,h,f,e,d,b,g,k,m,j,m,e,i,a,n,o,n,g,a,g,k,l,c,b,g,m,h,e,m,m,j,o,c,o,e,n,e,a,l,n,j,f,l,g
m,g,b,d,c,o,n,i,j,f,f,d,m,m,m,a,i,o,i,m,n,f,k,o,b,b,o,l,g,k,h,g,i,c,b,b,l,l,o,k,m,h,b,j,b,f,f,g,i,f
d,o,k,n,f,g,f,k,j,l,j,m,k,h,d,i,j,g,n,n,o,m,m,h,i,i,k,e,f,m,n,f,e,i,l,k,b,f,e,l,f,c,f,b,e,c,i,o,i,i
a,i,n,n,b,f,g,a,k,i,a,o,i,e,n,h,i,e,m,i,o,m,h,f,d,l,o,l,o,h,e,j,g,e,a,f,d,g,c,h,o,d,a,d,i,a,a,b,l,d
l,k,m,i,b,f,j,c,h,i,n,d,j,i,a,a,i,d,a,h,c,n,n,k,d,j,n,f,g,m,l,d,k,f,d,o,g,d,i,i,g,l,d,j,h,a,o,o,b,m
o,e,o,g,c,j,l,j,c,m,d,e,n,c,j,i,b,h,o,m,f,o,h,a,a,k,a,m,h,a,d,n,h,g,j,g,h,a,e,o,f,h,g,m,j,b,h,h,m,a
j,j,g,l,a,l,c,d,f,n,g,k,d,j,a,m,a,g,l,j,l,d,o,h,g,l,m,l,i,j,c,d,d,k,m,o,c,h,h,n,g,c,k,j,b,i,d,g,a,o
c,o,f,a,o,i,a,k,e,m,c,d,g,d,e,m,a,g,j,d,j,d,n,h,j,l,i,c,e,i,d,l,b,f,i,o,j,o,o,n,o,i,o,h,a,j,m,h,e,l
k,i,k,c,i,l,n,o,g,j,a,l,i,f,d,a,j,o,n,c,l,l,j,f,h,k,f,o,e,n,h,o,f,d,l,b,j,l,c,d,c,h,l,h,g,i,k,j,i,n
a,h,l,k,d,i,h,m,n,j,l,a,k,j,n,f,n,d,i,o,o,g,m,f,h,a,m,e,n,g,l,m,e,j,f,i,m,e,l,j,j,f,d,j,m,c,m,f,h,l
g,n,l,g,n,o,k,n,h,h,c,d,g,h,d,d,j,a,j,f,o,g,m,j,k,f,n,b,n,d,e,i,g,d,f,m,i,o,l,n,k,o,e,j,e,c,d,j,l,i
o,e,b,g,f,j,j,e,k,d,m,a,j,l,l,i,e,n,m,c,m,c,g,b,f,k,n,g,a,i,g,g,j,k,j,b,g,c,n,o,a,e,c,b,h,o,i,d,a,e
m,g,o,l,e,m,i,n,e,i,h,f,c,n,h,m,h,j,k,k,m,i,j,d,h,k,g,a,h,e,a,g,n,d,d,l,c,k,i,n,j,d,f,c,b,o,g,h,m,j
c,h,o,b,g,i,m,l,l,l,o,a,k,c,a,m,a,c,b,n,h,h,j,a,j,g,e,o,b,o,h,m,k,j,h,k,l,j,l,o,m,a,b,n,l,e,o,d,f,d
i,g,m,b,a,l,b,g,e,d,a,c,m,g,i,b,g,o,k,g,k,d,g,o,k,o,e,c,d,e,l,j,d,g,f,h,a,g,l,g,k,e,f,o,o,m,a,k,g,n
a,h,e,o,c,f,b,e,k,i,e,d,a,f,k,c,m,f,k,n,a,e,f,f,e,f,j,i,m,c,m,n,h,j,a,l,h,o,f,m,e,e,o,e,m,m,f,h,i,k
k,f,i,a,h,a,d,h,a,j,a,e,f,c,d,d,n,b,f,e,h,b,m,m,h,j,n,a,n,m,h,k,e,c,k,k,l,m,a,g,j,a,c,i,h,e,c,g,k,e
