var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50
c,a,d,h,r,b,i,k,c,t,g,i,t,f,e,o,t,e,k,g,d,k,r,c,d,p,o,m,q,r,a,l,i,c,l,i,n,k,m,b,n,d,b,t,l,s,o,m,b,b
o,p,c,t,r,k,g,p,f,m,l,b,a,h,o,b,f,k,n,d,s,e,f,c,r,j,m,k,m,a,q,t,p,k,b,t,g,c,b,f,n,p,t,f,t,g,b,l,f,t
j,h,h,d,d,e,a,l,b,a,c,k,p,i,i,f,p,i,n,b,r,g,m,h,n,o,f,s,g,g,n,m,t,l,r,t,k,g,q,h,j,h,j,o,m,f,h,r,p,p
e,m,o,e,e,b,o,f,k,f,c,g,b,c,n,s,r,o,q,n,c,a,j,i,h,r,k,m,m,q,h,a,l,p,s,j,j,l,g,l,r,d,m,r,o,l,o,j,q,h
a,n,i,f,s,c,t,d,a,o,m,i,q,h,e,f,q,a,c,q,t,m,t,l,q,l,m,j,p,p,n,t,q,g,m,h,t,f,t,i,q,i,s,o,h,r,g,m,f,q
t,r,i,m,r,c,m,s,g,j,m,d,q,p,r,t,k,o,d,m,e,r,l,n,i,m,r,f,o,m,m,r,f,s,i,q,b,t,s,o,f,b,a,e,n,d,c,k,t,d
b,q,a,n,r,q,l,o,a,g,d,b,t,h,e,i,t,c,g,o,f,f,n,s,k,q,p,p,s,n,h,l,q,h,p,r,e,i,m,r,m,q,k,m,d,o,f,f,p,s
s,f,f,k,g,t,o,f,c,g,d,d,g,p,p,f,t,l,o,h,q,b,p,e,r,f,o,a,f,f,k,r,g,s,k,s,h,q,a,b,m,h,k,q,c,l,t,b,l,t
q,m,b,f,m,q,g,r,f,s,h,q,g,o,h,c,l,m,r,s,t,r,i,i,g,k,a,a,r,c,j,r,q,k,h,h,o,l,k,c,c,g,b,o,g,o,d,e,f,m
o,i,t,s,s,j,e,o,k,m,l,o,b,s,p,b,e,a,f,t,o,p,i,s,t,d,f,p,i,j,b,k,s,c,b,i,j,b,e,g,m,m,e,s,c,n,e,d,t,p
o,k,a,j,q,e,s,k,d,a,n,e,q,r,m,c,i,o,d,k,l,m,s,q,t,b,d,e,i,h,p,s,a,m,t,q,d,g,l,i,i,d,l,i,c,i,n,a,l,e
m,c,q,a,a,o,j,t,b,i,i,e,t,i,i,g,k,t,e,d,p,d,g,p,l,i,o,h,t,j,b,b,p,f,l,p,p,q,g,r,a,i,l,s,p,d,k,i,l,m
s,s,l,g,b,l,g,p,j,f,h,j,p,i,b,c,i,p,o,s,n,k,l,m,b,c,p,c,h,g,k,k,f,g,m,e,i,s,l,l,e,j,j,q,n,t,p,d,m,n
b,p,t,k,h,m,q,g,k,i,b,c,l,g,f,d,r,d,k,j,b,p,k,t,f,c,e,d,q,a,b,r,e,o,i,b,o,o,j,p,l,b,l,n,o,c,f,m,l,l
o,j,j,h,a,m,b,d,b,k,c,e,q,o,g,q,n,n,q,q,l,i,k,q,n,p,b,j,q,s,n,i,n,e,c,j,f,f,s,b,s,e,b,j,q,c,f,g,b,p
i,p,k,k,m,m,c,n,r,c,r,s,k,b,t,g,k,g,t,e,g,r,o,q,b,i,h,s,t,j,a,c,s,g,g,q,d,b,t,b,n,s,a,j,h,e,p,r,f,b
e,o,d,c,i,r,r,i,h,j,d,g,i,o,k,t,h,p,o,r,b,o,j,c,q,k,j,i,t,a,k,k,h,f,b,c,o,i,n,s,e,q,i,n,t,f,t,q,j,m
i,e,a,d,b,k,f,c,a,p,c,f,e,s,e,n,g,k,b,l,k,n,p,f,m,k,s,f,i,c,e,r,e,s,h,c,g,i,j,d,t,p,e,n,d,g,a,l,s,i
c,h,k,d,f,l,n,m,r,k,l,g,n,h,o,d,q,c,o,o,m,m,r,d,c,g,q,e,q,h,n,q,b,n,i,p,o,k,d,a,k,r,j,n,s,i,o,f,o,a
f,a,t,n,g,h,b,a,g,j,g,r,e,i,i,q,t,m,f,c,s,j,j,r,q,f,h,b,d,j,l,m,b,t,a,d,m,d,m,h,c,g,c,i,r,e,o,f,t,f
g,b,f,p,h,q,e,h,e,t,g,q,b,r,b,b,r,a,b,r,q,q,h,b,s,o,b,i,j,j,p,o,a,t,d,j,m,n,q,n,d,f,g,q,i,g,m,g,b,l
c,c,b,k,l,o,b,b,o,o,t,a,k,k,h,r,n,m,q,r,m,i,c,b,t,n,q,m,t,c,f,m,h,i,j,d,p,l,k,q,k,k,r,e,b,l,a,f,a,r
f,l,c,b,n,i,q,d,h,m,f,p,s,p,c,j,t,a,l,d,a,d,r,o,m,j,n,r,k,e,q,r,j,m,r,m,g,m,a,j,i,p,j,b,d,n,e,l,e,f
a,l,i,r,d,f,h,j,k,p,m,s,k,e,d,i,f,a,h,k,c,o,c,r,l,n,q,k,g,r,a,f,d,c,r,m,p,d,n,g,b,k,n,b,m,l,r,r,g,n
k,r,h,g,o,r,b,q,o,q,d,n,g,l,a,a,i,a,q,g,f,a,s,k,o,o,e,r,f,s,l,q,r,c,e,a,e,r,o,l,l,e,c,p,e,t,p,e,j,s
g,n,r,d,i,a,k,e,t,f,j,b,t,b,q,c,o,t,s,d,m,k,k,d,r,i,q,p,t,e,n,m,m,l,g,j,r,m,c,f,r,o,g,n,j,h,j,q,p,i
b,p,t,k,f,m,m,k,o,t,l,g,r,k,h,m,c,a,c,m,a,k,b,c,f,j,e,l,p,r,b,l,p,a,i,d,b,h,n,e,q,q,t,n,l,d,t,d,d,g
h,i,d,j,r,r,g,n,c,k,p,c,t,j,d,s,a,q,s,m,f,m,i,q,n,f,o,b,g,d,c,k,s,i,l,n,f,a,n,g,s,m,j,a,e,q,l,m,g,f
q,m,l,t,g,j,l,t,j,k,o,e,i,l,e,k,o,b,a,q,h,c,r,p,f,c,b,r,a,q,k,t,k,c,i,i,b,e,q,l,q,b,r,d,b,g,p,s,f,o
b,k,o,d,a,d,g,m,h,f,j,t,m,r,k,k,i,e,m,s,f,k,d,i,m,o,n,h,q,k,s,c,k,t,a,r,t,f,s,m,o,d,d,k,r,e,j,p,k,n
n,p,b,o,l,g,k,i,h,h,t,n,n,t,r,g,s,c,p,i,a,d,m,j,e,m,l,s,q,m,q,g,n,q,e,l,r,d,e,c,f,n,t,d,t,h,t,r,t,i
q,s,o,l,r,n,j,h,e,i,s,k,p,m,s,a,p,p,f,i,a,q,i,s,r,i,j,f,q,s,d,h,q,s,i,k,t,c,h,k,m,l,c,b,e,o,h,s,f,s
h,j,k,c,n,q,q,r,k,q,b,j,f,p,g,r,j,b,j,m,j,b,n,f,l,i,o,q,i,n,q,a,o,r,c,b,e,l,g,j,l,i,a,c,l,n,q,h,k,j
t,q,o,s,j,s,q,c,c,q,c,t,t,c,a,r,i,a,p,j,i,s,s,r,r,l,d,n,q,p,r,j,l,n,b,k,c,e,k,n,i,r,q,p,c,t,f,b,r,a
b,p,q,i,h,k,b,l,k,s,a,k,h,g,f,j,p,m,r,j,e,k,p,a,m,r,o,e,j,m,o,t,d,g,j,i,s,d,f,l,f,e,k,c,o,k,k,b,q,r
h,r,a,a,i,d,b,g,d,b,b,e,f,d,m,j,n,l,r,q,t,b,l,s,o,a,t,t,q,j,s,f,h,h,o,d,d,n,t,c,k,f,i,c,p,c,d,e,f,k
n,t,o,s,h,j,r,g,h,o,l,q,a,j,j,s,a,q,d,i,t,s,r,e,j,d,g,h,e,i,f,l,m,e,m,g,k,s,t,e,t,o,i,o,c,e,j,l,p,d
f,p,l,t,i,n,m,s,k,a,g,l,p,j,t,g,r,r,d,d,b,t,m,s,r,m,t,i,o,r,j,c,s,g,l,r,o,l,h,k,q,k,l,c,s,n,e,e,f,f
l,a,a,m,g,n,g,t,t,c,k,o,c,j,t,s,b,q,c,a,l,d,i,q,r,i,a,l,b,o,n,o,p,h,q,t,r,o,g,f,e,n,i,c,e,j,k,e,f,k
k,e,k,i,f,c,f,e,k,b,e,j,p,c,r,i,p,o,n,m,k,p,l,e,h,n,l,f,i,o,t,o,j,b,e,a,b,i,d,m,m,g,a,a,h,p,a,i,l,j
i,p,b,r,p,k,b,l,e,r,i,k,s,d,l,d,m,q,f,d,a,g,b,l,m,a,q,a,c,k,b,i,a,d,n,m,m,o,m,e,d,r,n,i,d,q,n,n,f,n
f,n,s,l,a,r,o,j,t,i,p,i,l,b,t,k,a,o,f,r,p,l,e,d,l,o,q,i,c,a,s,p,p,p,d,r,h,j,r,f,b,i,q,b,r,q,i,p,c,g
h,t,r,c,c,h,r,m,t,b,c,r,b,i,d,j,o,q,s,t,a,s,r,i,o,d,k,c,n,k,f,t,i,c,j,h,r,q,t,j,s,l,o,d,r,o,g,g,l,n
k,n,g,p,o,n,d,k,e,s,h,g,i,l,r,t,n,a,q,a,s,q,q,h,r,n,d,i,j,g,r,p,f,s,b,j,o,b,a,l,j,s,e,r,t,m,h,g,k,s
q,e,r,i,d,b,o,m,t,l,s,d,r,f,d,h,t,q,j,k,j,p,e,g,m,p,r,n,t,r,d,o,d,f,q,p,k,n,m,a,l,c,l,a,d,r,k,p,h,e
k,j,j,a,a,b,e,l,c,l,h,j,d,t,p,t,r,a,t,l,j,c,s,g,r,j,t,p,q,c,n,p,o,a,k,g,b,q,q,f,f,c,n,m,f,d,q,o,d,e
p,c,p,r,g,s,h,g,s,m,o,o,n,o,s,a,n,k,n,e,l,h,n,e,h,o,s,q,a,k,f,g,b,t,a,b,h,t,t,i,a,k,j,c,a,t,k,d,b,k
n,k,l,b,h,g,o,h,m,m,b,n,h,e,e,q,c,n,m,k,t,r,t,m,t,e,d,p,d,n,l,n,n,c,p,o,s,n,d,l,e,h,c,m,b,h,i,g,n,n
i,f,e,n,m,b,o,r,k,m,j,k,b,o,b,c,j,d,h,q,l,b,r,d,t,b,f,q,c,r,i,i,j,l,o,m,n,k,t,h,t,b,a,e,q,g,d,a,b,q
s,o,o,t,g,h,n,m,l,t,s,c,l,j,h,p,n,t,e,s,k,m,g,r,f,c,t,i,e,e,a,t,p,a,s,i,p,l,f,d,p,c,a,n,s,j,t,t,a,o
o,b,g,e,s,m,a,d,g,g,h,j,t,b,r,t,p,t,s,s,c,p,j,s,l,a,c,f,m,e,g,b,s,n,l,i,e,m,d,f,c,p,s,k,j,l,f,s,r,d
f,s,i,c,t,q,q,l,n,i,p,i,t,r,m,o,n,l,t,j,m,m,k,b,f,o,n,d,e,b,h,e,r,k,j,f,c,g,m,f,m,r,j,b,b,l,k,b,g,o
d,q,c,p,p,j,m,f,m,n,i,i,r,r,g,f,i,f,q,d,r,l,p,r,t,h,f,n,f,g,o,m,s,g,r,s,s,c,c,f,k,l,h,p,c,g,s,t,d,s
a,e,b,q,k,t,k,i,n,k,e,t,h,t,k,n,d,m,j,f,b,d,k,o,j,c,p,k,r,f,c,b,m,q,j,r,p,i,q,l,p,r,a,t,m,o,o,f,q,d
k,p,q,b,e,e,m,g,k,t,t,p,p,h,e,a,h,d,f,f,n,h,d,n,m,n,n,c,q,i,t,f,b,p,c,a,n,l,r,p,k,c,b,s,t,t,b,s,h,c
k,s,q,n,k,j,j,n,o,r,f,g,t,l,h,l,n,n,n,f,p,i,k,i,p,s,q,h,p,c,r,r,o,s,o,s,c,h,c,q,c,g,r,h,k,e,n,b,o,l
d,d,b,r,t,s,s,r,b,e,k,m,t,p,n,p,f,n,c,j,m,e,l,d,s,m,t,i,l,a,p,l,g,s,l,f,o,h,c,c,l,a,k,m,d,r,m,k,a,r
q,j,j,a,q,e,f,r,p,q,h,o,f,k,l,r,d,p,h,s,a,l,b,k,c,o,p,k,l,q,o,g,m,s,q,f,j,o,g,k,o,q,e,k,q,t,s,q,c,n
o,g,l,k,t,s,p,i,s,g,r,q,s,l,n,r,b,q,a,n,p,h,c,r,n,r,p,c,h,g,a,d,h,e,g,j,m,f,d,f,r,g,h,s,k,q,d,j,s,b
f,e,k,p,j,a,t,m,t,e,t,r,t,r,f,f,i,a,d,q,l,s,m,o,i,o,t,f,o,q,r,h,j,e,q,s,l,t,h,o,j,m,i,t,b,k,t,g,g,p
c,g,n,q,t,q,c,e,e,i,s,p,s,l,g,t,m,e,c,h,r,p,m,p,f,f,m,m,c,i,h,h,l,k,l,d,d,g,k,o,i,e,q,h,g,t,i,m,f,m
s,p,j,n,t,g,i,h,p,i,k,e,g,t,m,o,t,r,o,c,k,d,o,p,s,e,n,p,e,s,h,h,d,h,i,l,k,i,l,l,b,k,a,s,c,g,k,p,l,s
t,f,m,j,d,s,f,d,d,c,l,e,i,l,s,i,j,h,r,n,p,a,e,l,g,q,p,f,d,q,j,i,j,h,h,o,i,h,b,e,n,a,m,a,q,p,p,q,p,k
r,t,t,m,k,h,p,b,j,o,j,f,r,j,g,o,l,m,h,a,q,t,q,m,l,p,p,q,l,t,p,m,k,q,t,r,s,f,h,e,m,p,o,o,q,a,i,q,f,t
q,b,r,m,d,n,s,t,o,n,g,f,m,o,n,c,h,r,m,o,a,g,i,q,o,e,k,e,k,k,f,c,l,l,c,f,b,e,f,m,i,t,l,r,p,j,p,r,c,d
p,h,f,s,q,j,c,f,i,m,r,a,k,p,o,t,h,d,r,a,g,b,a,d,p,l,r,c,h,j,l,l,b,p,d,o,d,k,t,m,p,b,p,i,f,s,c,l,d,b
o,i,l,s,s,c,p,n,e,a,g,p,l,t,b,n,i,b,b,s,r,t,r,q,h,j,d,l,d,k,g,m,b,a,n,j,o,g,c,f,n,e,n,e,j,n,s,l,s,o
q,c,p,j,j,i,g,c,t,l,a,e,f,j,n,s,o,o,f,g,k,s,o,q,j,f,f,g,d,g,o,j,d,j,j,a,e,p,s,e,i,n,j,q,i,c,a,r,i,h
l,o,a,e,t,f,f,k,o,i,k,n,p,t,k,h,p,t,h,c,a,h,d,i,n,q,a,l,s,s,k,j,j,h,n,n,c,p,i,k,i,h,n,q,s,b,r,r,a,g
l,s,r,e,n,q,t,r,h,i,f,f,f,h,t,t,b,r,s,t,e,s,d,c,f,d,t,e,c,c,j,f,n,e,j,a,m,b,q,i,a,h,r,o,k,q,h,b,l,g
q,b,g,h,g,n,k,p,i,b,j,o,c,d,s,p,l,q,m,f,j,g,f,j,k,f,p,h,t,e,b,f,p,f,h,b,t,o,h,f,o,i,b,q,q,b,n,c,g,k
h,l,e,r,p,g,c,r,b,b,f,j,l,i,f,b,m,t,s,i,m,n,q,d,r,b,j,n,m,r,t,k,q,o,q,i,k,k,e,e,m,g,q,k,o,s,i,j,g,r
f,r,d,b,h,p,r,m,m,n,q,h,s,f,q,p,q,f,f,a,f,q,n,f,k,j,q,p,h,c,m,m,o,o,r,p,b,m,s,b,g,m,j,c,r,g,q,t,g,g
m,l,l,i,r,s,r,d,i,b,n,s,n,s,s,j,s,r,o,m,b,i,r,a,i,k,g,s,g,t,t,h,b,d,e,t,h,e,p,s,p,p,a,c,k,e,r,l,t,n
c,b,d,t,q,r,i,s,f,k,b,c,l,s,g,s,q,d,g,h,b,k,b,e,k,s,f,m,c,n,e,m,h,b,r,q,a,r,o,i,q,s,r,q,d,j,r,b,f,g
d,p,c,b,o,n,r,l,j,f,d,f,s,l,f,k,d,k,g,e,o,n,p,c,t,q,h,c,t,h,p,d,c,a,q,k,b,r,a,h,b,d,s,k,f,g,d,d,l,e
k,f,k,b,t,o,f,r,g,i,l,b,p,c,o,r,f,g,n,t,q,e,b,c,m,q,g,t,b,f,c,m,e,c,a,s,o,h,l,f,g,o,n,l,b,n,f,a,o,f
d,g,t,d,t,q,m,b,h,g,h,j,r,h,j,d,q,f,p,s,m,a,c,l,f,p,g,i,i,m,l,g,b,g,b,e,a,a,g,k,i,a,f,m,c,d,e,c,c,i
f,n,l,i,b,n,t,b,r,l,e,o,k,r,j,d,h,p,i,k,l,g,o,a,r,h,a,e,p,s,d,l,i,i,t,o,j,m,q,l,a,i,r,k,e,k,d,j,f,p
l,e,h,p,b,j,f,n,k,h,a,e,d,b,t,l,j,k,k,s,b,p,a,a,q,r,p,o,j,k,i,r,s,g,h,a,k,q,c,b,a,p,l,i,s,e,r,f,g,f
h,m,t,g,o,r,i,k,i,e,h,k,n,e,a,m,b,q,s,j,r,k,s,i,m,e,r,i,f,q,g,o,p,l,a,n,q,k,g,m,f,t,i,t,t,f,k,r,n,b
i,h,e,b,s,o,t,n,p,r,s,b,o,j,b,r,i,q,r,f,m,i,l,e,r,k,t,j,q,t,n,a,p,h,f,p,i,h,l,f,g,n,q,t,c,m,e,b,n,q
b,e,l,k,l,a,t,t,h,s,b,t,q,a,i,k,o,g,r,j,c,c,b,a,c,n,m,r,o,c,c,d,q,d,o,c,c,j,i,i,m,m,c,l,e,c,j,m,q,d
r,b,t,n,s,m,s,p,c,b,f,t,k,r,h,q,j,i,r,k,d,m,e,m,h,r,d,t,m,f,k,t,k,h,k,g,n,q,k,q,c,o,r,p,b,p,i,s,t,g
p,p,s,o,e,n,l,n,f,q,d,d,o,n,e,j,j,d,d,m,k,m,j,s,h,i,e,s,k,m,j,e,s,t,f,j,a,l,d,l,c,o,n,b,r,b,q,i,g,c
d,e,b,f,f,t,e,t,j,g,k,g,h,l,r,p,j,e,d,t,p,g,t,k,d,p,t,b,p,h,d,l,t,r,g,a,q,a,l,o,i,j,c,m,b,q,f,g,o,k
h,h,a,g,s,m,b,m,h,g,e,g,l,a,g,m,d,k,o,j,j,q,b,l,p,s,l,k,t,a,j,s,p,p,g,i,l,a,c,l,e,k,e,j,c,i,i,n,j,c
k,a,c,f,g,t,j,p,e,m,p,g,d,q,j,c,a,o,t,l,m,t,h,i,f,j,l,o,i,f,b,g,p,k,j,i,c,l,o,r,f,r,q,o,c,q,r,g,r,q
q,g,r,l,o,m,e,p,e,p,k,e,f,l,o,b,g,o,g,l,j,r,f,a,g,j,h,e,q,l,c,q,i,f,n,t,o,m,r,i,p,p,n,m,s,n,t,f,e,j
f,h,i,b,g,i,t,o,g,i,m,e,m,p,a,g,e,j,p,o,h,d,e,m,e,o,c,i,b,e,p,e,f,j,o,r,h,c,q,o,f,q,r,d,a,o,n,o,t,k
m,k,b,n,l,l,j,o,s,r,t,s,l,p,j,r,k,e,t,n,a,q,f,s,s,f,d,c,d,m,d,j,o,t,s,d,n,t,t,p,l,s,g,i,s,r,f,n,l,p
c,k,p,i,b,n,n,h,h,h,s,g,n,b,a,r,p,l,t,q,t,m,d,b,m,r,j,j,q,j,c,t,h,o,r,j,k,n,o,f,n,o,q,s,e,q,p,e,i,m
f,b,q,f,r,i,e,a,t,o,l,o,m,f,o,e,h,c,o,c,p,j,a,s,t,f,m,o,h,t,p,a,s,o,e,p,t,d,m,f,r,r,d,c,q,c,b,g,k,e
h,r,a,n,s,b,e,l,e,o,e,f,r,m,n,k,g,l,t,a,p,g,s,f,g,o,t,d,o,r,d,s,k,m,j,t,r,p,c,e,k,b,m,k,a,p,e,e,g,f
t,e,l,i,o,r,g,b,h,k,s,r,o,h,f,k,b,a,t,e,h,t,d,c,t,r,p,r,g,e,f,c,d,e,l,r,n,n,h,r,r,p,o,g,l,b,g,e,d,t
i,t,f,d,o,l,t,i,i,e,c,h,j,l,s,s,g,f,d,m,o,m,r,g,r,r,n,p,j,l,q,k,f,g,j,m,r,g,f,s,j,f,b,n,e,n,b,a,j,k
p,j,g,a,o,i,g,a,i,f,s,l,l,d,g,n,k,b,p,q,f,h,p,a,f,g,e,s,j,b,h,t,d,i,q,q,q,b,e,p,m,m,d,g,t,i,d,j,o,o
f,k,m,g,q,c,f,h,i,n,i,d,c,a,s,i,r,f,s,n,o,s,p,p,q,o,d,p,e,n,e,m,b,e,k,p,h,b,b,b,g,t,g,j,j,n,d,r,l,n
g,s,t,i,k,p,e,a,g,b,r,t,c,r,e,f,r,c,g,k,i,k,f,d,r,p,c,g,m,d,r,g,p,o,f,n,o,s,e,r,f,o,j,p,d,k,d,m,c,s
p,r,a,s,p,r,e,e,c,j,q,r,k,m,d,h,a,h,h,a,e,l,r,f,h,q,i,o,d,d,o,i,g,g,a,g,s,t,j,a,s,j,j,h,q,e,c,n,p,i
n,r,s,f,t,l,q,i,t,j,g,n,m,g,g,k,o,n,e,e,r,l,i,i,o,m,m,q,a,e,g,l,p,f,c,s,b,f,h,m,m,d,i,h,p,a,j,i,g,b
e,o,t,i,i,n,i,o,s,r,p,c,a,o,f,b,s,l,d,i,t,h,o,h,s,h,b,d,d,t,o,j,d,r,r,g,q,l,s,f,q,n,r,l,k,k,t,r,j,k
k,i,c,b,i,i,l,c,p,e,m,l,j,g,b,c,n,k,i,o,g,i,k,i,c,i,b,f,h,t,q,l,n,d,m,c,k,j,n,f,p,i,o,d,c,c,m,c,k,l
c,s,j,p,p,a,a,t,c,a,r,c,e,o,h,b,a,j,k,o,r,k,a,l,b,p,q,c,l,e,d,b,b,e,c,f,q,e,j,q,b,j,n,t,m,f,j,m,o,o
r,t,a,b,m,a,r,h,b,n,j,m,c,f,f,r,m,m,c,j,l,k,l,s,k,i,m,c,s,g,s,c,p,t,m,d,b,l,k,n,i,n,p,l,q,m,i,m,e,q
n,p,n,c,m,a,t,k,c,p,m,h,b,b,m,t,b,b,p,s,s,h,b,s,l,r,b,r,q,j,e,i,m,t,b,d,r,m,f,l,o,e,f,n,l,f,g,p,s,q
f,f,o,i,r,e,r,a,n,g,p,h,d,e,r,t,d,e,l,l,g,e,b,d,a,d,n,b,f,l,l,h,g,m,e,r,b,k,d,h,q,h,e,j,d,c,n,p,g,q
t,a,b,p,r,d,n,o,f,r,s,s,q,o,i,b,i,m,i,l,m,g,p,n,d,j,r,a,d,m,l,m,a,i,e,m,g,o,o,o,g,o,r,l,d,h,l,h,t,s
m,f,h,h,b,f,l,l,s,l,b,m,f,c,o,p,g,a,e,t,l,a,f,q,d,e,c,h,j,r,c,s,e,l,r,h,e,s,p,o,q,i,n,k,k,e,j,e,q,o
l,r,i,l,d,g,q,c,l,j,e,n,s,t,t,q,f,g,k,d,k,c,e,b,q,a,s,m,a,b,s,o,g,a,r,k,f,f,c,q,c,d,m,s,t,n,f,t,a,a
l,g,a,s,c,c,o,d,o,k,m,c,r,r,c,a,i,g,o,m,k,f,g,s,j,d,j,i,g,o,c,q,d,a,q,f,q,t,t,n,a,c,m,f,m,j,d,c,d,a
r,a,k,j,q,g,l,q,e,l,q,k,c,o,f,m,f,h,h,f,e,q,b,r,t,b,n,m,d,l,s,l,k,r,g,p,s,n,t,b,m,c,d,d,d,o,c,b,l,f
h,d,i,f,o,h,b,b,f,s,c,h,s,p,k,n,a,s,r,k,r,b,b,p,e,d,i,r,h,h,l,a,p,p,b,i,c,s,g,i,m,d,o,p,g,o,g,r,j,q
d,c,d,n,c,q,m,r,m,t,k,o,b,o,j,g,n,q,e,c,f,s,f,s,a,k,p,a,s,o,c,s,o,e,b,m,q,f,l,t,i,n,f,g,k,i,k,t,m,p
p,t,n,c,e,i,h,s,d,e,r,t,c,k,n,o,l,h,t,q,i,d,q,q,o,h,j,s,r,g,f,l,m,s,q,l,o,r,k,a,j,m,n,e,s,i,l,r,b,m
j,e,s,o,l,a,c,d,g,m,d,p,n,l,q,r,b,j,m,k,d,o,j,p,b,c,d,p,b,b,q,d,l,f,h,b,j,f,f,s,m,o,f,t,b,i,b,b,p,c
h,j,b,i,k,m,h,h,m,s,q,b,p,j,s,e,c,n,b,i,k,i,i,h,s,f,r,c,j,p,a,t,q,m,n,p,p,r,k,p,t,l,h,t,o,d,l,q,t,e
r,b,r,m,g,d,h,b,t,q,t,l,b,l,l,o,q,p,o,f,p,g,c,m,h,t,t,l,n,l,i,f,k,f,t,g,o,b,k,m,a,b,a,a,n,d,s,n,m,l
a,b,i,m,i,i,r,n,g,d,r,f,r,j,s,q,h,b,a,l,g,i,q,s,p,i,o,l,k,r,o,e,j,q,r,j,d,b,h,i,g,c,m,t,m,f,p,k,m,d
c,j,f,f,h,o,r,t,b,q,e,a,k,s,q,n,l,g,h,d,i,b,d,q,m,d,b,b,b,c,n,l,g,l,j,q,d,t,k,m,k,a,b,n,k,j,p,e,p,l
p,p,f,e,c,i,o,a,h,r,i,p,f,j,a,t,o,f,q,e,g,s,b,j,p,q,d,e,o,s,j,k,f,i,m,q,r,s,d,m,h,t,t,s,k,b,j,n,q,e
b,n,s,n,p,e,t,o,n,o,g,p,q,r,a,r,a,s,e,a,i,k,h,m,o,j,i,c,o,o,d,a,l,l,h,k,c,g,n,h,g,f,f,q,p,s,o,g,q,j
r,j,o,h,o,e,n,m,p,i,o,h,o,p,c,p,m,r,h,p,f,o,p,g,s,o,b,s,d,t,o,i,j,i,t,j,b,f,c,k,q,k,q,l,c,f,b,i,r,n
g,k,c,c,d,r,r,o,i,i,t,c,i,g,o,e,n,m,g,n,b,o,p,i,f,s,j,s,m,e,l,f,e,e,t,l,b,q,m,p,c,h,g,r,s,b,g,e,i,t
e,t,d,l,i,j,a,q,b,c,g,l,m,q,n,e,j,g,q,n,g,b,j,g,p,o,s,a,p,a,b,h,l,p,f,q,l,a,o,h,e,b,j,c,p,h,b,n,n,n
a,n,t,j,j,l,l,f,f,h,o,b,l,m,b,d,f,f,e,c,l,j,h,m,b,r,h,n,b,j,l,r,m,j,f,p,b,t,t,t,g,j,a,a,q,p,c,q,m,m
e,b,t,i,h,c,f,q,k,l,l,s,r,n,o,t,r,g,r,p,r,m,m,m,l,c,o,j,c,j,d,i,l,s,r,o,c,j,k,l,p,d,g,h,d,l,i,j,t,q
m,c,c,g,q,d,p,r,d,o,r,o,t,i,k,l,o,i,n,r,p,c,n,t,n,m,k,l,h,e,o,p,s,j,d,r,n,c,f,m,p,k,j,r,p,c,q,i,h,o
l,a,r,l,s,n,d,h,h,g,d,j,b,o,g,o,k,d,j,r,j,c,j,j,q,d,o,r,q,f,q,c,o,h,f,i,r,d,f,m,l,j,i,f,p,i,p,s,r,o
n,a,g,r,g,h,f,n,k,r,o,l,e,i,k,d,e,s,k,p,r,g,c,t,r,m,c,e,c,o,c,j,b,s,k,r,d,k,f,p,s,e,o,a,l,g,a,f,n,b
r,m,n,l,e,s,j,h,i,d,p,a,k,q,l,q,d,n,f,a,o,n,s,o,a,q,r,g,f,t,f,t,d,n,m,t,l,r,l,k,r,i,i,e,b,o,s,f,f,m
d,s,e,e,m,d,n,a,p,j,g,p,l,i,k,d,j,j,b,c,b,f,g,r,o,h,i,i,q,d,t,h,f,t,h,c,b,j,h,d,l,k,s,h,c,d,n,e,a,q
j,r,b,p,i,m,d,c,q,h,h,f,b,h,o,f,r,o,g,t,t,s,l,p,d,q,a,g,d,i,f,f,a,b,p,l,c,k,a,g,g,t,d,p,a,i,q,f,h,f
q,k,p,d,a,g,o,q,g,j,m,j,d,m,s,m,i,e,c,f,n,j,n,g,i,n,q,o,h,s,n,r,s,m,l,q,k,i,b,o,g,i,q,h,s,m,g,l,i,h
l,a,r,g,t,c,o,p,e,t,j,a,b,o,n,j,d,h,g,k,t,o,t,a,b,r,b,d,m,i,c,h,f,g,p,r,g,n,e,q,n,c,h,i,k,q,m,h,g,i
p,l,o,m,l,q,q,c,d,e,g,p,i,g,p,o,m,s,t,k,e,l,h,j,o,k,j,l,m,b,a,j,t,k,b,r,m,f,k,f,l,h,i,m,m,j,i,l,b,c
s,t,g,g,e,b,l,m,s,p,c,l,e,b,l,c,p,c,q,c,m,c,r,m,f,g,n,j,l,f,r,s,b,r,e,d,s,h,d,m,a,d,h,p,m,o,m,l,e,g
p,t,m,l,s,n,f,a,a,k,e,q,b,a,t,i,d,s,q,m,o,c,n,s,c,t,b,j,d,h,o,p,p,h,f,o,g,c,h,t,e,a,f,s,d,k,t,n,l,q
