var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50
b,n,j,l,h,o,p,m,d,s,n,r,s,n,j,n,j,f,c,f,f,o,g,d,q,i,h,q,e,d,e,p,l,k,a,r,s,t,i,j,i,n,i,h,j,a,r,t,i,g
t,k,a,h,j,h,j,e,a,c,p,j,r,n,n,s,e,r,l,k,c,j,l,s,f,g,f,t,r,k,k,m,o,j,a,p,o,h,q,l,j,d,i,a,b,r,k,t,g,k
h,e,g,e,e,c,h,l,r,m,l,e,b,a,o,d,e,e,g,k,r,p,h,l,e,e,o,k,g,c,t,r,k,i,n,g,m,g,j,d,p,a,p,o,s,a,c,h,i,t
a,m,b,c,b,s,a,r,r,s,t,h,n,b,n,s,f,h,h,i,d,d,e,t,c,a,m,k,n,s,t,m,s,p,a,d,d,q,d,m,l,e,t,f,c,i,t,i,i,e
r,b,b,a,e,r,k,i,h,p,o,s,d,f,o,d,c,m,a,s,t,r,o,c,f,c,g,t,s,c,m,p,j,b,g,j,k,j,o,t,i,n,p,m,g,p,d,b,k,q
q,b,a,h,s,e,c,a,p,e,q,g,q,m,d,h,f,q,l,s,m,j,r,e,c,r,i,p,f,n,f,n,b,l,i,q,c,k,k,n,b,b,f,p,j,k,q,n,b,e
r,s,a,t,h,d,o,p,d,c,p,j,g,e,a,r,e,o,f,m,k,c,e,g,h,i,o,b,b,i,c,l,p,q,s,a,b,h,h,i,e,s,r,n,f,h,o,j,f,b
l,g,a,p,j,n,l,k,i,s,j,n,m,d,o,c,n,k,g,d,t,g,h,p,h,g,l,a,o,g,k,d,t,p,n,c,h,p,h,a,l,f,p,s,m,d,k,r,m,t
s,c,e,p,l,t,h,r,c,j,m,o,i,m,j,j,r,e,c,t,b,k,q,t,d,d,b,t,g,m,n,i,j,r,d,a,d,f,e,p,j,i,j,q,c,r,s,i,r,c
r,a,e,f,s,p,e,o,t,j,m,c,m,r,n,g,t,p,j,j,h,p,p,m,i,c,p,e,a,o,i,p,l,o,d,l,d,o,t,p,p,k,i,j,d,d,f,f,o,n
m,i,s,q,c,q,e,f,d,s,e,o,f,e,m,a,q,i,r,f,h,i,m,h,c,i,b,c,b,k,d,d,m,t,b,a,q,m,i,q,j,m,o,s,t,b,d,o,p,m
d,m,m,p,c,b,o,k,j,l,o,g,b,e,t,i,q,t,i,k,p,g,l,a,t,s,q,o,i,o,h,c,c,s,i,d,t,c,c,i,n,h,k,n,m,p,h,m,r,o
t,f,s,n,p,n,p,b,d,s,g,p,g,j,h,q,b,k,n,q,f,a,n,r,t,r,p,i,n,n,e,e,h,l,k,k,h,o,a,g,s,o,g,p,i,h,h,p,k,b
o,g,e,l,k,s,j,h,o,n,o,p,q,c,h,s,l,e,i,l,e,e,o,d,h,t,j,r,s,g,h,o,e,d,q,q,e,o,j,t,c,j,f,e,g,s,n,s,g,s
a,d,d,m,r,j,p,o,g,s,t,n,q,s,n,d,s,j,i,p,e,t,p,j,n,o,s,j,o,p,j,t,g,q,q,o,q,o,k,k,j,m,m,q,n,c,r,a,q,i
s,o,p,d,l,b,t,g,l,q,q,a,s,t,k,s,t,p,d,p,q,a,a,j,o,i,p,d,g,e,s,o,j,p,t,m,p,l,h,i,k,r,q,p,l,n,t,j,i,b
g,i,c,l,m,r,e,l,r,h,r,b,k,n,q,t,j,d,n,a,b,h,t,n,q,q,q,q,f,q,r,b,r,q,t,n,d,k,g,p,m,k,e,l,d,d,g,t,m,t
m,e,q,k,m,t,c,c,n,s,r,g,i,r,p,s,p,j,o,p,p,p,h,r,p,e,q,s,r,f,e,c,h,i,p,c,a,l,k,m,a,g,a,s,n,l,h,g,k,m
d,i,c,i,l,q,q,f,r,a,e,e,q,h,l,j,t,f,d,n,k,e,o,k,t,e,j,j,l,s,p,r,h,r,h,n,j,g,n,a,e,m,c,q,s,d,s,e,q,k
k,j,o,n,e,g,p,o,r,l,k,r,l,b,f,e,f,c,t,o,h,n,g,r,q,m,n,s,k,c,h,g,q,d,r,g,a,d,o,r,g,p,f,c,m,m,e,j,m,p
i,m,p,r,t,k,f,n,d,a,t,o,b,p,r,f,k,g,m,p,b,l,r,q,n,g,d,p,a,o,j,b,l,l,h,l,p,s,f,s,d,j,c,f,t,b,b,p,k,d
l,h,s,h,g,r,l,a,b,j,o,b,b,l,j,s,f,l,j,i,h,r,m,b,s,p,b,t,a,k,e,h,a,k,q,j,e,h,d,a,s,t,m,a,a,q,q,q,g,b
h,c,h,b,p,i,g,i,i,n,k,o,i,s,b,j,a,q,o,l,a,b,n,o,g,a,h,a,r,o,t,k,m,f,s,p,p,c,k,i,r,j,c,c,f,p,i,c,q,k
t,i,n,a,h,h,q,b,m,g,n,s,q,s,o,d,e,a,s,s,j,l,j,m,o,m,p,s,t,b,q,l,l,i,d,f,g,i,l,m,h,a,b,b,l,j,n,c,o,f
a,l,h,i,b,h,t,g,l,t,a,h,i,o,m,j,b,p,q,n,k,j,d,n,b,a,i,g,i,g,o,p,o,f,c,e,o,i,a,k,r,o,e,p,s,n,m,k,g,n
e,j,l,o,j,g,n,a,r,a,p,p,r,a,e,q,f,h,g,p,j,t,h,q,d,e,j,i,e,f,f,n,g,g,j,i,k,k,m,p,r,l,c,i,s,s,t,d,e,h
i,g,t,e,s,c,c,f,k,a,j,g,c,k,a,b,f,o,d,g,r,o,b,p,i,c,d,r,t,o,p,t,m,n,n,f,k,d,d,o,m,s,j,k,b,t,o,a,n,a
a,a,l,r,n,s,g,n,l,a,s,d,q,n,o,e,k,q,l,j,c,c,r,b,s,i,i,h,t,p,n,l,k,e,j,t,c,h,d,l,q,m,t,n,i,k,n,p,e,l
i,b,o,p,t,d,p,i,b,o,c,n,g,c,a,i,n,o,t,f,f,p,s,n,m,j,b,k,f,q,h,q,l,t,m,h,l,k,k,o,k,g,j,p,q,f,o,i,j,r
n,s,f,b,h,e,p,d,i,b,g,m,n,t,i,g,c,o,n,c,o,p,b,q,h,e,g,n,e,h,r,i,q,o,d,a,a,q,g,s,c,f,i,j,g,r,l,e,f,h
n,n,i,e,f,i,n,k,j,q,p,a,h,j,n,s,n,o,l,f,f,k,k,f,a,p,g,d,a,g,h,r,f,e,b,e,c,c,d,m,m,d,c,f,n,s,n,h,h,b
b,o,j,e,a,n,h,f,n,c,e,p,g,f,b,g,i,b,t,c,m,f,e,e,c,j,m,s,l,k,i,h,f,d,q,o,q,o,l,d,d,e,f,l,r,n,g,c,l,a
g,r,e,g,g,m,p,f,n,s,i,s,h,a,d,o,e,i,a,e,l,b,t,c,e,s,i,f,b,r,o,t,q,i,i,a,o,f,h,h,k,d,d,p,q,s,c,b,p,m
k,b,t,o,l,s,b,f,i,a,h,r,n,g,q,c,t,o,c,d,n,j,i,t,b,t,b,q,s,s,a,s,a,j,l,e,g,c,k,k,j,j,p,o,a,d,n,l,l,a
b,f,j,k,l,b,j,e,m,p,e,p,j,r,k,d,q,c,n,o,s,i,e,q,a,o,o,l,s,s,o,h,d,n,c,p,p,t,m,a,m,k,p,a,s,i,c,n,r,i
o,m,h,g,s,e,b,c,r,n,n,b,k,f,h,t,g,e,l,p,o,p,f,t,j,p,n,q,t,b,t,r,j,f,c,i,s,h,n,e,r,m,e,c,k,f,t,e,j,l
t,j,g,q,l,f,s,t,m,g,m,b,d,f,h,p,k,g,r,o,b,t,i,f,c,k,p,h,g,r,k,s,k,m,r,s,e,t,a,d,c,p,d,l,i,b,n,o,h,p
e,b,c,e,d,t,s,f,r,s,r,r,q,q,j,i,i,t,o,f,k,n,o,g,p,h,p,j,r,i,b,o,n,t,d,s,n,g,o,a,b,h,o,k,e,i,e,e,r,f
g,i,m,t,g,i,c,o,o,g,o,m,t,f,b,t,r,o,l,k,q,f,h,f,o,g,n,k,r,r,t,h,q,d,d,c,b,h,r,l,s,r,j,r,a,i,i,d,g,m
m,t,r,k,c,m,e,r,j,k,m,o,a,k,q,s,p,t,c,m,r,o,n,a,b,d,j,p,j,a,q,j,g,c,r,m,c,q,c,c,h,k,b,d,e,j,k,p,n,a
h,o,g,b,o,i,c,f,p,a,q,f,m,l,g,m,n,h,k,i,s,i,o,o,o,l,t,j,k,q,t,e,r,d,q,i,e,l,f,k,p,l,t,d,q,t,i,g,a,p
i,r,f,p,n,r,g,h,g,o,j,k,e,t,q,r,r,h,f,f,m,k,o,o,q,a,h,i,e,e,l,r,a,m,g,i,q,k,r,m,d,n,t,e,p,l,q,q,m,m
t,k,n,m,d,a,m,m,f,r,m,a,d,i,b,i,o,s,k,b,e,b,a,a,a,j,h,m,k,e,e,k,b,e,j,a,a,f,o,a,i,o,q,f,o,f,d,s,r,d
o,k,q,d,k,a,f,r,l,i,r,e,d,t,d,g,b,b,f,q,d,g,f,a,k,t,q,a,r,k,m,c,j,k,n,c,d,l,h,a,h,i,m,j,a,l,d,j,s,t
t,f,o,m,s,q,l,i,q,b,b,l,l,p,h,f,t,h,n,n,p,m,d,p,j,o,b,p,n,n,i,o,o,t,i,n,a,n,q,a,t,j,e,j,a,a,l,e,i,c
t,p,o,d,n,o,h,o,q,r,i,d,e,l,p,k,g,d,a,d,d,f,b,j,e,q,g,n,a,a,n,s,p,t,q,k,g,s,n,g,j,c,s,r,j,q,k,t,q,h
s,a,n,i,s,t,m,n,p,s,r,m,r,t,n,n,i,a,h,q,r,g,d,b,f,a,m,n,a,e,i,o,r,h,s,a,n,t,t,a,m,p,a,j,j,e,h,g,i,j
t,l,o,k,l,a,t,k,g,g,r,e,a,h,f,q,l,r,s,s,f,q,l,n,s,r,m,k,s,i,f,d,j,n,n,e,t,g,d,l,t,i,m,c,r,m,r,s,o,d
n,t,j,g,r,g,k,t,m,g,i,d,o,t,t,r,f,q,f,d,r,k,g,q,e,l,h,r,l,r,f,t,d,s,l,m,g,d,s,t,g,d,c,i,d,g,g,j,g,f
c,i,p,l,s,j,s,r,o,s,n,k,l,e,c,n,b,e,b,j,t,n,g,f,d,n,a,q,t,s,a,t,b,t,g,q,f,d,q,j,o,m,i,s,o,d,q,j,t,p
d,s,o,b,r,o,l,h,d,d,d,f,r,r,i,i,c,m,p,f,p,j,s,n,n,f,d,o,r,g,o,f,l,n,m,g,h,i,g,h,d,p,g,n,p,n,t,p,h,p
o,a,l,q,f,n,c,e,q,l,m,o,a,m,b,a,l,h,a,b,b,b,n,d,j,c,r,k,b,n,e,f,c,o,t,h,j,h,c,k,i,l,i,j,a,c,q,f,j,n
t,q,l,b,o,m,s,c,l,c,t,a,t,b,k,b,f,p,n,p,q,f,o,k,c,o,f,k,l,d,d,g,j,g,i,g,n,d,o,i,a,n,p,t,f,f,a,q,e,p
d,g,p,j,n,b,e,p,l,f,a,f,j,f,c,g,f,n,k,o,n,d,i,n,s,t,e,f,d,r,k,s,g,i,k,s,n,i,q,k,b,e,h,f,d,q,f,e,j,d
l,d,a,m,h,s,i,o,a,l,t,n,i,g,i,i,b,e,g,o,l,t,j,f,k,e,m,b,a,m,h,t,f,j,s,j,j,d,e,n,n,g,e,f,i,o,f,t,e,i
t,o,k,q,e,i,m,b,n,k,j,o,r,n,k,f,d,f,j,k,l,k,c,m,h,o,n,c,q,a,q,m,e,p,k,e,n,c,k,o,e,t,e,a,d,b,c,f,h,h
a,j,c,e,a,l,r,d,n,b,q,m,n,r,k,b,q,s,i,t,f,q,m,e,c,n,d,n,q,b,l,k,c,f,h,b,o,i,t,o,r,k,n,h,h,p,b,d,q,g
k,f,s,b,k,j,s,j,l,a,q,d,p,q,s,a,i,j,j,s,k,j,e,d,t,r,p,k,f,b,e,e,k,s,s,j,j,p,d,s,n,m,k,o,i,r,p,f,j,a
t,j,o,s,h,f,j,k,g,q,h,n,d,d,d,n,d,t,e,r,t,b,q,q,j,t,l,t,e,p,r,o,q,r,s,r,d,d,b,b,t,g,e,f,a,j,e,g,i,p
s,e,g,s,r,l,t,i,t,m,t,e,d,s,h,q,q,o,m,t,n,b,i,l,s,b,r,h,i,l,s,n,f,b,p,q,e,g,j,j,c,r,p,a,j,m,p,e,f,q
o,l,a,i,o,t,p,e,c,j,d,l,h,i,o,m,i,k,q,b,g,h,a,o,h,d,e,s,i,l,q,b,d,t,m,e,f,h,h,s,g,n,h,p,q,g,h,m,e,h
n,d,f,p,h,q,t,j,l,c,o,a,f,s,c,s,t,f,i,j,e,d,l,j,a,h,r,n,d,d,k,a,c,c,q,k,m,l,p,h,e,e,f,j,b,n,f,g,d,i
o,g,j,t,n,e,q,t,m,c,a,k,d,l,g,m,j,j,n,f,a,h,s,j,f,o,q,a,t,f,p,d,o,a,l,s,f,i,o,m,e,e,d,m,h,c,t,d,j,i
l,a,q,g,e,t,f,o,h,n,f,k,t,a,m,q,l,h,f,l,s,f,j,q,m,e,m,h,o,g,n,a,t,b,o,q,i,c,f,e,p,t,t,j,a,e,r,o,p,n
l,p,i,a,m,b,a,b,k,j,b,l,j,p,h,s,q,c,t,o,p,g,h,k,h,j,i,r,o,s,h,c,l,p,n,f,o,i,s,h,l,s,n,t,d,c,d,h,o,k
b,r,e,j,o,c,o,o,p,c,k,f,s,d,d,n,g,l,h,r,j,c,p,f,m,f,q,p,k,a,m,q,r,l,n,e,m,b,o,b,q,b,f,s,g,f,h,j,a,t
q,d,g,h,q,m,j,m,r,j,r,c,n,o,q,r,e,a,a,k,k,f,q,q,h,c,l,t,f,o,e,h,f,s,o,o,g,a,i,f,r,p,c,m,r,t,i,a,n,i
f,m,m,r,d,j,g,c,a,m,a,q,h,p,l,q,b,q,e,j,j,o,h,g,h,o,j,o,c,g,s,k,d,q,d,o,r,a,j,r,t,i,g,k,p,s,e,n,c,j
k,q,b,l,e,i,i,t,r,a,p,b,r,t,p,n,t,s,s,c,r,p,k,s,c,e,j,m,n,t,h,h,m,a,t,f,g,q,f,i,n,o,l,s,p,h,s,j,t,d
f,t,i,e,i,r,k,i,j,d,d,f,b,a,i,k,b,o,q,j,l,d,h,c,e,f,c,m,a,l,o,j,e,g,q,h,m,l,i,b,p,c,b,d,c,p,d,n,i,h
a,o,j,a,k,l,e,e,r,g,a,e,q,a,f,o,q,h,t,j,f,g,m,t,m,h,c,q,o,k,d,t,i,d,b,a,a,g,b,m,f,f,r,f,l,f,f,d,e,n
e,f,j,n,g,r,g,s,d,a,b,s,p,h,s,o,n,g,g,r,i,q,l,l,e,f,p,k,c,h,o,b,a,f,c,i,m,k,i,e,j,n,q,b,h,i,j,q,n,s
h,m,i,e,r,q,n,m,r,l,i,o,a,i,m,n,q,l,i,a,k,s,r,d,o,m,m,p,q,h,n,a,c,g,n,h,q,q,o,j,r,o,s,c,b,t,i,r,s,k
e,p,m,e,t,t,h,g,p,h,a,a,n,k,g,h,d,k,d,h,a,c,l,l,a,b,h,s,j,j,b,c,b,t,s,d,s,i,l,k,h,a,s,r,a,a,c,o,c,j
h,m,k,h,c,r,e,s,m,m,r,s,d,k,e,r,j,r,b,g,r,s,a,c,i,a,t,r,b,o,f,b,s,f,g,d,q,n,q,b,r,i,q,f,l,l,t,b,e,l
p,m,b,b,m,k,r,c,e,g,d,j,l,i,o,h,j,r,b,l,k,q,m,a,r,h,p,b,i,j,t,f,b,m,j,t,o,l,h,p,f,l,d,g,f,m,d,s,p,o
a,g,k,a,c,l,q,d,m,b,f,l,s,t,i,e,r,e,m,i,f,s,q,h,b,n,c,a,o,m,g,a,o,f,j,k,q,t,g,j,f,b,b,k,a,f,m,e,f,d
l,n,j,n,q,d,h,l,m,o,p,b,l,e,m,o,k,a,r,g,m,e,e,k,r,l,j,s,i,g,r,q,f,h,r,e,k,c,d,r,k,b,e,k,r,n,g,t,s,a
n,t,f,d,f,l,d,k,m,m,i,f,o,j,g,k,d,a,f,o,t,t,r,t,g,o,i,g,a,c,m,s,h,o,l,i,k,t,s,a,q,k,l,s,b,j,e,f,r,l
b,o,b,a,n,j,r,r,o,f,m,k,i,n,l,g,i,s,q,m,q,o,j,b,j,h,d,n,h,n,a,r,d,t,l,f,o,h,k,h,f,i,f,e,o,p,s,a,s,q
a,j,g,e,a,q,a,d,m,h,c,q,h,g,o,i,q,i,r,t,r,f,a,r,h,i,n,i,k,a,f,e,n,s,c,n,t,i,m,a,g,h,e,s,a,n,i,a,j,g
h,j,i,m,q,o,j,q,f,a,k,i,m,j,b,o,m,q,i,r,p,f,b,s,p,c,k,a,a,p,n,p,c,m,f,p,j,o,s,s,p,a,j,g,g,q,i,g,c,n
j,t,f,r,q,p,h,l,b,h,c,q,i,l,r,t,p,g,j,i,s,e,n,r,e,h,d,j,f,s,m,l,k,p,k,q,g,p,b,d,r,k,o,t,f,g,o,t,m,r
s,f,f,m,k,k,l,j,a,d,s,s,m,l,c,i,b,n,m,g,s,m,r,s,f,i,l,r,o,f,c,g,m,a,b,p,k,n,k,b,m,a,q,b,o,o,c,i,o,a
g,c,q,s,h,o,n,m,r,j,e,p,c,p,d,b,k,g,r,m,g,g,n,i,d,i,e,e,l,f,d,j,s,r,m,g,t,o,t,c,n,j,b,j,e,p,k,l,o,r
j,d,m,h,g,o,p,a,q,g,t,p,n,a,f,p,q,j,k,a,n,a,i,a,c,b,k,b,p,p,b,i,e,h,s,q,e,b,d,g,h,f,p,f,q,k,d,a,q,k
a,p,r,p,q,t,g,j,h,g,j,f,h,f,o,l,o,q,e,n,h,l,s,d,n,i,i,q,n,j,c,t,b,q,j,t,a,c,g,k,n,h,i,p,p,l,j,k,f,c
d,l,a,l,r,m,i,c,c,h,b,a,o,b,o,j,e,e,c,g,d,b,f,h,m,t,b,k,m,e,c,a,o,d,d,k,a,n,l,t,b,p,h,o,r,r,o,a,d,s
s,c,s,s,a,d,c,o,j,j,e,h,c,c,q,f,h,r,b,o,k,g,k,i,r,p,p,i,c,n,l,g,t,e,c,p,b,q,k,s,r,a,k,f,r,i,p,o,q,m
j,d,i,n,m,s,f,c,l,q,c,g,j,f,o,t,p,l,l,a,b,r,d,c,q,o,c,e,e,a,q,g,r,b,g,a,j,s,d,a,b,a,n,e,a,c,g,f,s,e
a,t,k,t,r,n,m,l,k,f,g,h,t,r,t,l,p,c,b,d,p,l,c,j,d,t,l,p,d,h,h,i,d,h,r,p,q,q,f,c,d,e,c,g,l,m,s,p,h,l
p,n,s,i,s,h,k,c,e,i,t,e,h,j,i,i,j,i,s,b,p,g,r,l,j,t,c,m,g,s,r,i,d,c,k,g,q,d,m,e,g,n,f,l,f,o,b,j,n,k
p,l,o,b,o,p,o,l,g,r,h,p,o,i,j,a,o,t,t,f,l,o,d,m,c,n,d,j,h,h,l,q,g,n,s,c,p,e,g,p,b,a,q,s,k,r,l,m,l,d
s,h,m,i,n,c,b,p,f,t,s,a,d,l,b,e,l,k,f,b,j,m,r,e,f,e,n,d,h,o,d,k,l,k,m,i,s,h,q,t,e,a,n,m,i,t,q,f,f,h
d,o,k,g,s,r,m,b,t,e,b,i,a,g,h,k,e,c,h,f,e,m,c,h,m,g,o,s,t,m,j,a,c,m,d,k,t,d,k,j,d,d,j,h,m,c,j,b,c,o
r,a,s,g,j,r,f,a,f,s,m,m,d,a,l,d,n,o,t,o,k,c,g,i,h,t,h,q,d,b,r,r,k,i,o,o,o,o,o,t,n,n,m,d,i,l,b,j,n,i
d,j,k,s,g,o,r,k,d,a,e,e,l,l,p,t,g,d,b,c,i,g,l,o,c,l,c,c,m,b,o,o,j,s,l,l,i,c,q,e,c,c,f,g,i,c,l,l,s,t
i,q,j,l,m,o,n,f,d,p,p,p,n,m,m,i,g,p,b,e,a,e,k,i,p,t,i,q,d,d,g,k,n,o,h,k,s,e,m,a,c,m,c,g,s,a,f,j,m,q
l,i,d,e,g,t,d,d,q,j,a,d,g,t,j,t,a,d,b,s,k,s,k,o,n,d,c,p,r,e,k,f,p,t,i,r,r,b,c,p,g,l,i,l,t,d,p,h,n,o
s,p,h,r,k,s,p,o,j,n,h,l,f,s,r,j,o,t,i,r,o,f,r,b,g,m,c,e,p,n,p,q,m,g,p,e,g,j,q,h,k,p,n,j,f,o,l,k,k,g
l,a,b,j,t,r,l,g,g,d,c,t,o,s,t,s,p,l,f,m,c,n,d,d,t,t,d,t,p,s,m,j,m,t,l,h,k,c,n,t,r,k,i,d,e,s,j,e,p,p
h,f,m,t,l,k,l,g,h,d,h,s,s,e,m,e,p,e,o,l,t,c,c,o,i,b,b,t,m,t,n,k,o,g,q,r,j,g,b,b,l,r,b,r,g,m,p,o,f,j
g,q,j,b,f,f,l,o,e,b,c,m,l,c,j,a,n,b,c,s,n,m,n,s,a,c,i,r,k,r,r,t,m,f,r,r,d,j,l,k,f,f,j,l,r,s,q,g,j,k
q,b,h,d,h,s,p,t,h,g,m,b,j,b,o,r,f,j,g,k,n,s,b,b,g,l,d,l,t,f,d,r,q,f,p,f,k,t,i,t,r,k,a,g,h,g,t,s,n,g
q,k,h,f,t,m,r,g,c,l,i,c,m,b,m,b,b,n,b,b,q,d,g,r,a,i,k,m,j,t,h,j,g,n,r,e,j,i,k,i,h,a,h,f,g,t,c,o,i,d
j,b,p,i,j,e,s,b,o,d,g,m,s,n,f,p,k,o,t,p,g,a,h,h,c,l,r,a,i,n,q,d,k,h,a,e,q,a,b,d,o,p,h,t,i,k,d,i,t,e
e,l,o,d,c,e,c,n,h,b,q,c,r,o,o,d,c,s,c,s,g,f,n,g,e,c,k,o,o,j,f,k,j,k,p,r,l,n,m,d,q,p,t,l,p,n,i,r,s,m
f,e,r,c,k,d,l,e,o,f,c,t,i,h,f,g,o,k,m,h,c,c,b,j,h,m,b,k,m,s,n,k,a,h,p,p,q,h,d,p,o,g,l,c,e,m,n,t,d,t
p,a,m,a,l,f,k,s,p,i,g,a,m,i,k,a,t,b,h,d,f,g,s,k,a,p,m,q,e,d,n,d,t,p,c,q,l,o,h,t,k,m,t,k,h,t,j,l,j,k
k,k,f,n,r,s,m,r,m,e,b,h,l,p,m,n,m,q,j,t,s,i,q,l,a,o,k,d,h,t,j,g,p,b,d,e,e,g,i,d,k,o,f,j,f,k,s,q,d,n
b,o,b,n,j,s,h,s,i,l,g,g,s,i,l,k,k,f,p,m,f,p,p,n,o,m,m,n,a,h,k,e,l,b,t,d,l,s,i,p,p,q,k,c,p,i,c,o,h,b
n,p,t,p,a,d,l,t,r,a,d,f,l,k,o,m,a,s,t,q,r,c,s,j,f,s,l,q,t,n,q,t,o,f,d,o,a,e,t,s,b,b,o,j,g,q,g,t,l,c
o,m,i,l,b,q,d,k,k,p,h,d,q,n,h,q,s,n,j,a,b,q,n,e,t,s,h,s,e,g,e,p,o,m,s,t,s,h,p,s,n,b,a,d,t,c,t,m,n,j
m,b,f,r,e,p,p,b,f,m,p,k,t,m,n,s,i,q,g,i,k,l,f,d,c,t,s,s,a,n,l,r,c,t,t,o,r,e,q,s,r,r,m,p,t,a,f,n,t,p
g,i,j,r,h,t,c,d,h,l,c,i,d,a,c,e,a,j,t,o,n,g,c,i,h,q,p,a,n,g,l,t,f,c,b,n,i,a,p,d,j,q,o,j,n,e,k,e,k,j
k,h,f,s,t,a,c,p,b,n,p,m,e,r,b,f,t,q,c,n,s,j,o,a,o,m,n,k,f,l,i,c,e,c,g,n,g,a,r,j,k,s,i,g,h,p,f,b,f,t
k,f,l,o,p,t,p,p,h,t,t,e,b,o,s,b,d,g,n,q,s,t,t,h,o,s,c,n,q,q,t,o,a,s,h,d,r,g,g,k,g,r,s,t,l,q,n,t,l,k
l,j,c,d,f,t,k,a,p,h,j,h,c,m,b,e,d,r,c,i,q,n,a,p,o,r,o,k,a,c,n,a,c,d,c,a,r,s,s,d,s,i,m,b,c,l,j,r,n,t
m,g,o,l,r,p,o,j,a,d,b,i,a,d,s,p,l,t,n,d,q,n,b,e,c,g,c,o,k,g,o,l,n,a,h,s,n,t,i,d,s,j,i,c,p,o,m,q,g,i
t,h,j,l,g,g,g,o,k,a,k,h,o,q,c,i,l,b,j,p,f,g,m,f,h,s,j,m,p,a,k,t,h,d,r,r,l,s,f,q,j,p,g,f,b,s,l,g,i,b
l,g,e,a,m,c,l,g,e,p,n,h,q,l,t,e,f,g,d,o,g,f,t,c,k,i,e,b,a,f,g,t,a,j,c,h,l,m,l,d,a,a,s,d,t,e,k,s,j,s
o,m,h,a,g,g,n,l,r,p,f,h,c,q,s,b,j,b,j,m,n,g,l,f,r,b,m,m,i,j,f,p,s,k,n,f,a,g,q,k,q,j,g,c,k,m,p,c,e,g
g,d,k,d,t,e,q,r,p,r,c,b,p,e,g,t,n,e,a,c,g,s,j,r,k,k,p,q,b,l,t,i,a,f,i,p,h,n,a,e,e,j,p,m,j,a,b,r,b,b
e,n,j,f,j,i,g,p,f,k,e,f,n,e,c,l,g,a,j,l,a,i,k,j,b,p,d,p,d,t,l,n,r,p,p,m,j,g,e,o,f,k,s,t,g,b,h,k,r,n
t,d,o,s,q,e,s,c,d,c,i,s,e,f,q,d,c,k,m,f,n,f,e,s,p,q,a,p,f,e,j,d,k,n,r,m,i,m,l,o,a,l,l,r,b,t,s,p,m,j
o,g,d,q,k,s,g,o,f,a,n,j,k,d,l,i,i,h,a,f,p,l,j,k,h,d,o,f,f,c,c,n,e,k,c,l,b,h,p,m,g,j,n,g,g,s,h,i,d,f
l,h,p,l,h,i,t,r,q,n,s,a,t,e,a,h,q,i,k,j,d,s,h,d,i,q,h,a,o,d,m,s,r,g,g,j,i,d,a,m,q,r,s,a,q,b,t,r,p,i
g,e,b,d,p,r,j,l,f,d,l,l,a,m,n,t,f,p,b,t,b,d,s,b,k,e,o,c,r,l,h,a,f,o,t,f,t,k,d,s,e,a,d,m,s,e,s,b,k,q
j,a,b,e,c,o,p,b,b,q,q,p,o,q,r,d,p,f,h,n,m,r,j,k,r,c,e,j,p,j,a,m,r,d,k,s,n,s,k,f,a,i,i,d,o,a,r,n,a,l
n,c,c,m,a,q,l,p,q,d,k,k,e,t,b,p,s,q,s,i,n,b,n,n,n,f,r,a,a,o,j,d,c,n,g,e,h,s,t,a,j,d,n,k,l,s,c,s,p,g
i,p,f,s,t,g,q,h,k,b,d,d,l,l,c,d,m,o,h,s,o,l,o,f,q,o,a,b,j,f,c,i,e,c,m,a,c,h,d,m,j,k,e,j,t,h,c,f,t,g
c,q,l,h,l,r,e,g,g,k,o,a,r,m,k,c,t,m,n,g,c,g,p,a,l,o,q,l,o,j,m,k,d,c,h,n,b,l,b,d,m,o,m,d,t,f,h,i,h,f
g,j,p,m,e,s,c,n,k,c,k,l,f,n,c,f,r,p,n,p,l,d,g,a,l,o,j,i,b,h,l,i,n,n,e,l,o,i,c,l,k,q,t,m,s,e,d,e,r,o
e,i,c,l,f,l,r,s,h,j,i,h,k,e,d,f,n,k,p,b,k,d,a,q,h,m,t,l,j,t,j,b,i,c,i,l,j,q,t,a,l,m,o,q,b,k,a,k,o,h
d,e,d,n,c,q,m,t,o,m,l,o,s,g,d,b,o,s,r,b,s,h,h,q,f,q,c,r,t,k,d,t,q,i,j,g,p,o,p,b,k,q,q,m,d,f,b,s,m,r
g,i,e,b,a,d,k,a,p,l,o,h,a,q,f,q,c,g,e,k,t,d,j,q,g,p,f,q,q,t,h,d,m,f,j,r,e,c,t,o,a,j,h,q,k,h,g,g,a,q
l,e,b,h,r,c,c,e,e,e,e,c,t,p,k,i,o,k,g,e,s,t,n,r,s,a,t,g,e,p,m,g,m,f,l,h,k,i,c,h,l,q,r,s,o,s,l,c,o,s
c,m,t,j,b,b,k,k,s,q,f,j,r,e,h,d,p,r,m,e,i,r,g,c,q,p,q,l,f,k,o,b,l,f,c,e,l,j,r,e,e,s,f,g,e,j,d,m,j,l
