var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50
h,j,b,a,d,d,d,f,j,b,a,c,c,j,i,e,b,a,g,h,g,f,i,h,d,h,e,a,j,a,a,i,i,e,g,f,e,b,h,c,j,i,i,j,f,f,c,c,h,a
b,e,d,b,d,e,e,d,h,c,a,b,j,c,h,i,e,d,i,e,j,g,e,h,h,i,d,j,j,e,j,i,a,d,d,b,f,d,i,a,j,e,i,f,e,e,b,g,e,i
c,a,b,h,j,b,j,h,h,d,c,g,a,g,h,a,j,e,h,c,b,g,h,f,f,j,a,j,i,b,a,g,d,c,j,e,h,b,j,i,h,h,i,d,e,c,a,b,g,d
d,g,f,b,f,e,c,a,j,g,j,b,a,a,a,b,g,a,f,b,c,h,j,h,e,i,h,e,a,g,h,h,c,e,h,b,d,h,a,a,j,f,d,b,i,d,d,j,j,f
f,a,e,c,c,j,b,h,d,e,g,g,c,h,g,b,e,e,a,j,j,i,j,b,c,a,h,h,f,i,g,j,d,c,j,j,j,j,h,h,h,a,c,f,e,a,a,d,e,f
e,b,d,j,j,g,c,d,a,c,e,c,j,f,j,g,f,h,e,a,a,i,g,f,h,i,g,b,c,g,e,h,h,f,b,a,c,j,f,i,i,j,e,a,c,h,a,f,b,a
f,b,g,f,j,j,f,b,i,a,d,c,f,j,i,i,f,b,g,d,f,g,c,e,i,i,c,j,f,b,f,h,e,f,j,f,d,f,g,e,d,i,d,a,j,h,g,j,f,e
b,j,b,c,c,a,g,j,b,b,h,h,c,g,j,c,g,d,g,b,d,b,e,d,j,d,h,j,b,a,g,a,f,h,c,e,a,c,e,g,d,c,e,a,d,d,c,g,j,e
e,j,j,i,e,j,h,g,d,g,c,d,d,b,e,e,i,c,c,c,c,h,d,a,f,h,a,f,a,h,i,g,g,c,f,h,d,d,d,f,h,i,d,f,h,h,i,d,a,g
a,d,e,h,f,c,c,b,c,j,a,e,c,e,f,f,f,h,b,i,e,i,d,h,g,e,f,a,a,a,f,i,f,f,j,i,b,j,g,c,i,h,i,i,h,g,i,g,e,d
i,d,b,c,j,g,a,d,j,a,a,d,a,h,j,e,f,i,i,a,h,f,c,i,e,f,h,b,g,c,d,e,b,b,c,i,b,h,e,f,b,h,h,d,d,a,h,e,f,c
h,a,j,j,f,j,d,h,g,b,a,h,b,e,b,f,f,d,d,f,c,b,d,j,g,h,e,g,g,b,j,e,b,i,a,b,h,f,c,f,e,j,a,e,f,e,c,d,f,c
d,h,g,d,d,h,j,h,b,h,i,e,c,i,d,c,i,c,d,i,h,c,g,j,c,b,j,d,g,h,d,e,h,e,b,d,a,b,g,e,f,h,j,a,c,j,e,c,h,g
j,e,d,e,e,g,h,g,c,b,f,g,c,e,h,b,e,h,h,b,a,f,i,i,b,d,j,j,j,e,b,a,h,c,h,d,f,g,b,j,d,b,a,g,c,j,i,b,j,i
b,a,e,j,e,c,a,j,b,d,b,h,f,d,d,f,a,e,h,j,b,b,c,f,i,d,i,d,f,g,c,d,i,j,j,a,h,a,f,a,e,a,c,f,c,i,e,d,b,j
g,b,d,f,d,e,h,e,f,g,j,c,a,e,d,a,b,d,g,h,c,a,a,i,a,a,d,e,a,b,h,c,b,a,f,j,a,i,e,e,b,f,j,c,c,h,a,f,g,f
a,d,c,c,i,b,b,b,h,e,f,c,b,b,f,j,h,h,h,c,d,i,i,f,e,a,a,g,b,c,i,i,b,f,a,h,e,e,d,g,a,j,b,a,i,g,f,h,j,i
j,c,g,b,i,g,g,b,j,d,h,g,a,e,c,h,c,d,h,b,c,i,i,a,d,f,g,d,d,c,g,d,b,d,i,a,f,b,c,i,d,f,g,e,b,i,h,h,j,h
c,e,e,f,g,a,b,e,h,e,h,f,e,h,a,h,j,i,j,c,j,e,b,f,b,j,i,i,d,e,f,j,b,j,c,i,j,d,i,f,i,c,j,d,b,a,i,b,b,b
e,i,e,d,j,h,c,d,g,f,g,b,f,a,j,d,g,i,e,j,c,g,a,h,f,c,c,d,h,j,a,c,c,d,b,e,b,c,a,c,e,a,g,e,f,c,f,e,d,b
j,h,d,j,h,g,h,i,g,i,g,g,f,a,i,j,f,f,f,h,j,h,b,e,f,j,a,h,d,i,c,j,f,d,c,f,f,b,c,d,h,h,b,h,j,c,j,h,d,f
a,g,j,c,i,d,d,i,i,b,h,a,h,g,a,c,g,j,h,j,d,g,a,i,f,h,f,e,b,b,e,f,i,a,i,e,d,g,a,a,i,b,f,a,a,d,j,e,j,j
j,j,a,j,b,e,g,a,f,f,b,c,f,g,g,e,h,h,i,d,j,g,j,i,b,e,c,g,a,c,d,b,c,f,f,d,e,h,g,g,e,j,d,a,c,g,j,j,e,f
g,e,g,e,i,e,h,f,g,b,f,j,j,e,a,j,d,c,i,e,c,a,j,j,e,b,h,e,g,h,i,h,d,b,d,a,i,g,f,g,i,h,b,c,g,f,e,g,g,c
d,j,f,h,a,j,g,i,h,c,d,h,b,d,b,h,f,d,j,f,d,e,b,i,g,h,g,a,c,e,g,d,f,b,a,a,d,e,c,j,j,h,a,d,e,c,j,b,g,e
c,i,h,b,d,a,i,j,e,d,e,a,j,b,a,f,g,f,e,h,a,b,a,h,f,g,c,g,i,a,b,a,a,b,a,h,h,d,f,g,i,i,h,a,i,j,f,g,c,j
j,e,j,c,b,d,d,h,a,b,c,b,f,h,f,d,h,d,g,d,h,e,h,d,h,d,f,j,e,f,g,f,f,c,h,j,g,c,c,f,b,d,a,f,j,g,f,d,a,g
e,i,i,c,j,j,g,c,i,d,a,d,h,h,e,h,i,a,e,b,e,g,g,j,g,b,c,j,d,g,a,g,g,e,b,i,c,e,d,a,i,c,a,b,e,h,e,i,j,d
a,h,f,b,d,j,i,f,j,c,a,i,i,c,i,b,g,c,e,g,i,j,i,d,f,j,h,g,d,b,d,f,e,a,i,i,i,d,e,g,b,h,b,i,f,d,i,h,a,f
d,e,i,g,i,e,f,e,a,d,j,i,g,g,e,f,c,d,d,f,i,b,j,i,i,h,a,h,a,b,a,c,g,j,c,a,d,j,f,g,j,g,c,j,c,d,f,i,b,a
i,g,c,f,f,b,h,j,f,d,i,c,c,c,c,h,b,h,j,d,c,j,b,e,i,d,f,b,g,f,d,h,j,g,j,g,b,a,i,d,i,j,f,b,i,b,a,a,i,i
c,a,b,d,c,h,e,f,c,f,d,e,b,g,g,e,f,f,b,j,i,e,g,d,j,j,g,i,a,a,d,a,a,c,i,g,c,b,i,b,b,c,j,h,c,j,f,j,d,j
c,c,j,h,f,j,i,a,a,i,e,d,i,g,h,b,b,b,i,i,d,g,i,h,g,h,b,i,c,h,i,j,a,d,e,g,a,h,j,e,b,h,g,h,a,a,a,a,g,a
d,a,b,g,j,j,e,a,i,c,j,i,c,h,b,a,g,e,f,c,b,f,a,c,i,a,e,e,a,g,j,i,g,d,d,j,f,b,j,j,i,j,h,e,c,j,b,e,h,c
c,e,b,d,e,h,a,j,e,h,j,e,a,a,c,g,f,f,b,j,d,h,e,i,b,h,a,f,e,a,i,d,b,j,b,b,f,a,c,e,b,g,f,d,j,c,g,a,f,b
j,i,h,j,e,h,j,e,a,j,d,c,c,j,g,d,h,h,a,j,b,g,j,g,h,a,i,c,j,f,f,j,d,j,c,d,g,a,i,e,d,g,a,d,f,e,i,i,e,c
h,a,j,e,j,c,h,i,h,j,f,a,i,j,f,d,j,g,e,f,e,g,b,e,e,h,i,b,g,d,i,d,f,f,b,f,i,e,i,a,d,i,b,f,c,f,d,i,h,b
c,j,b,i,g,c,e,j,d,a,f,c,h,e,a,h,e,h,e,h,h,j,i,d,d,b,c,c,h,i,j,e,i,b,d,i,c,b,h,g,j,g,d,e,a,c,j,d,d,a
i,f,e,h,f,c,h,e,j,i,f,b,b,b,h,c,i,f,i,g,c,i,e,f,g,a,d,e,h,e,f,e,f,g,h,b,d,h,a,e,b,i,b,j,j,g,a,h,g,j
h,f,h,f,h,d,f,g,f,f,h,a,e,i,a,i,c,g,b,e,h,j,c,h,f,f,c,d,a,b,e,c,a,a,b,d,b,h,d,d,b,g,d,a,d,e,c,h,e,e
c,a,a,c,j,c,c,i,a,e,e,i,d,c,b,h,j,b,j,b,g,c,d,h,i,i,b,h,e,b,f,i,b,j,c,g,b,d,h,j,h,g,a,g,f,d,a,a,i,h
i,a,i,h,j,b,e,b,h,i,j,f,i,a,e,g,i,a,e,a,e,j,c,e,a,e,c,h,h,e,g,e,c,c,d,d,e,e,c,f,a,d,e,i,b,f,e,f,g,c
c,g,j,b,a,i,b,b,b,b,h,e,f,f,d,j,c,g,e,j,j,a,e,f,j,h,f,g,i,d,f,i,e,d,i,d,f,c,e,c,a,f,j,i,e,i,d,d,i,g
h,e,g,d,d,a,b,g,f,h,i,c,b,d,a,f,b,d,f,c,f,a,j,j,a,j,i,f,j,d,c,h,a,a,c,d,e,g,g,f,c,a,e,j,e,i,b,j,g,a
j,h,i,h,g,c,d,d,h,f,h,i,j,b,e,c,i,c,f,h,b,i,b,g,g,d,f,j,d,e,a,a,d,b,f,c,d,a,b,f,e,d,d,e,d,c,g,g,i,j
d,d,h,d,i,e,e,g,j,g,d,i,c,a,g,e,d,d,d,i,g,d,g,h,i,g,j,b,i,g,e,d,i,i,i,c,b,j,e,d,g,e,d,f,d,b,f,j,h,d
h,j,f,b,f,e,d,h,c,j,i,d,j,e,i,g,j,d,a,b,e,j,c,i,g,a,d,h,c,g,h,e,a,a,h,b,j,g,h,a,g,j,i,g,h,h,g,b,c,b
a,a,c,i,d,c,f,g,b,j,g,f,f,i,g,d,h,h,h,i,e,h,h,a,j,a,g,e,a,i,e,i,j,e,j,j,i,b,f,e,i,j,e,e,h,f,b,g,g,a
j,e,a,d,d,a,j,g,c,e,f,e,g,c,b,d,h,d,e,c,j,h,f,e,c,d,d,a,d,d,j,c,g,j,d,g,e,j,f,f,d,b,b,b,j,c,a,e,j,j
h,i,i,g,e,e,j,e,d,d,b,b,a,a,a,i,h,a,b,c,j,j,h,i,i,h,f,f,j,a,c,f,d,e,b,e,j,a,g,d,b,g,c,h,e,i,c,a,e,g
i,c,i,h,c,b,f,j,g,c,i,i,h,b,b,b,f,h,i,h,c,d,b,g,i,e,g,h,g,f,a,e,j,d,d,i,h,h,c,h,a,a,a,a,b,e,g,d,b,f
g,i,b,h,a,b,i,e,f,f,a,f,d,a,h,c,j,d,h,b,h,d,a,b,h,b,i,g,e,f,a,e,b,h,f,j,g,f,a,f,c,a,h,h,j,f,i,a,i,d
e,d,j,e,b,a,c,h,d,h,j,c,h,c,j,g,f,j,h,j,e,d,j,g,j,e,d,g,e,i,f,f,g,h,b,c,g,b,h,e,d,d,e,j,b,e,j,a,b,d
c,a,i,h,e,h,a,b,d,j,c,b,j,d,j,i,b,d,b,a,i,a,j,d,g,g,a,a,j,h,a,g,i,d,h,b,f,g,e,a,i,j,f,f,j,i,h,f,e,d
d,e,b,d,j,a,j,c,e,f,c,a,g,f,g,c,a,e,e,f,b,c,j,g,e,h,j,a,d,b,g,g,a,j,d,e,j,b,d,f,f,c,d,d,c,a,e,b,g,d
d,j,g,h,j,d,b,g,h,h,c,e,i,f,g,g,a,c,i,e,d,c,f,g,g,i,i,h,d,g,i,a,b,i,i,i,c,i,f,d,c,e,b,e,j,d,j,i,h,j
j,a,i,e,b,a,i,i,c,e,g,h,i,a,b,d,j,f,g,d,d,h,i,a,f,c,a,b,j,a,h,g,e,g,i,c,c,d,h,b,g,a,f,d,c,b,f,e,f,a
c,d,i,a,b,g,i,e,a,j,d,i,f,j,a,j,e,i,j,c,c,a,i,g,g,g,j,d,h,j,j,j,f,a,b,g,g,h,i,e,c,a,a,d,j,a,i,i,e,d
i,f,g,h,i,e,i,j,g,j,d,f,j,b,j,i,h,i,e,a,c,g,e,h,i,c,d,d,h,f,a,b,d,f,e,e,a,g,c,j,a,b,c,c,e,d,a,e,g,a
b,b,e,f,g,e,e,i,c,c,j,e,i,f,j,g,c,g,d,a,a,h,c,f,b,f,h,j,h,j,b,i,a,a,i,d,j,f,f,j,j,g,h,a,c,f,h,j,c,g
e,e,h,i,b,j,c,d,e,b,g,f,i,f,f,j,e,j,i,c,c,j,b,f,h,i,h,f,a,j,d,h,h,j,c,j,a,i,f,c,c,f,c,c,g,f,b,i,c,j
e,d,d,f,j,h,f,e,i,j,h,h,j,h,c,i,d,f,f,e,g,f,b,d,j,g,e,i,b,g,h,a,a,d,b,c,c,d,h,g,a,i,i,a,a,a,e,a,a,i
a,i,j,h,e,i,f,j,j,g,j,a,j,h,d,g,h,j,g,i,i,f,b,i,g,d,f,h,i,d,b,c,b,i,h,d,j,a,f,a,c,g,a,j,i,g,c,h,i,c
i,g,e,h,c,a,c,h,j,j,d,a,i,c,i,d,j,d,f,b,c,f,c,g,h,f,a,h,d,f,i,b,f,g,j,e,e,i,c,i,g,h,a,j,h,a,g,e,f,d
h,i,e,i,b,d,e,g,e,c,d,g,d,j,i,i,h,c,h,a,g,c,c,a,c,g,b,e,j,f,b,c,d,h,a,c,j,a,g,h,d,f,h,h,j,g,g,e,j,b
g,h,b,i,h,i,f,i,f,a,d,c,g,d,c,e,a,j,e,e,c,a,d,c,a,h,i,j,j,c,i,f,g,c,j,b,g,f,c,i,a,b,b,j,h,i,g,j,i,c
e,b,h,h,i,i,i,g,h,c,h,e,j,b,d,j,b,d,f,c,e,g,j,i,e,f,c,i,h,e,i,d,f,i,b,h,b,f,c,b,j,c,d,g,c,h,j,e,a,b
a,j,i,e,a,e,h,d,g,j,a,c,g,h,a,c,j,c,e,c,b,c,i,b,b,d,d,a,j,h,d,f,j,h,e,d,i,d,i,f,e,e,c,j,j,g,i,b,h,f
b,g,f,c,e,f,i,f,c,d,h,b,e,a,g,h,f,e,e,g,e,c,c,c,e,g,h,h,a,e,d,a,a,g,c,d,e,g,e,h,j,h,j,f,d,i,b,f,d,g
h,f,j,f,d,j,f,b,g,e,j,c,f,a,f,d,b,f,c,f,i,c,j,a,i,h,d,b,h,d,a,c,i,c,i,j,c,b,e,a,h,e,a,b,e,i,a,b,h,j
e,f,a,j,h,e,g,g,e,h,e,g,b,g,c,a,a,f,f,b,a,g,c,g,e,h,e,f,h,g,b,b,j,j,c,a,b,f,g,g,g,g,a,e,g,j,b,a,h,f
a,a,d,i,f,i,b,h,g,j,b,j,h,d,i,g,h,j,d,f,j,b,e,c,d,b,j,d,g,e,f,c,i,g,j,g,b,c,g,c,a,b,d,i,f,h,e,f,b,d
g,g,g,j,d,f,b,d,f,i,d,f,d,e,i,c,j,i,e,d,d,e,h,i,d,b,j,i,g,g,g,c,b,h,e,c,g,j,i,d,d,i,a,j,h,g,d,d,f,a
i,b,b,a,e,j,f,c,c,i,i,f,d,c,d,b,a,d,e,e,d,b,f,f,j,d,h,e,j,i,a,j,j,a,b,c,g,h,c,j,g,i,f,g,g,h,b,i,g,j
e,b,c,d,c,f,e,f,e,c,h,a,a,c,a,g,j,i,d,i,g,f,j,i,c,f,a,g,d,i,a,i,b,b,c,j,j,j,e,i,b,h,e,a,a,a,a,e,c,f
b,i,b,j,g,f,e,b,b,c,b,i,h,j,f,b,b,h,d,e,f,d,j,e,j,h,b,a,h,i,c,g,e,h,f,i,e,j,b,g,b,a,e,h,b,i,f,f,b,a
f,a,e,i,e,e,a,i,g,e,j,b,f,d,g,e,h,d,e,b,j,h,h,e,g,c,j,i,h,a,c,i,a,h,b,c,d,c,c,j,e,d,e,j,i,h,h,h,c,j
f,h,j,j,e,f,c,e,a,f,j,g,d,d,f,e,b,h,h,i,e,g,i,c,j,i,h,i,g,f,f,e,j,e,f,j,i,c,b,f,j,a,a,h,c,b,b,g,j,a
b,f,b,j,d,d,a,a,c,i,g,j,e,a,g,g,c,j,j,e,e,i,c,h,c,b,d,b,e,a,e,j,a,a,h,a,g,j,d,d,b,f,c,h,a,f,i,i,d,j
d,e,j,a,b,e,a,j,e,e,f,h,e,h,f,c,i,b,d,d,b,h,h,d,f,f,a,e,g,g,f,e,c,i,e,c,j,d,i,i,f,b,j,h,e,h,c,c,c,e
b,i,b,f,f,a,e,j,j,h,j,c,f,b,j,d,e,c,h,a,e,h,f,i,j,i,d,f,j,f,j,a,j,f,h,g,c,c,d,b,j,j,i,d,a,e,i,f,h,e
c,e,b,i,j,e,a,i,f,e,d,f,d,e,c,c,g,e,h,h,j,e,a,g,g,i,a,i,d,a,c,h,d,f,h,c,j,b,f,f,e,g,h,d,d,d,i,e,h,j
f,c,i,i,e,b,g,g,g,b,h,g,a,f,j,e,h,c,d,f,g,g,e,h,e,i,b,c,b,h,f,d,c,b,c,b,i,c,h,d,g,f,g,a,c,e,i,h,i,c
i,g,g,c,j,b,e,a,i,j,d,g,a,a,b,i,c,g,e,i,h,d,d,c,i,j,a,i,j,j,h,e,d,b,g,i,i,h,a,d,d,a,d,a,f,a,b,b,e,g
f,b,e,i,b,h,g,d,g,e,j,e,b,f,d,f,j,d,f,d,b,d,d,h,j,e,b,d,g,j,e,j,g,f,i,i,f,j,g,g,c,j,j,d,j,b,c,c,f,c
g,c,i,b,f,g,e,i,e,f,j,h,g,f,g,i,d,d,b,j,c,d,i,g,b,b,h,b,g,c,e,e,j,e,e,i,c,h,a,e,a,b,b,h,d,i,i,a,b,c
h,b,h,g,b,d,i,e,b,f,b,c,h,c,d,e,b,h,e,h,e,a,c,i,d,f,f,e,e,b,a,a,d,b,d,i,c,i,e,f,e,i,j,c,h,f,f,j,d,e
c,j,d,j,j,a,e,a,f,c,j,g,b,j,i,b,b,g,a,e,c,h,j,b,f,b,e,c,h,i,a,f,a,e,j,a,c,g,h,a,g,i,e,d,j,e,c,i,a,f
j,f,b,e,d,a,h,c,a,f,e,c,f,f,b,c,a,e,b,g,f,i,b,b,j,f,d,d,d,g,a,c,i,d,f,c,b,f,a,j,e,h,i,g,a,i,c,g,f,f
h,a,c,g,j,g,a,c,h,f,a,c,a,i,f,c,f,d,c,g,j,d,b,g,d,d,b,d,h,j,e,a,c,f,c,c,d,j,c,f,e,a,e,f,d,c,c,f,i,f
a,f,e,j,e,h,f,c,d,i,e,e,h,c,c,c,i,a,i,c,g,g,b,g,d,j,j,d,h,f,a,f,c,j,a,i,e,b,i,f,e,c,g,g,i,b,i,j,f,c
a,g,d,d,j,b,e,d,i,i,h,i,h,d,d,b,e,j,a,d,h,j,a,d,e,d,g,i,e,i,j,g,e,h,g,f,e,b,d,j,e,c,b,c,f,h,f,b,f,f
f,b,a,f,f,b,h,b,c,b,f,h,e,e,j,d,j,g,f,f,g,h,e,i,b,h,b,f,c,f,i,f,e,i,a,h,g,d,c,i,g,c,h,c,d,a,i,h,g,d
e,d,f,g,e,a,j,d,b,g,d,g,a,e,a,a,d,i,h,h,h,d,i,d,e,a,j,j,e,h,h,i,a,d,f,j,c,c,a,g,g,h,i,g,j,b,e,f,e,h
c,e,b,j,c,a,h,h,j,e,e,f,i,h,g,d,a,c,d,b,c,c,j,e,a,j,j,a,j,d,c,e,c,a,b,c,e,i,j,i,i,f,i,c,f,c,c,g,e,a
h,c,f,i,e,d,c,f,d,d,a,b,d,f,i,i,a,e,e,e,a,i,i,e,d,e,d,b,j,f,e,i,j,i,a,e,a,g,d,e,c,d,b,d,d,i,b,a,i,j
b,e,i,j,a,a,c,d,g,f,h,h,f,g,d,j,d,a,g,a,g,f,i,d,j,g,g,f,g,h,j,d,j,i,g,c,e,i,b,b,b,b,j,d,i,d,j,i,j,j
d,b,a,j,a,f,c,b,b,f,g,h,f,e,a,e,e,a,e,j,h,d,a,d,j,f,d,f,b,j,f,d,e,e,j,j,i,g,j,a,b,e,a,e,h,c,d,e,a,h
a,a,d,c,h,c,f,g,i,c,b,b,j,d,f,i,a,f,e,j,j,f,c,g,c,d,c,i,h,c,f,a,i,a,b,d,b,a,j,c,f,d,f,c,c,d,b,h,c,a
g,i,a,j,a,e,e,b,h,b,j,b,i,d,i,f,j,g,a,b,j,d,d,g,h,j,c,e,a,h,d,f,e,f,h,d,i,h,e,b,e,e,j,h,e,b,b,h,b,j
d,j,c,c,g,j,b,f,g,a,b,d,g,b,e,d,g,a,f,a,h,b,d,a,f,b,g,e,g,j,a,a,g,j,b,e,e,i,e,a,e,f,a,c,b,a,b,c,g,b
a,e,f,g,c,e,c,h,f,e,j,e,f,c,j,h,e,a,b,h,h,f,f,f,f,a,c,f,h,c,f,a,f,i,e,c,i,g,i,j,d,h,f,e,g,c,i,j,i,i
f,h,j,j,e,e,j,g,j,a,a,d,e,i,b,g,b,g,h,g,f,j,i,g,i,h,i,c,h,d,b,f,e,b,c,j,c,c,a,h,e,g,c,g,j,a,f,i,g,h
e,e,h,h,a,d,a,d,i,f,g,f,c,b,i,d,j,f,j,c,g,a,j,a,a,g,b,a,d,h,d,h,a,h,a,j,g,e,h,g,d,i,e,a,f,g,b,i,f,e
c,g,f,d,c,d,e,a,i,i,i,d,f,j,g,h,f,i,j,d,e,j,a,g,i,d,h,a,j,d,e,g,h,g,d,a,h,g,i,f,i,b,g,j,e,c,c,g,f,c
d,e,h,j,j,f,h,j,j,c,b,j,h,e,c,h,c,b,d,a,h,h,j,e,g,a,g,e,f,c,i,i,f,c,d,e,d,g,e,f,b,f,b,f,e,c,a,b,h,g
b,i,i,b,h,e,b,b,i,d,i,c,b,i,h,f,a,c,g,b,f,h,e,c,h,d,i,c,d,g,a,f,e,e,a,h,i,g,h,a,a,d,f,c,g,f,h,b,f,i
e,b,i,h,h,d,d,h,h,e,h,i,a,f,c,h,i,h,b,g,i,b,a,i,i,f,f,c,h,d,a,i,i,d,d,b,j,e,d,c,e,c,g,a,a,i,b,b,e,g
e,i,h,e,c,h,a,d,f,j,f,c,f,e,h,d,h,e,d,j,c,h,b,d,c,a,c,j,h,h,i,a,i,a,d,f,e,a,c,a,g,g,e,b,a,h,a,f,d,a
h,f,c,c,e,i,d,g,i,g,f,f,j,d,f,g,e,f,g,j,g,b,f,i,j,f,h,h,f,g,h,b,h,i,d,b,c,h,e,b,j,b,d,d,c,c,f,d,g,d
e,d,d,a,e,i,f,h,e,a,e,b,i,f,h,h,h,b,d,e,i,d,a,c,h,h,i,g,d,g,g,c,f,b,j,i,j,a,b,h,g,i,a,f,g,c,i,e,g,d
e,e,j,h,f,a,a,h,b,j,b,f,b,c,g,f,j,b,b,i,b,a,a,d,a,g,c,i,i,h,j,h,d,j,i,f,d,b,d,a,j,b,g,h,h,b,g,a,f,e
a,i,j,a,d,f,d,a,e,d,j,f,c,h,g,f,g,h,j,a,b,b,b,f,d,g,h,e,h,f,c,e,d,c,c,h,d,f,e,i,c,d,b,i,c,f,f,b,h,d
i,g,a,h,g,j,b,c,g,c,a,c,i,h,h,a,f,a,e,f,c,h,i,j,a,j,c,b,e,a,a,i,e,a,f,g,b,i,j,c,a,h,j,c,f,i,b,c,h,j
d,e,i,a,e,a,e,c,f,e,j,j,j,j,a,g,a,b,d,f,c,j,f,i,a,a,h,i,c,e,h,e,g,c,a,h,e,i,g,h,h,a,e,i,e,c,e,f,h,b
i,g,a,e,e,j,b,g,e,g,b,c,g,a,h,j,h,f,h,g,d,i,c,c,b,b,d,a,h,f,h,c,e,d,f,e,h,j,a,i,h,h,g,j,c,e,d,h,j,d
e,e,g,i,h,i,j,h,e,e,a,h,j,a,h,b,c,f,g,e,g,a,e,d,j,g,i,h,h,g,d,e,j,d,g,e,j,e,a,g,e,c,h,g,g,f,c,a,j,d
b,i,f,g,d,f,g,a,c,j,g,d,j,i,a,j,i,f,g,e,g,j,b,f,j,j,h,e,c,a,g,d,c,d,f,g,j,e,e,h,h,b,e,i,c,c,c,e,c,c
j,b,g,j,j,d,d,b,f,g,g,e,b,b,c,a,d,g,a,g,f,h,c,a,i,c,j,g,h,a,e,d,h,j,h,c,c,d,a,a,f,c,i,c,b,i,d,i,i,d
h,f,g,i,d,i,d,i,h,h,b,h,i,h,f,f,a,g,d,i,h,g,b,i,a,f,d,a,i,c,d,e,e,d,b,c,h,a,j,b,b,e,h,b,h,a,h,j,e,d
i,c,e,b,a,i,c,a,d,d,i,b,e,i,e,a,b,f,c,d,c,a,d,f,h,e,g,g,j,a,j,c,d,i,f,e,b,a,c,d,j,h,j,h,h,d,g,f,h,i
g,f,h,j,e,i,b,e,i,h,h,e,d,f,c,j,j,g,b,i,e,h,g,c,b,g,c,c,j,e,e,i,a,e,h,j,e,b,d,d,i,c,a,h,e,c,e,a,a,i
b,g,c,j,b,a,i,h,e,g,d,g,c,b,f,e,e,e,h,f,d,d,g,a,d,h,d,g,c,j,d,e,j,e,j,h,d,j,b,e,a,h,i,i,j,d,e,i,i,i
b,g,c,j,e,e,j,a,f,j,b,a,g,f,e,h,h,d,a,i,h,b,c,b,d,j,d,b,c,e,f,f,e,e,j,h,e,a,g,h,f,c,b,e,d,e,j,b,j,e
h,j,b,f,d,a,a,a,c,h,c,h,d,c,i,d,i,a,b,e,b,e,e,h,g,j,i,g,j,e,d,i,d,c,h,f,j,f,a,b,e,c,j,b,c,c,i,g,d,f
d,f,b,d,f,h,j,b,d,a,i,g,g,a,c,a,f,h,c,j,g,c,d,i,d,e,c,f,f,e,h,b,b,d,d,e,j,f,e,d,e,f,g,b,a,g,e,a,f,f
f,c,i,h,f,i,i,i,g,h,d,a,e,e,g,g,c,i,i,h,i,f,f,i,j,b,a,i,f,i,h,d,g,e,c,i,e,c,i,f,i,f,f,d,a,a,c,h,j,b
a,b,j,j,c,c,j,a,b,d,c,e,j,a,a,c,e,d,g,c,a,g,d,c,j,e,h,c,a,d,j,c,e,d,h,b,d,c,i,f,j,j,b,f,b,i,i,i,a,a
h,c,a,f,i,b,j,g,b,i,b,c,e,a,i,c,c,c,f,d,e,a,a,a,d,b,b,j,c,b,f,d,i,d,a,a,j,f,d,j,a,h,d,g,f,g,c,g,b,e
f,c,f,j,g,e,f,d,f,g,e,a,c,b,a,a,b,j,j,b,b,e,b,i,e,e,g,b,a,b,j,c,a,f,g,j,b,j,d,b,g,h,i,i,d,h,i,e,i,i
a,d,j,c,j,c,a,c,g,e,i,a,j,c,h,h,e,j,c,j,g,c,b,e,f,f,j,d,g,c,d,c,d,c,i,b,d,g,d,f,j,c,b,b,g,a,i,h,g,b
h,i,i,e,c,g,c,g,a,a,c,g,b,b,e,d,i,d,b,c,j,b,e,e,a,b,e,i,g,j,e,c,b,f,g,j,a,j,a,b,i,b,j,i,e,e,i,j,g,i
g,g,j,h,c,j,f,b,f,i,d,i,j,a,a,a,f,d,g,i,i,b,i,a,j,j,j,g,f,i,a,e,b,j,d,i,j,c,f,i,i,i,d,e,j,e,j,d,g,d
b,h,g,g,b,b,a,b,i,i,i,i,j,d,a,c,f,h,h,h,j,e,h,d,g,j,i,f,b,d,g,i,g,h,b,i,f,a,f,c,f,b,h,a,c,j,e,f,g,f
b,d,e,b,c,e,e,e,c,d,d,i,d,b,b,d,d,a,d,g,d,j,i,a,a,f,c,i,d,i,g,g,i,d,g,d,i,d,d,i,d,d,f,j,j,c,g,g,f,e
e,a,e,i,j,h,h,a,h,i,d,h,j,j,d,b,e,e,h,c,c,b,i,j,a,d,j,i,e,g,d,f,j,j,c,f,b,j,b,f,d,j,j,g,b,e,i,e,f,h
a,b,d,g,c,d,f,h,b,e,f,e,a,f,h,e,g,h,g,c,c,b,g,j,f,e,g,g,b,e,g,i,j,j,g,c,g,i,e,f,h,a,f,f,j,a,c,j,i,i
i,g,i,i,b,d,i,d,j,i,f,j,j,h,a,g,f,f,i,i,h,f,f,e,b,c,i,i,a,a,c,g,b,i,b,b,d,c,d,h,f,b,d,j,f,b,i,d,a,a
