var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50
b,u,f,a,a,A,D,z,i,z,o,n,n,r,s,u,A,u,c,v,x,s,x,k,j,x,A,j,l,v,d,t,w,d,k,b,n,o,i,k,c,q,z,c,g,u,t,w,l,q
p,l,k,c,t,r,e,h,o,j,g,A,d,c,f,x,j,C,s,l,j,w,w,s,q,A,j,p,a,l,g,g,n,q,c,C,o,f,t,v,i,h,e,s,h,a,e,d,w,m
z,i,v,i,w,g,b,l,g,v,e,g,D,e,p,v,r,y,i,B,o,s,h,z,n,h,n,A,n,a,r,h,e,D,v,b,m,l,j,u,o,D,z,a,i,v,w,u,y,x
i,i,A,c,D,r,r,v,f,x,m,D,t,u,x,h,C,l,b,g,C,C,p,r,j,D,A,e,p,d,C,l,t,y,p,n,a,b,z,b,z,t,v,b,o,v,o,a,z,q
s,d,v,d,c,k,C,o,A,i,r,D,g,A,m,v,r,u,t,l,p,i,s,l,e,m,y,m,C,D,A,u,i,l,g,C,B,C,z,r,p,n,h,k,f,x,e,z,c,h
d,t,t,n,t,i,f,D,b,h,p,b,p,a,B,k,v,f,c,A,o,q,q,A,c,q,A,x,k,u,B,i,e,A,b,r,t,w,C,D,z,v,i,x,k,r,k,z,p,q
u,z,m,A,q,r,l,a,f,a,o,h,s,d,w,b,q,r,j,i,o,v,b,l,A,C,g,u,e,m,e,e,t,t,n,D,y,w,p,h,v,f,D,k,m,D,e,q,x,t
f,s,b,e,a,k,t,s,D,i,w,y,u,g,l,A,x,o,f,o,t,y,q,s,k,x,t,o,w,r,t,a,o,m,c,o,s,y,A,y,C,D,n,e,b,s,g,u,c,B
u,x,n,g,c,c,o,B,i,k,s,t,b,a,c,r,h,A,k,t,i,k,d,r,f,h,p,s,u,f,o,q,e,x,l,n,C,r,d,j,w,A,d,r,x,y,y,j,p,A
y,v,p,u,A,B,B,q,y,o,i,h,o,d,q,z,C,k,d,k,s,y,b,x,i,i,p,g,e,o,b,v,w,f,c,c,s,j,B,r,o,B,c,m,q,h,w,u,q,r
k,x,A,a,u,w,z,p,o,b,i,w,k,o,z,A,g,h,D,f,A,m,f,a,C,w,j,x,p,p,y,o,B,c,s,i,r,e,f,u,o,g,r,q,i,e,r,t,e,B
v,t,q,l,C,v,r,g,c,h,B,C,j,D,B,B,h,A,z,m,y,a,s,B,c,z,p,a,C,A,s,l,l,y,x,d,f,D,b,f,D,z,q,q,s,x,c,D,u,f
z,d,c,e,j,k,x,b,A,l,k,h,l,B,d,d,l,l,g,d,a,j,C,b,w,i,o,l,p,z,y,a,k,q,d,A,x,x,b,D,B,D,e,d,w,w,a,w,p,l
z,k,r,f,z,r,h,l,j,o,k,m,o,i,D,k,z,v,r,b,h,z,t,w,e,j,o,a,o,z,B,p,a,l,r,c,q,y,A,n,y,q,h,q,d,s,v,g,i,a
i,d,e,w,m,q,n,n,g,g,c,A,x,y,b,h,t,B,A,u,c,r,n,i,j,h,q,f,f,C,z,l,B,y,r,w,w,A,g,D,i,l,e,b,C,i,s,r,y,y
e,p,o,v,A,q,r,p,i,h,i,o,c,b,i,d,C,r,k,n,e,i,d,i,h,s,j,A,j,a,v,a,g,r,a,v,l,i,w,a,w,C,f,n,o,c,w,d,x,B
y,x,w,s,C,l,w,B,j,h,e,q,m,s,d,w,w,d,x,w,i,t,o,n,f,y,z,k,g,w,k,o,s,w,k,r,c,q,z,o,x,l,v,y,C,h,o,j,D,e
i,r,i,c,e,y,l,j,a,A,C,t,b,n,i,c,l,m,e,a,t,A,b,x,z,b,w,e,k,f,g,r,b,y,k,z,e,t,A,u,C,k,B,r,f,z,A,o,e,q
B,p,C,B,b,q,b,C,e,b,e,u,z,w,b,m,x,s,h,f,a,c,i,j,i,A,k,g,m,A,c,r,o,w,r,z,m,v,s,y,h,o,b,j,d,f,n,n,s,A
w,d,y,z,s,t,q,y,B,l,y,C,d,l,o,o,d,u,l,x,o,a,v,k,s,m,v,s,m,o,l,u,d,A,v,m,q,b,x,n,i,g,l,A,a,r,z,r,B,l
t,g,a,f,n,C,a,q,n,k,b,r,c,f,b,k,a,d,f,d,r,c,c,D,z,l,m,k,d,z,z,m,p,k,k,h,g,z,s,w,z,o,w,i,g,s,q,w,e,s
C,r,h,k,x,n,C,l,l,q,p,a,l,h,r,z,D,h,i,l,n,b,t,t,a,C,v,b,i,q,c,f,n,a,y,m,D,B,r,o,t,c,k,z,j,x,x,z,C,k
z,d,f,d,q,g,g,j,u,s,q,j,h,u,e,b,k,r,r,q,s,e,b,e,w,t,p,e,p,i,g,B,c,y,a,l,i,l,s,c,i,v,i,D,b,u,d,x,l,C
t,w,u,a,n,l,d,w,l,a,x,A,a,f,g,k,o,i,n,g,j,f,y,i,m,a,h,a,t,k,C,f,x,s,v,u,i,w,h,g,i,d,t,q,b,v,i,y,k,h
h,D,q,i,D,A,i,j,a,p,t,v,v,k,B,l,a,f,B,r,y,A,p,i,q,f,o,l,g,r,s,m,w,x,d,j,s,s,m,a,B,x,n,B,k,B,x,B,l,v
u,C,e,z,m,e,A,e,z,u,x,t,c,a,a,u,p,m,f,D,i,g,j,n,C,t,d,s,D,j,o,v,b,k,c,m,l,m,s,z,u,q,q,y,w,p,f,D,B,m
x,a,d,r,A,m,i,h,r,v,r,l,D,u,q,g,C,c,c,B,s,p,w,D,w,D,p,x,c,j,o,o,t,k,b,q,g,k,t,i,l,q,z,h,u,a,D,y,t,D
d,d,k,q,c,w,A,f,D,a,x,u,t,v,D,h,f,f,j,l,v,d,b,g,a,e,z,x,j,q,a,n,o,s,k,c,k,b,w,i,q,n,D,q,i,n,i,e,w,x
x,A,b,D,l,w,m,y,j,g,t,l,x,o,j,h,z,h,v,z,C,A,m,B,m,g,m,z,j,i,c,c,u,o,i,y,b,w,x,c,g,q,B,a,m,u,d,q,l,j
q,f,A,z,n,x,B,y,B,n,z,b,w,d,t,d,v,y,h,A,r,k,B,m,f,z,i,k,p,f,A,p,C,f,g,C,z,k,z,b,D,c,r,w,v,r,v,x,k,d
a,f,l,v,k,D,i,d,v,y,k,s,k,m,f,k,q,a,w,x,y,t,f,e,m,q,p,n,m,m,w,e,t,B,r,n,l,e,b,y,B,n,B,j,h,j,q,u,p,y
b,g,l,t,B,j,i,b,b,d,u,u,w,h,n,e,A,t,w,k,n,o,l,k,p,o,l,q,n,A,g,s,o,g,o,k,o,e,d,p,D,C,A,h,m,t,m,m,o,j
k,v,f,u,C,v,a,e,o,s,k,A,c,p,b,l,c,r,a,e,m,m,y,n,m,i,i,p,s,k,k,m,B,y,h,a,m,C,x,c,t,D,x,b,w,x,y,C,D,t
D,f,b,v,s,i,h,D,b,y,g,g,A,p,x,h,i,b,o,x,y,r,r,r,z,p,e,a,h,r,i,a,r,u,m,c,e,z,e,b,g,f,n,m,r,C,c,A,z,t
s,i,d,o,q,w,e,z,p,v,g,B,A,t,c,t,m,s,d,o,k,l,q,j,e,c,B,i,l,n,m,x,j,l,u,m,p,z,v,a,t,a,D,B,t,o,z,f,c,x
v,d,m,g,A,C,n,q,r,y,d,p,e,d,w,j,s,a,p,g,u,r,s,D,p,q,v,r,i,D,D,i,q,a,e,o,e,z,d,m,k,D,d,s,v,m,B,d,x,u
D,u,D,q,v,x,v,u,o,D,u,D,t,e,v,B,C,n,l,o,m,C,D,v,q,p,o,y,w,a,a,z,C,u,u,A,A,e,y,x,n,f,D,k,b,p,s,i,k,p
i,A,z,A,m,m,k,r,m,i,A,u,u,l,h,j,o,e,f,j,D,p,j,o,x,h,l,u,f,u,o,i,B,D,m,i,f,A,a,e,x,d,v,A,s,q,A,C,j,t
m,y,n,g,q,l,n,l,u,r,t,c,e,C,d,e,B,k,u,C,j,k,b,o,x,g,u,o,z,l,n,l,e,s,s,f,z,B,q,k,C,d,z,o,B,A,h,d,t,C
j,z,a,z,m,k,p,B,D,d,p,i,C,l,v,p,u,C,y,c,n,g,n,n,w,a,p,d,f,r,i,w,g,s,m,e,i,D,z,x,o,j,r,o,k,n,x,s,m,y
x,s,w,v,i,h,g,j,y,p,u,n,j,g,D,m,b,v,D,m,g,p,t,l,a,r,h,z,b,y,o,c,h,D,x,e,C,a,g,i,B,A,D,h,p,v,B,c,n,i
u,B,j,a,v,l,s,a,r,r,t,o,p,g,r,o,j,v,g,y,b,k,D,k,j,f,y,u,D,z,x,c,b,j,o,t,C,h,C,x,h,B,g,g,A,o,e,q,l,p
C,u,n,w,A,w,A,v,a,C,A,n,m,r,y,c,C,D,B,a,g,i,C,o,n,a,w,b,C,m,D,u,f,h,t,k,y,p,i,j,m,d,k,a,e,u,f,m,y,v
x,d,i,h,A,k,c,q,B,j,o,i,D,e,m,l,h,a,B,A,j,c,o,t,g,x,a,o,i,w,o,e,n,y,e,s,s,a,i,b,j,A,b,B,e,e,D,i,u,D
t,p,h,j,a,s,B,x,a,A,w,k,o,k,u,a,B,w,A,j,B,s,h,w,h,j,r,r,l,u,m,z,A,h,g,b,a,o,C,t,w,t,m,h,u,C,f,m,j,u
s,i,D,d,r,a,r,n,x,y,g,j,g,D,d,u,B,q,h,B,t,s,C,p,u,z,w,l,s,z,C,a,h,k,w,i,h,k,g,k,h,h,A,C,a,g,t,x,q,y
w,j,c,f,t,y,z,q,o,t,p,y,p,k,v,p,k,p,r,j,k,i,n,z,B,d,B,u,i,r,B,s,s,z,w,k,t,u,a,e,g,p,o,n,t,s,h,B,p,b
z,C,y,s,i,m,s,h,z,a,o,D,z,w,f,C,t,h,C,h,g,k,z,t,b,b,y,l,B,A,z,y,z,o,u,k,h,B,l,v,w,d,w,j,c,t,p,e,u,p
v,u,t,e,u,p,A,a,u,d,b,f,d,n,z,D,B,n,s,r,k,D,s,z,x,p,l,h,u,x,o,o,s,i,e,d,C,m,z,v,A,d,e,o,B,m,b,C,f,k
B,w,n,A,A,f,m,z,l,b,A,v,A,u,a,q,i,i,s,m,i,n,A,m,l,A,g,m,q,m,n,h,e,h,x,e,r,C,k,B,f,w,C,m,k,y,d,x,x,k
g,k,y,c,j,j,m,z,C,B,f,q,q,o,n,D,r,i,v,s,f,l,b,l,n,o,q,h,A,k,g,c,s,v,k,u,r,o,g,x,u,n,C,v,g,d,e,d,u,y
h,j,s,v,B,l,r,h,D,f,j,n,d,n,k,o,h,D,C,C,p,f,k,w,C,v,y,w,k,o,n,h,e,r,d,g,C,t,s,t,r,i,n,d,x,p,h,i,w,B
A,v,g,t,x,k,g,n,v,B,b,g,d,a,z,i,z,y,C,m,k,l,g,r,o,q,d,q,k,A,l,y,u,w,h,r,p,c,x,v,q,z,b,c,a,e,e,c,v,j
q,j,h,v,f,i,u,b,D,y,m,x,h,y,w,l,a,d,A,h,x,d,m,f,C,v,k,i,t,w,u,h,q,e,D,u,f,C,a,c,z,r,f,z,n,g,a,s,b,p
x,f,d,o,e,m,a,D,o,h,u,h,p,i,B,A,z,z,r,y,e,a,c,C,m,n,x,c,c,v,A,t,t,o,D,u,s,l,C,j,s,C,D,f,a,q,c,c,D,x
e,f,C,b,u,w,l,D,q,j,w,b,a,l,v,k,r,h,B,n,x,j,l,t,y,v,w,b,b,p,s,B,p,l,y,D,d,a,z,b,v,D,b,u,C,D,u,j,n,t
p,w,v,i,w,p,e,t,a,x,v,b,v,z,x,y,g,D,r,p,p,c,s,j,w,c,p,A,r,s,C,C,a,p,r,f,D,p,l,u,h,q,x,r,C,m,D,A,v,z
p,B,d,t,b,v,w,a,u,y,t,t,l,C,z,u,w,t,g,r,d,A,v,l,d,e,v,t,q,f,p,t,j,x,j,g,i,b,i,i,s,z,A,p,u,m,a,c,z,a
v,c,j,k,B,n,s,l,z,l,j,A,h,c,v,x,n,c,D,h,k,y,z,q,f,z,l,s,w,u,h,w,n,v,v,a,q,z,n,d,B,B,x,A,h,B,u,w,q,t
b,l,q,D,D,h,d,v,r,v,e,e,s,d,e,x,n,u,o,B,o,a,a,g,y,j,A,C,n,z,B,n,u,r,C,u,p,b,l,d,h,w,q,j,n,z,m,z,z,n
p,n,y,f,k,h,s,D,q,m,u,h,q,o,m,v,A,q,g,j,w,k,s,D,u,o,d,C,i,y,C,n,n,u,D,u,k,a,u,d,j,m,h,c,y,C,f,A,n,c
v,m,t,i,s,f,s,k,A,z,g,B,u,u,b,l,p,D,d,b,i,z,p,A,c,r,p,B,m,p,f,w,m,t,w,t,C,w,q,f,A,e,y,k,t,a,m,w,B,B
a,j,r,r,i,q,l,A,h,f,j,r,n,q,v,B,s,u,n,b,p,e,m,B,f,i,r,o,a,n,B,s,b,t,x,o,D,B,C,D,c,j,r,g,h,h,o,t,p,z
r,k,D,s,d,b,v,t,h,s,b,B,x,b,j,s,z,j,w,v,z,b,i,d,c,i,v,x,a,g,o,f,b,l,e,f,y,D,d,j,a,k,A,j,r,u,y,c,D,r
C,o,y,f,g,f,b,n,h,o,u,v,c,e,n,B,m,b,q,j,C,v,B,p,f,D,m,a,m,k,C,B,x,d,n,l,r,A,d,w,g,r,h,h,p,h,a,D,z,A
h,b,u,s,d,h,f,D,d,v,k,m,j,o,s,r,l,t,x,z,o,a,d,j,v,n,m,h,D,C,D,D,g,g,v,c,m,p,B,u,c,g,x,s,i,s,s,t,g,l
f,i,o,b,x,e,B,C,b,w,h,z,A,e,p,v,q,h,w,z,p,t,k,g,k,h,t,b,p,s,r,j,p,x,k,x,k,p,o,f,x,e,y,B,h,a,u,v,u,x
l,i,l,A,h,b,z,D,w,f,s,t,u,f,i,z,l,a,C,l,A,n,g,n,q,n,d,e,a,r,s,y,k,f,g,B,B,A,r,o,f,z,b,A,i,l,i,v,x,s
p,C,b,n,i,f,b,d,b,C,A,o,t,C,C,h,k,n,m,l,a,c,e,k,c,n,r,g,e,A,v,y,e,h,o,s,A,c,u,y,n,d,t,u,k,A,p,g,z,d
A,e,e,h,A,b,D,b,c,y,h,v,x,c,k,x,C,c,m,m,a,C,t,z,o,n,j,p,k,u,c,a,k,w,x,b,A,C,n,c,u,g,l,c,x,i,D,t,j,C
u,k,j,B,m,C,v,q,r,s,y,A,o,c,n,m,f,o,A,B,p,y,y,j,c,a,x,s,B,t,z,b,h,v,a,o,y,a,o,c,h,p,k,y,o,r,h,C,x,d
x,r,t,f,g,r,x,o,i,o,n,w,C,D,k,q,i,j,b,o,C,v,t,C,n,s,B,A,r,m,l,s,n,B,s,e,v,C,d,m,g,p,q,B,b,t,j,n,b,r
D,g,e,x,x,w,z,m,r,A,e,e,h,b,l,n,d,r,D,y,e,w,w,a,y,t,r,c,j,s,t,a,l,w,y,b,k,n,p,y,e,d,k,s,s,t,b,p,t,m
x,b,D,y,d,A,f,b,s,g,f,n,v,z,n,D,j,j,u,l,D,d,k,u,c,i,l,y,n,j,u,h,a,h,b,m,z,D,s,g,p,p,x,A,k,e,B,r,A,f
f,u,d,k,m,a,x,D,i,e,b,l,d,o,h,w,z,m,h,l,m,o,f,D,x,w,f,p,t,p,k,e,k,w,c,v,b,b,f,j,b,A,s,f,g,z,a,u,a,j
D,q,q,k,i,a,w,n,o,g,l,t,d,A,y,o,f,d,u,g,r,i,t,s,x,d,c,r,v,m,z,l,n,i,e,m,u,j,z,f,u,p,D,r,w,p,h,y,i,B
e,B,y,a,f,z,c,v,b,u,t,i,b,o,t,g,o,n,c,t,o,j,B,c,t,q,w,r,D,x,d,A,g,x,y,b,i,D,e,m,j,t,q,D,f,A,k,a,m,f
b,s,z,D,x,f,q,x,i,D,g,k,h,C,z,a,v,y,A,e,w,u,w,q,l,l,t,A,p,B,s,s,b,k,h,k,a,z,z,k,C,g,a,y,C,c,b,x,y,p
t,u,c,c,a,z,q,D,x,s,c,p,w,l,m,i,p,A,c,y,C,p,u,j,k,d,c,z,x,B,B,h,u,q,c,l,b,c,x,f,p,w,g,a,m,l,a,b,g,B
h,s,g,s,l,h,f,v,b,k,j,d,D,i,m,o,d,p,u,j,x,f,y,v,t,p,r,z,u,C,w,f,y,i,s,l,f,s,a,t,c,r,i,m,s,j,r,w,b,u
a,n,q,h,b,y,p,p,A,C,w,D,v,b,f,r,b,u,s,i,b,g,C,z,r,w,d,p,g,l,a,g,B,o,i,s,w,B,s,z,s,C,j,C,k,h,b,C,j,x
g,t,z,D,x,D,x,n,v,i,g,o,s,x,D,a,m,a,a,i,v,g,C,g,y,z,g,h,o,w,o,r,q,j,u,d,b,t,y,a,n,u,n,p,t,A,w,d,A,y
y,x,q,n,m,A,i,v,l,m,k,m,s,d,x,p,m,p,c,g,f,D,f,C,w,A,d,a,r,t,b,o,d,i,y,C,c,z,t,b,o,d,y,l,D,p,q,C,r,g
c,u,B,o,p,u,a,C,y,w,i,u,j,t,u,r,g,y,c,B,o,w,g,p,y,v,v,s,t,t,d,x,d,q,m,b,y,n,w,D,h,q,C,y,k,r,t,h,w,q
e,m,b,i,j,p,c,f,g,D,l,j,D,s,k,h,m,l,a,g,w,w,p,r,B,v,f,x,f,i,p,C,n,h,n,D,k,D,e,a,q,i,B,c,b,p,D,s,n,i
f,z,x,y,z,t,l,c,m,D,d,k,a,x,g,o,b,k,q,e,q,n,u,k,i,f,v,j,q,i,a,u,r,h,e,f,r,a,x,a,h,o,v,j,B,a,g,o,x,x
c,t,e,z,s,l,q,o,B,h,a,B,m,v,B,l,i,q,o,f,j,y,m,z,o,t,b,z,D,B,B,s,k,z,z,h,t,g,k,u,m,z,b,j,A,a,w,D,k,z
e,n,a,q,l,u,f,u,c,s,i,f,p,b,h,p,B,b,C,A,l,o,c,w,x,D,r,y,d,n,z,b,v,k,p,u,q,t,i,C,g,u,h,y,z,a,i,s,f,d
n,D,w,o,a,m,e,i,x,A,q,v,x,l,w,t,z,q,e,g,d,d,q,i,p,x,r,z,z,i,e,D,x,y,o,v,j,B,a,y,k,c,h,D,o,y,A,v,n,o
z,B,D,p,g,v,r,p,D,t,s,x,k,k,n,d,h,j,k,D,D,d,v,y,y,u,f,f,B,h,y,B,z,b,D,b,D,e,g,m,c,C,A,z,w,l,w,l,s,a
C,i,f,n,B,f,C,a,t,e,n,p,a,l,w,l,o,f,c,A,b,q,w,l,g,p,c,d,n,z,p,z,n,d,q,d,s,s,s,l,o,l,t,D,p,i,m,A,y,m
b,e,d,s,f,j,e,b,q,j,b,h,C,A,a,y,C,p,c,m,c,c,x,d,q,d,q,l,l,B,n,o,c,x,r,t,p,C,x,u,w,B,A,c,y,a,v,g,y,z
c,q,v,A,j,C,a,f,o,z,s,z,D,h,v,j,f,l,m,q,o,s,l,a,m,p,q,j,j,z,g,k,v,n,k,d,s,z,k,v,h,h,o,y,t,x,k,c,z,x
z,j,k,e,x,g,s,n,D,l,c,o,A,D,t,q,j,i,s,m,l,t,f,v,s,i,n,C,B,D,B,p,o,v,s,e,s,p,w,h,w,t,u,n,a,q,A,A,s,t
c,j,B,w,i,k,x,y,b,d,z,e,i,u,n,l,w,d,h,h,q,s,j,n,a,r,D,x,w,A,o,y,p,z,a,d,B,v,i,q,z,z,m,x,t,r,o,h,z,q
b,r,h,D,k,b,o,f,m,h,l,a,g,j,k,g,l,b,B,k,C,C,y,a,s,v,h,y,k,p,z,s,x,t,j,w,f,p,j,f,f,d,B,g,z,o,u,m,C,C
C,w,s,C,D,r,q,j,j,e,h,e,D,r,k,n,d,v,n,n,h,a,e,d,k,t,c,w,z,C,b,q,o,i,g,l,q,A,m,c,g,a,s,q,l,x,n,x,m,f
g,k,d,e,A,g,p,c,x,q,D,B,y,k,p,r,D,u,t,b,B,m,a,m,d,D,b,t,m,b,x,f,m,h,k,g,u,j,k,x,s,c,B,s,t,A,b,o,D,z
q,D,h,g,D,C,y,y,d,t,m,D,f,v,o,y,z,f,z,z,g,x,w,y,u,k,v,e,f,l,A,e,r,m,C,c,x,d,e,B,j,x,o,t,k,a,b,y,A,w
C,u,u,c,o,B,a,j,c,r,D,p,C,s,q,p,o,B,c,B,g,x,s,t,z,y,f,u,h,D,r,x,C,n,z,A,v,s,n,m,a,A,C,q,u,a,i,c,k,k
s,o,g,z,g,n,v,z,n,v,j,z,a,i,c,A,h,l,t,l,C,k,e,t,B,C,j,j,n,c,B,r,B,f,B,h,k,u,c,g,A,e,w,t,i,j,w,q,B,d
q,q,s,o,A,r,g,x,r,k,s,C,g,m,o,z,d,t,y,i,f,s,r,y,p,u,t,y,z,a,r,w,l,e,v,c,m,c,k,C,n,t,y,B,n,g,e,x,p,v
n,D,B,f,b,i,b,l,v,y,e,s,j,i,m,y,q,B,j,o,p,h,y,w,C,r,a,c,z,b,e,r,D,a,n,B,C,k,v,h,h,w,g,j,f,v,g,w,k,z
A,b,v,h,c,k,c,A,u,v,i,x,D,f,f,c,e,h,o,z,e,m,h,D,w,g,r,q,o,e,r,x,e,j,A,n,o,a,B,p,f,a,a,D,q,e,m,j,C,p
z,v,w,t,b,h,t,l,q,j,s,o,e,w,y,v,s,b,C,C,r,z,A,b,n,a,C,s,v,h,j,e,d,z,z,y,p,b,d,j,r,D,p,o,o,e,h,r,A,A
z,l,a,q,d,l,a,k,t,j,z,j,r,k,b,j,q,p,t,d,p,o,q,m,l,z,s,a,f,z,z,v,A,h,b,o,l,D,B,C,C,x,i,s,v,y,D,w,s,n
d,t,m,f,u,z,B,d,f,g,u,C,e,a,x,q,g,c,a,q,k,s,r,D,n,c,i,n,r,d,A,p,h,l,u,v,p,w,j,s,s,t,o,t,a,C,s,v,e,d
D,b,A,e,m,C,C,w,d,u,C,o,e,c,n,t,p,a,i,z,l,k,s,D,D,l,c,D,y,w,B,B,n,h,D,m,q,r,j,B,x,x,h,h,s,D,x,f,z,r
e,k,s,u,f,y,e,i,e,y,q,g,j,k,z,k,z,u,f,w,d,z,l,g,o,b,d,v,q,B,u,p,C,B,A,t,r,m,v,t,p,g,p,y,k,a,v,c,n,g
v,k,v,i,v,o,p,u,i,d,w,m,f,p,B,t,e,w,r,a,x,s,o,o,D,B,a,r,h,i,z,j,k,p,n,c,w,i,t,i,B,w,t,A,x,b,C,C,A,h
A,D,e,j,e,w,y,x,o,n,j,o,s,h,B,k,A,n,g,C,A,D,j,p,z,g,b,C,e,o,o,D,i,C,n,j,c,q,c,v,a,a,h,c,v,p,t,C,g,s
m,t,w,k,y,x,q,e,c,w,y,t,s,s,c,C,k,u,i,y,e,n,a,e,v,c,p,m,o,s,a,f,o,d,l,d,q,C,o,x,t,n,C,h,n,p,s,C,k,q
C,z,i,l,e,w,a,D,D,D,o,x,t,h,m,k,D,d,D,r,q,t,z,g,p,y,D,e,w,s,n,B,C,p,o,i,h,j,n,w,B,t,h,r,B,z,b,g,m,s
z,v,z,A,f,t,t,m,h,v,r,m,D,n,n,x,B,h,C,x,z,d,u,y,g,l,w,t,d,h,f,f,n,d,f,h,z,r,d,u,m,t,q,p,l,y,x,B,D,e
k,c,e,d,k,x,e,a,h,r,D,f,o,t,n,m,B,a,b,B,p,C,B,h,p,w,y,h,b,B,d,w,b,a,d,s,m,B,u,r,C,n,A,A,c,c,a,t,i,p
t,B,r,B,y,p,B,w,A,d,d,d,x,v,g,u,w,p,h,i,t,t,b,u,i,y,g,w,t,g,t,h,b,j,s,u,B,q,l,e,i,n,l,j,D,q,l,m,j,f
D,y,x,s,x,k,p,h,u,r,u,D,g,p,r,l,l,o,u,m,p,p,k,d,a,m,a,f,a,l,s,c,p,k,r,h,u,h,u,n,z,a,j,f,l,s,o,j,C,w
e,d,A,u,C,y,y,C,v,j,e,c,d,w,b,c,p,t,t,w,u,o,r,o,d,a,r,f,s,x,b,A,o,b,C,d,u,e,B,q,k,h,e,d,r,v,o,D,g,C
h,a,x,r,t,h,B,o,a,k,n,C,a,r,C,w,e,e,f,y,z,e,z,r,u,k,c,w,m,r,p,o,f,w,u,e,c,h,s,l,i,z,t,g,q,a,e,k,b,t
q,g,C,h,p,h,n,f,r,g,t,v,z,v,s,q,h,s,r,A,a,x,q,x,i,f,A,p,p,k,k,A,o,d,y,o,c,d,e,z,i,k,y,h,e,o,n,v,p,y
q,x,v,n,A,i,u,q,a,q,q,t,u,k,t,i,g,p,i,r,u,o,x,e,s,B,x,o,v,f,n,i,z,e,t,a,D,o,a,m,e,w,b,p,i,v,c,s,o,v
u,u,p,d,w,D,p,c,t,z,p,b,r,a,j,a,k,t,b,h,w,o,s,f,l,m,p,p,D,v,z,y,l,h,B,u,j,q,z,w,c,t,h,t,g,C,k,z,y,B
n,q,m,m,j,w,j,h,B,d,x,d,l,B,o,B,o,r,v,y,B,w,C,j,e,i,b,j,k,i,C,B,s,z,r,r,o,r,f,z,B,d,r,B,r,w,s,t,f,n
c,k,g,m,c,g,A,s,q,p,C,s,t,p,g,z,i,t,u,p,D,u,s,x,D,r,k,B,i,j,A,D,z,h,D,f,v,b,A,v,h,b,r,D,i,q,t,D,o,a
q,b,x,D,r,h,d,r,c,s,a,c,h,q,c,v,w,r,c,u,n,d,v,q,o,h,y,f,g,c,s,v,g,b,d,u,l,t,m,g,a,j,e,i,t,y,b,w,x,u
r,d,r,B,k,b,e,g,n,w,r,b,B,y,j,k,a,m,q,l,l,o,g,n,h,u,v,n,s,B,l,e,k,v,z,p,d,s,t,o,B,a,b,w,s,g,v,w,q,g
j,u,u,h,h,t,d,p,x,d,h,l,B,i,z,r,o,C,e,i,C,c,w,t,d,d,v,y,B,l,e,f,w,B,o,c,p,u,r,z,f,C,B,s,z,d,m,i,f,A
a,u,h,t,i,f,v,v,p,u,s,d,b,C,k,v,f,B,l,j,y,g,C,A,s,l,r,y,w,x,r,e,l,A,x,f,z,C,m,g,k,f,j,C,o,d,B,k,t,y
j,C,s,c,s,t,A,z,C,d,A,A,m,f,s,r,e,h,r,D,j,w,a,w,C,r,f,v,z,b,n,c,j,o,z,v,j,o,r,p,n,A,i,k,D,h,s,i,q,h
c,q,i,x,o,j,w,j,D,z,g,s,i,h,t,r,l,a,C,s,C,w,x,l,A,l,b,q,d,h,f,l,g,v,t,c,o,n,w,n,C,r,g,w,o,C,z,l,l,d
k,j,p,d,k,D,t,e,v,o,k,D,s,C,k,s,m,a,s,u,x,C,s,d,c,i,z,f,e,l,A,u,D,g,e,j,m,x,z,t,h,q,x,s,x,C,v,d,n,C
n,C,i,u,p,q,r,b,A,D,h,D,a,s,D,r,o,q,e,a,e,c,z,p,i,p,B,A,B,g,t,b,t,o,g,o,p,D,k,u,j,D,D,w,z,p,g,C,k,r
B,u,p,b,z,o,o,t,h,f,h,g,k,a,t,m,a,x,v,t,w,q,d,c,o,x,d,h,m,C,o,e,n,d,e,y,c,z,b,g,A,q,A,y,l,a,q,q,D,n
r,m,x,D,e,l,y,r,k,x,r,q,D,j,C,f,d,d,t,t,B,b,k,b,j,A,s,j,f,i,v,o,h,C,o,j,a,r,C,k,D,i,C,D,n,e,n,k,h,a
k,i,B,b,t,g,f,y,v,a,v,b,b,d,d,o,p,a,C,w,g,t,w,l,n,c,l,q,s,g,b,t,m,h,i,e,D,c,u,q,s,a,k,u,l,d,a,a,l,s
l,z,z,w,h,o,j,m,k,g,x,v,D,b,x,j,t,p,s,i,j,t,t,t,p,e,o,z,p,e,e,p,b,u,h,m,s,i,u,a,a,A,e,C,a,g,n,v,g,B
p,C,n,p,t,m,y,o,m,d,o,p,a,s,d,b,u,r,C,r,l,v,B,x,m,s,b,c,w,y,k,n,z,h,l,D,s,w,r,n,s,e,h,a,q,u,j,e,r,k
t,b,u,x,s,a,f,y,n,t,x,p,p,v,A,A,v,i,s,c,p,v,b,r,n,g,y,w,i,r,r,v,f,d,D,w,B,c,u,B,g,k,v,j,h,h,r,B,s,x
